District,Upazila,Eiin,Name,Address,Post Office,Mobile,Management,Mpo
Narsingdi,Raipura,112777,CHAR SUBUDDI JINIOR HIGH SCHOOL,CHAR SUBUDDI,CHAR SUBUDDI,1732449098,PRIVATE,Yes
Narsingdi,Raipura,112776,SAIDABAD HIGH SCHOOL,SAIDABAD,SAIDABAD,1309112776,PRIVATE,Yes
Narsingdi,Raipura,112775,PARATALI KALIM UDDIN HIGH SCHOOL,PARATALI,PARATALI,1742309151,PRIVATE,Yes
Narsingdi,Raipura,112774,RAIPURA PILOT GIRLS HIGH SCHOOL,RAIPURA,RAIPURA,1817106061,PRIVATE,Yes
Narsingdi,Raipura,112773,DAULAT KANDI MOHIUDDIN BUIYAN  HIGH SCHOOL,TALUK KANDI,SHAPMARA,1309112773,PRIVATE,Yes
Narsingdi,Raipura,112772,BASHGARI HIGH SCHOOL,BANSHGARI,BASHGARI,1714583494,PRIVATE,Yes
Narsingdi,Raipura,112771,MONIPURA HIGH SCHOOL,HAIRMARA,HAIRMARA,1309112771,PRIVATE,Yes
Narsingdi,Raipura,112770,PIRIJ KANDI HIGH SCHOOL,PIRIJ KANDI,PIRIJKANDI,1714896677,PRIVATE,Yes
Narsingdi,Raipura,112769,BALUAKNADI HIGH SCHOOL,BALUAKANDI,BAZAR HASNABAD,1724292642,PRIVATE,Yes
Narsingdi,Raipura,112768,RAIPURA R K R M HIGH SCHOOL,TATTAKANDA,RAIPURA,1815239242,PRIVATE,Yes
Narsingdi,Raipura,112767,ABDULLA PUR HIGH SCHOOL,ABDULLAPUR,CHARSHUBUDDI,1724331287,PRIVATE,Yes
Narsingdi,Raipura,112766,SERAJ NAGAR M A PILOT MODEL  HIGH SCHOOL,SERAJ NAGAR,RAIPURA,1827383586,PRIVATE,Yes
Narsingdi,Raipura,112765,SADAGAR KANDI HIGH SCHOOL,SADAGAR KANDI,SADARGAR KANDI,1716761799,PRIVATE,Yes
Narsingdi,Raipura,112764,MORJAL KAZI MD BASHIR HIGH SCHOOL,MORJAL,MORJAL BAZAR,1711586230,PRIVATE,Yes
Narsingdi,Monohardi,138335,4 NO GUNGKUL GOVT PRIMARY SCHOOL,GANGKULKANDI,LEBUTOLA,1711519690,GOVERNMENT PRIMARY,No
Narsingdi,Monohardi,138326,CHOTO SHUKUNDI GOVERNMENT PRIMARY SCHOOL,CHOTO SHUKUNDI,HATIRDIA,1718585459,GOVERNMENT PRIMARY,No
Narsingdi,Monohardi,137258,51NO. KACHIKATA GOVT. PRIMARY SCHOOL,KACHIKATA,KATABARIA,1718750726,GOVERNMENT PRIMARY,No
Narsingdi,Monohardi,137098,NALUA ALHAJ DR. ABDUL MALEK JUNIOR SCHOOL,NALUA,CHOWDHURY MOW BAZAR,1726316398,PRIVATE,No
Narsingdi,Monohardi,137021,BOGADI HIGH SCHOOL,BOGADI,BOGADI CHOWRASTA,1718425410,PRIVATE,No
Narsingdi,Monohardi,131459,HAFIZPUR HIGH SCHOOL,HAFIZPUR,HAFIZPUR,1754385343,PRIVATE,Yes
Narsingdi,Monohardi,112624,GOTASHIYA NURUL MOJID HUMAYON HIGH SCHOOL,GOTASHIA,GOTASHIA,1743099024,PRIVATE,Yes
Narsingdi,Monohardi,112622,NAZUMAN NESA NIMNO MADDOMIK BALIKA BIDDALOY,KRISHNAPUR,KRISHNAPUR,1793499122,PRIVATE,Yes
Narsingdi,Monohardi,112621,BAGHIBARI LT. GN.  NURUDDIN KHAN JUNIOR SCHOOL,BAGIBARI,CHULA,1715041660,PRIVATE,Yes
Narsingdi,Monohardi,112620,J.R.S.HIGH SCHOOL,JHALPARA,NARENDRAPUR,1726220083,PRIVATE,Yes
Narsingdi,Monohardi,112619,SAYEDPUR  ANOWAR  ALI MIAH HIGH SCHOOL,SAYEDPUR,HATIRDIA,1717707743,PRIVATE,Yes
Narsingdi,Monohardi,112618,KRISHNAPUR ADARSHA HIGH SCHOOL,KRISHNAPUR,KRISHNAPUR,1779087901,PRIVATE,Yes
Narsingdi,Monohardi,112617,ATUSHALSUBUJ SATHI HIGH SCHOOL,,BAROCHAPA,1716582562,PRIVATE,Yes
Narsingdi,Monohardi,112616,JAMALPUR ADARSHA HIGH SCHOOL,JAMALPUR,BARACHAPA,1726763261,PRIVATE,Yes
Narsingdi,Monohardi,112615,BIR MAIZADIA ADARSHA JR. HIGH KARIGARI PROTISTHAN,BIR MAIZDIA,BIR MAIJDIA,1925000414,PRIVATE,Yes
Narsingdi,Monohardi,112614,AFAZUDDIN KHAN HIGH SCHOOL,KATABARIA,KATABARIA,1309112614,PRIVATE,Yes
Narsingdi,Monohardi,112612,KOCHARCHAR MUKSUD ALI GIRL'S HIGH SCHOOL,KOCHARCHAR,DAULATPUR,1715255411,PRIVATE,Yes
Narsingdi,Monohardi,112611,H.K. BIPUL SMRITY  HIGH SCHOOL,HARINARAYANPUR,LAKHPUR,1715564117,PRIVATE,Yes
Narsingdi,Monohardi,112610,SAGARDI GIRL'S HIGH SCHOOL,NARENDRAPUR,NARENDRAPUR,1745199824,PRIVATE,Yes
Narsingdi,Monohardi,112609,BIRGAON HIGH SCHOOL,BIRGAON,KRISHNAPUR,1718186718,PRIVATE,Yes
Narsingdi,Monohardi,112608,TARAKANDI HIGH SCHOOL,TARAKANDI,TARAKANDI,1736468770,PRIVATE,Yes
Narsingdi,Monohardi,112607,CHALAK CHAR GIRLS HIGH SCHOOL,CHALAKCHAR,CHALAKCHAR,1714720657,PRIVATE,Yes
Narsingdi,Monohardi,112606,MADHUPUR HIGH SCHOOL,MASIMPUR,CHALAKCHAR,1623115757,PRIVATE,Yes
Narsingdi,Monohardi,112605,DOMANMARA HIGH SCHOOL,DOMANMARA,KRISHNAPUR,1731094328,PRIVATE,Yes
Narsingdi,Monohardi,112604,GHOSHGOAN HIGH SCHOOL,GHOSHGOAN,BARO MIRJAPUR,1714585206,PRIVATE,Yes
Narsingdi,Monohardi,112603,DAULAT PUR UNION HIGH SCHOOL,DAULAT,DAULAT PUR,1715731926,PRIVATE,Yes
Narsingdi,Monohardi,112602,CHARMANDALIA HIGH SCHOOL,CHARMANDALIA,CHARMANDALIA,1914557058,PRIVATE,Yes
Narsingdi,Monohardi,112601,EKDUARIA HIGH SCHOOL,EKDUARIA,EKDUARIA,1733149817,PRIVATE,Yes
Narsingdi,Monohardi,112600,NOADIA GIRLS HIGH SCHOOL,NOADIA,UTTAR NOADIA,1725365031,PRIVATE,Yes
Narsingdi,Monohardi,112599,THEKERKANDA D.S.K. HIGH SCHOOL,THEKERKANDA,SAVERDIA,1728743942,PRIVATE,Yes
Narsingdi,Monohardi,112598,SUKANDI NAZIM UDDIN HIGH SCHOOL,SUKONDI,SHUKUNDI,1728208449,PRIVATE,Yes
Narsingdi,Monohardi,112597,BAGHIBARI  MAHMUDA  MOTIUR  RAHMAN  HIGH  SCHOOL,BAGHIBARI,CHULA,1309112597,PRIVATE,Yes
Narsingdi,Monohardi,112596,MADHUSHAL HIGH SCHOOL,MADHUSHAL,GOTASHIA,1739311581,PRIVATE,Yes
Narsingdi,Monohardi,112595,PANCH KANDI  HIGH SCHOOL,PANCHKANDI,CHULA BAZAR,1773767563,PRIVATE,Yes
Narsingdi,Monohardi,112594,PEERPUR GIRLS HIGH ACHOOL,PEERPUR,CHALAKCHAR,1828074881,PRIVATE,Yes
Narsingdi,Monohardi,112593,CHAKTATARDI ALHAJ LION M.A. BATEN GIRLS H/S,CHAKTATARDI,SHEKHERGAON,1309112593,PRIVATE,Yes
Narsingdi,Monohardi,112591,NARANDI ALAUDDIN NOORANI GIRLS HIGH SCHOOL,NARANDI,NARANDI,1756043395,PRIVATE,Yes
Narsingdi,Monohardi,112590,ARJUNCHAR GIRL'S HIGH SCHOOL,ARJUNCHAR,MOW .BAZAR,1710741674,PRIVATE,Yes
Narsingdi,Monohardi,112589,BARACHAPA HIGH SCHOOL,BARACHAPA,BARACHAPA,1309112589,PRIVATE,Yes
Narsingdi,Monohardi,112588,LABUTALA HIGH SCHOOL,LABUTALA,LEBUTALA,1711019753,PRIVATE,Yes
Narsingdi,Monohardi,112587,GOTASHIA SHUKUR MAHMUD HIGH SCHOOL,GOTASHIA,GOTASHIA,1720183480,PRIVATE,Yes
Narsingdi,Monohardi,112586,CHANDANBARI S.A.PILOT GIRL'S HIGH SCHOOL,CHANDANBARI,MANOHARDI,1917617187,PRIVATE,Yes
Narsingdi,Monohardi,112585,L K UNION ML HIGH SCHOOL,AHAMMODPUR,NARENDRAPUR,1714974838,PRIVATE,Yes
Narsingdi,Monohardi,112584,MANOHARDI PILOT HIGH SCHOOL,CHANDANBARI,MONOHORDI,1717165602,PUBLIC,Yes
Narsingdi,Monohardi,112583,NOAKANDI HAZI ALIM UDDIN HIGH SCHOOL,NOAKANDI,SHEKHERGAON,1731180388,PRIVATE,Yes
Narsingdi,Monohardi,112582,HATIRDIA SADAT ALI MODEL HIGH SCHOOL,HATIRDIA,HATIRDIA,1819431966,PRIVATE,Yes
Narsingdi,Monohardi,112581,CHARMANDALIA  JUNIOR GIRLS HIGH SCHOOL,CHARMANDALIA,CHARMANDALIA,1309112581,PRIVATE,Yes
Narsingdi,Monohardi,112580,CHALAKCHAR HIGH SCHOOL,CHALAKCHAR,CHALAKCHAR,1721929988,PRIVATE,Yes
Narsingdi,Monohardi,112579,BARACHAPA GIRLS HIGH SCHOOL,BARACHAPA,BARACHAPA,1728561561,PRIVATE,Yes
Narsingdi,Monohardi,112578,KHIDIRPUR M.L HIGH SCHOOL,à¦–à¦¿à¦¦à¦¿à¦°à¦ªà§à¦°,à¦–à¦¿à¦¦à¦¿à¦°à¦ªà§à¦°,1715103245,PRIVATE,Yes
Narsingdi,Monohardi,112577,SHAHABUDDIN MEMORIAL ACADEMY,UTTAR ALGI,HATIRDIA,1715471587,PRIVATE,Yes
