District,Upazila,Eiin,Name,Address,Post Office,Mobile,Management,Mpo
Jhenaidah,Harinakundu,116424,BHERAKHALI  HIGH SCHOOL,BHERAKHALI,JORADAHA,1719765882,PRIVATE,Yes
Jhenaidah,Harinakundu,116425,SREEFALTOLA   SECONDARY  GIRLS  SCHOOL,SREEFALTALA,TOLA,1715384930,PRIVATE,Yes
Jhenaidah,Harinakundu,116426,PARDAKHALPUR GIRLS HIGH SCHOOL,PARDAKHALPUR,HARINAKUNDU,1714600388,PRIVATE,Yes
Jhenaidah,Harinakundu,116427,TAILTUPI HIGH SCHOL,TAILTUPI,JORADAHA,1747099088,PRIVATE,Yes
Jhenaidah,Harinakundu,116428,KANNYADAH MONIR UDDIN BISWAS SECONDARY SCHOOL,KANNA-YADAH,KANYADAHA,1716532844,PRIVATE,Yes
Jhenaidah,Harinakundu,116429,HAZI BISHARAT ALI SECONDARY SCHOOL,SHITLY,BALKI BAZAR,1711138129,PRIVATE,No
Jhenaidah,Harinakundu,116430,DHULIA  ADARSHO  HIGH SCHOOL,DHULIA,ADARSHA ANDULIA,1718048707,PRIVATE,Yes
Jhenaidah,Harinakundu,137201,KAPASHATIA GOVT. PRIMARY SCHOOL,KAPASHATIA,VALKIBAZAR,1948085490,GOVERNMENT PRIMARY,No
Jhenaidah,Moheshpur,116678,KHALISHPUR M .L SECONDARY SCHOOL,KHALISHPUR,KHALISHPUR,1723459590,PRIVATE,Yes
Jhenaidah,Moheshpur,116679,SATPARA MODEL ACADEMY,SATPARA,SAMANTA,1725353002,PRIVATE,Yes
Jhenaidah,Moheshpur,116680,JINNAH NAGAR SECONDARY SCHOOL,DURGAPUR,JINNAH NAGAR,1915938627,PRIVATE,Yes
Jhenaidah,Moheshpur,116681,PORAPARA   HIGH SCHOOL,PORAPARA,GURDAHA,1734210278,PRIVATE,Yes
Jhenaidah,Moheshpur,116682,SHAHAZ UDDIN HIGH SCHOOL,BHIROBA,BHAIRABA,1929359503,PRIVATE,Yes
Jhenaidah,Moheshpur,116683,SHAMSUDDIN SARDAR HIGH SCHOOL,FOTAPUR,KANAIDANGA,1715011025,PRIVATE,Yes
Jhenaidah,Moheshpur,116684,BAKASHPOTA HIGH SCHOOL,BAKASHPOTA,SEZIA,1918819067,PRIVATE,Yes
Jhenaidah,Moheshpur,116685,RAHATULLAH SARDER SECONDARY SCHOOL,BHALAI PUR,SUNDERPUR,1718288997,PRIVATE,Yes
Jhenaidah,Moheshpur,116686,GARABARIA J.R HIGH SCHOOL,GARABARIA,MAHESHPUR,1724028510,PRIVATE,No
Jhenaidah,Moheshpur,116687,GOPALPUR KOLA COLLEGIATE SCHOOL,KOLA,SAMANTA BAZAR,1923969701,PRIVATE,Yes
Jhenaidah,Moheshpur,116688,MAHESHPUR GOVT. MODEL PILOT HIGH SCHOOL,MAHESHPUR,MAHESHPUR,1712394591,PUBLIC,Yes
Jhenaidah,Moheshpur,116689,D.P.G  GIRLS SECONDARY SCHOOL,DHANNOHARIA,HAT JADABPUR,1713994688,PRIVATE,Yes
Jhenaidah,Moheshpur,116690,MAHESHPUR PILOT GIRL'S HIGH SCHOOL,MAHESHPUR,MAHESHPUR,1309116690,PRIVATE,Yes
Jhenaidah,Moheshpur,116691,DATTANAGAR S.M.FARM HIGH SCHOOL,DATTANAGAR,DATTANAGAR,1309116691,PRIVATE,Yes
Jhenaidah,Moheshpur,116692,PATHRA UNITED SECONDARY SCHOOL,PATHRA,JALULI BAZAR,1727835614,PRIVATE,Yes
Jhenaidah,Moheshpur,116693,MANDARBARIA HIGH SCHOOL,MANDARBARIA,MANDARBARIA,1753503480,PRIVATE,Yes
Jhenaidah,Moheshpur,116694,GURUDAH  HIGH SCHOOL,GURDAHA,GURDAH,1914211832,PRIVATE,Yes
Jhenaidah,Moheshpur,116695,GHUGRY PANTAPARA SECONDARY SCHOOL,PANTAPARA,G.PANTA PARA,1740601600,PRIVATE,Yes
Jhenaidah,Moheshpur,116696,AL HAZ MOFIZ UDDIN ACADECY RULY,,SATPOTA BHAIRABA,1913717788,PRIVATE,Yes
Jhenaidah,Moheshpur,116697,BAINCHITALA SECONDARY SCHOOL,BAINCHITALA,MAHESHPUR,1912954063,PRIVATE,Yes
Jhenaidah,Moheshpur,116698,SHANKARHUDA BATHANGACHI HIGH SCHOOL,SHANKARHUDA,BATHANGACHI,1734954195,PRIVATE,Yes
Jhenaidah,Moheshpur,116699,TALSHAR SECONDARY SCHOOL,TALSHAR,SEJIA,1913489979,PRIVATE,Yes
Jhenaidah,Moheshpur,116700,IDRAKPUR NATIONAL IDEAL HIGH SCHOOL,IDRAKPUR,HABASHPUR,1730904253,PRIVATE,Yes
Jhenaidah,Moheshpur,116701,PROGATI BIDYA NIKETON HIGH SCHOOL,JADABPUR,HAT JADABPUR,1309116701,PRIVATE,Yes
Jhenaidah,Moheshpur,116702,SONDARPUR SECONDERY SCHOOL,SONDERPUR,SUNDERPUR,1309116702,PRIVATE,Yes
Jhenaidah,Moheshpur,116703,SHYM KUR SECONDARY SCHOOL,SHYMKUR,SHYAMKUR,1919459520,PRIVATE,Yes
Jhenaidah,Moheshpur,116704,SASTA HIGH SCHOOL,SASTAR BAZAR,SASTAR BAZAR,1914718709,PRIVATE,Yes
Jhenaidah,Moheshpur,116705,BIDYA DHOR PUR HIGH SCHOOL,BIDYADHOR PUR,BIDYADHARPUR,1714600137,PRIVATE,Yes
Jhenaidah,Moheshpur,116706,SAMONTA HIGH SCHOOL,SAMONTA,SAMANTA BAZAR,1917004088,PRIVATE,Yes
Jhenaidah,Moheshpur,116707,K. B. S SECONDARY SCHOOL,KANCHAN PUR,NEPA,1918012280,PRIVATE,No
Jhenaidah,Moheshpur,116708,M. P. B HIGH SCHOOL,MANIKDIHI,PANTAPARA,01716-613664,PRIVATE,Yes
Jhenaidah,Moheshpur,116709,MOHIUDDIN  SECONDARY SCHOOL,BAGADANGA,NEPA BAZAR,1309116709,PRIVATE,Yes
Jhenaidah,Moheshpur,116710,ALAMPUR HIGH SCHOOL,ALAMPUR,KOTCHANDPUR,1719836896,PRIVATE,Yes
Jhenaidah,Moheshpur,116711,HABASHPUR SECONDARY SCHOOL,HABASHPUR,HABASHPUR,1912380290,PRIVATE,Yes
Jhenaidah,Moheshpur,116712,SWARUPPUR KUSHUMPUR HIGH SCHOOL,SWARUPPUR,KUSUMPUR,1309116712,PRIVATE,Yes
Jhenaidah,Moheshpur,116713,NATIMA KURIPOL ADARSHA HIGH SCHOOL,KURIPOL,NATIMA BAZAR,1718860470,PRIVATE,Yes
Jhenaidah,Moheshpur,116714,SAZIA SECONDARY SCHOOL,SEJIA,SEZIA,1924866228,PRIVATE,Yes
Jhenaidah,Moheshpur,116715,G.H.G.P POURA HIGH SCHOOL,BALIBAZAR CHOWGACHA ROAD,MOHESHPUR,1912755850,PRIVATE,Yes
Jhenaidah,Moheshpur,116716,B.R.A.K.S HIGH SCHOOL,BALIBHADRAPUR,SUNDARPUR,1719836858,PRIVATE,Yes
Jhenaidah,Moheshpur,116717,JALULY MODEL HIGH SCHOOL,JALULY,JALULI BAZAR,1309116717,PRIVATE,Yes
Jhenaidah,Moheshpur,116718,B.K. JUNIOR GIRL'S SCHOOL,BAROBARI,HAT JADABPUR,1710786228,PRIVATE,No
Jhenaidah,Moheshpur,116719,JALILPUR HIGH  SCHOOL,JALILPUR,MAHESHPUR,1721053268,PRIVATE,Yes
Jhenaidah,Moheshpur,116720,KHROW MONDERTALA TALPOTTI PARA JUNIOR HIGH SCHOOL,KHROW MONDERTALA,SASTAR BAZAR,1722989831,PRIVATE,No
Jhenaidah,Moheshpur,135007,FATEPUR GAZIRONNESA JUNIOR GIRLS SCHOOL,FATEPUR,KANAIDANGA,1309135007,PRIVATE,No
Jhenaidah,Moheshpur,135010,SHAMSUL HODA KHAN JUNIOR SCHOOL,BAGANMATE,G.PANTAPARA,1733151111,PRIVATE,No
Jhenaidah,Moheshpur,137204,KUSHADANGA GOVT. PRIMARY SCHOOL,KUSHADANGA,DATTANAGAR,1309137204,GOVERNMENT PRIMARY,No
Jhenaidah,Moheshpur,137742,MAHESHPUR PAURA LABORATORY JUNIOR SCHOOL,MAHESHPUR,MAHESHPUR,1309137742,PRIVATE,No
Jhenaidah,Moheshpur,138303,PURANDARPUR MODEL ACADEMY,PURANDARPUR,KHALISHPUR,1721515519,PRIVATE,No
Jhenaidah,Moheshpur,138875,ALTAF HOSSEN KHAN JUNIOR SECONDARY SCHOOL,ADAMPUR,BIDDAYDHARPUR,1950149475,PRIVATE,No
