DISTRICT,UPAZILA,EIIN,INSTITUTE_NAME,ADDRESS,POST,MOBAILE,MANAGEMENT,MPO
Barisal,Barisal Sadar (Kotwali),100795,CHARHOGLA HIGH SCHOOL,CHARHOGLA,CHAR HOGLA MODEL,1911695748,PRIVATE,Yes
Barisal,Barisal Sadar (Kotwali),100796,KARAPUR POPULAR SECONDARY SCHOOL,"NABOGRAM ROAD , KARAPUR",KARAPUR,1711476235,PRIVATE,Yes
Barisal,Barisal Sadar (Kotwali),100797,RAJAR CHAR SECONDARY SCHOOL,RAJARCHAR,SAHEBERHAT,1740974422,PRIVATE,Yes
Barisal,Barisal Sadar (Kotwali),100798,NAYAGAON HIGH SCHOOL,INDRO KATHI,RUIYA,1731342759,PRIVATE,Yes
Barisal,Barisal Sadar (Kotwali),100799,SHAISTABAD GIRLS SECONDARY SCHOOL,CHARAICHA,SHAESTABAD,1718608253,PRIVATE,Yes
Barisal,Barisal Sadar (Kotwali),100800,SAFIUDDIN SECONDARY  SCHOOL,HAYATSAR,CHURAMON,1718121706,PRIVATE,Yes
Barisal,Barisal Sadar (Kotwali),100801,ALEKANDA SECONDARY GIRLS SCHOOL,HAZRAT KALUSHA SHARAK,BARISAL,1712898278,PRIVATE,Yes
Barisal,Barisal Sadar (Kotwali),100802,PARAFULLA NAHA GIRLS HIGH SCHOOL,DURGAPUR,NAIMITRA,1718532323,PRIVATE,Yes
Barisal,Barisal Sadar (Kotwali),100803,SABERA KHATUN GIRL'S HIGH SCHOOL,NABOGRAM ROAD,BARISAL,1718974911,PRIVATE,Yes
Barisal,Barisal Sadar (Kotwali),100804,CHAHUTPUR SECONDARY SCHOOL,CHAHUTPUR,KASHIPUR,1719016095,PRIVATE,Yes
Barisal,Barisal Sadar (Kotwali),100806,SHALUKA SECONDARY SCHOOL,SHALUKA,BUKHAINAGAR,1912685493,PRIVATE,Yes
Barisal,Barisal Sadar (Kotwali),100807,RAMKATI SECONDARY SCHOOL,RAMKATI,CHURAMAN,1715468355,PRIVATE,Yes
Barisal,Barisal Sadar (Kotwali),100808,PANCHAGRAM SHAMMALANI JR GIRLS SCHOOL,DINAR,CHAR KOWA,1718087207,PRIVATE,Yes
Barisal,Barisal Sadar (Kotwali),100809,B. K. SECONDARY SCHOOL,BISAROD,SAHEBER HAT,1716530215,PRIVATE,Yes
Barisal,Barisal Sadar (Kotwali),100810,DHOPAKATI SECONDARY  SCHOOL,DHOPAKATI,PATANG,1717808321,PRIVATE,Yes
Barisal,Barisal Sadar (Kotwali),100811,PANI UNNAYAN BOARD HIGH SCHOOL,BANDROAD,BARISAL,1718683458,PRIVATE,Yes
Barisal,Barisal Sadar (Kotwali),100813,SER-E-BANGLA NAGAR HIGH SCHOOL,"UTTAR KAWNIA, BARISAL SADAR, BARISAL- 991",BARISAL,1714968984,PRIVATE,Yes
Barisal,Barisal Sadar (Kotwali),100814,ALHAZ A. MAZID KHAN SECONDARY SCHOOL,TUMCHAR,CHANDRA MOHON,1716781528,PRIVATE,Yes
Barisal,Barisal Sadar (Kotwali),100815,ENGINEER SYED ABDUL HANNAN JUNIOR SECONDARY SCHOOL,CHOR AICHA,SAYESTABAD,1764512818,PRIVATE,No
Barisal,Barisal Sadar (Kotwali),100817,CHATUA CHARGOALPUR JUNIOR HIGH SCHOOL,CHATUA,BUKHAI NAGAR,1732028619,PRIVATE,No
Barisal,Barisal Sadar (Kotwali),100818,UTTAR KARAPUR ADV. MOZIBOR RAHMAN SARWAR JUNIOR SCHOOL,UTTAR KARAPUR,KARAPUR,1731554158,PRIVATE,No
Barisal,Barisal Sadar (Kotwali),100819,SHAHEED ZIAUR RAHMAN SECONDARY SCHOOL(PROPOSED),POLASPUR,CHAR BADNA,1712772907,PRIVATE,No
Barisal,Barisal Sadar (Kotwali),100821,ABDUL AZIZ KHAN  HIGH SCHOOL,PURBA HORINAFULY,JAGUA HAT,1718383880,PRIVATE,No
Barisal,Barisal Sadar (Kotwali),100822,MOFAZZAL HOSEN KHAN  GIRLS SCHOOL,UTTAR AMANATGANJ,BELTALA,1746766874,PRIVATE,No
Barisal,Barisal Sadar (Kotwali),100823,ARMED POLICE BATTALION (APBN) PUBLIC SCHOOL.BARISAL,"DAKHIN ALAKANDA,30 GODAUN ROAD",SAGARDI,1912716886,PRIVATE,No
Barisal,Barisal Sadar (Kotwali),130891,SHAPNALAYA IDEAL SCHOOL," 1 NO CNB PUL, C&B ROAD, SOUTH ALAKENDA",BARISLA SODOR,1977662511,PRIVATE,No
Barisal,Barisal Sadar (Kotwali),136104,MOLLAR HAWLA JUNIOR ADARSHA GIRLS SCHOOL,MOLLAR HAWLA,SINGHERKATI,1770643165,PRIVATE,No
Barisal,Barisal Sadar (Kotwali),136270,SOUTH KARNAKATI EVENING JUNIOR SCHOOL,KARNAKATI,KARNAKATI,1716790657,PRIVATE,No
Barisal,Barisal Sadar (Kotwali),136400,ADVENTIST INTERNATIONAL MISSION SCHOOL,1264,BARISAL SADAR,1715605650,PRIVATE,No
Barisal,Barisal Sadar (Kotwali),136501,AUNKUR SHISHU NEKATAN AND HIGH SCHOOL,"HAZROT SHA-HA-JALLAL SARAK, NATHULLABAD, BAGHIA",KASHIPUR,1747728418,PRIVATE,No
Barisal,Barisal Sadar (Kotwali),136738,"BANGLADESH KRIRA SHIKKHA PROTISHTAN, ANCHOLIC PROSHIKKHON KENDR BARISAL",GORIARPAR,GONOPARA,1309136738,PRIVATE,No
Barisal,Barisal Sadar (Kotwali),137481,50NO. CHARICHA (1) GOVT. PRIMARY SCHOOL,CHARICHA,KHANPUR,1717654082,GOVERNMENT PRIMARY,No
Barisal,Barisal Sadar (Kotwali),137596,JAHANARA ISRAIL  SCHOOL,"999, COLLEGE ROW",BARISAL,1309137596,PRIVATE,No
Barisal,Barisal Sadar (Kotwali),137846,SHAHID ARJU MONI GOVT. SECONDARY SCHOOL,KAUNIA,BARISAL,1309137846,PUBLIC,No
Barisal,Barisal Sadar (Kotwali),137847,GOVT. SHAHID ADBUR ROB SERNIABAT HIGH SCHOOL,RUPATALEE,BARISAL,1712529475,PUBLIC,No
Barisal,Barisal Sadar (Kotwali),138470,BARISAL COLLECTORATE SCHOOL AND COLLEGE,BAND ROAD,BARISAL CENTRAL POST OFFICE,1797165171,PRIVATE,No
Barisal,Mehendiganj,100883,CHAREKKARIA NADER ALI SECONDARY SCHOOL,SHARIFER CHAR,CHARLATA,1747168624,PRIVATE,Yes
Barisal,Mehendiganj,100884,ULANIA GIRLS SECONDRY SCHOOL,ASA,ULANIA,1309100884,PRIVATE,Yes
Barisal,Mehendiganj,100885,NORTH JANGALIA SECONDARY SCHOOL,JALIR CHAR,NORTH JANGALIA,1731531777,PRIVATE,Yes
Barisal,Mehendiganj,100886,DADPUR HIGH SCHOOL,DADPUR,LASKARPUR,1721540266,PRIVATE,Yes
Barisal,Mehendiganj,100887,ISHAK CHOWDHURY SMITY SECONDARY SCHOOL,RAMNATHPUR,LASKARPUR,1721672774,PRIVATE,No
Barisal,Mehendiganj,100888,PATABUNIA SECONDARY SCHOOL,ALI MABAD,LENGUTIA,1710955319,PRIVATE,Yes
Barisal,Mehendiganj,100889,ALFATUNNESA SECONDARY GIRLS HIGH SCHOOL,RAJAPUR,ULANIA,1309100889,PRIVATE,Yes
Barisal,Mehendiganj,100890,NABAROON SECONDARY SCHOOL,BASUN CHAR,BHASAN CHAR,1719956915,PRIVATE,Yes
Barisal,Mehendiganj,100891,PATARHAT GIRLS HIGH SCHOOL,SONAMUKHI,MEHENDIGANJ,1714988745,PRIVATE,Yes
Barisal,Mehendiganj,100892,UTTAR SHAHABAZPUR GEORGE INSTITUTION,RAJAPUR,ULANIA,1309100892,PRIVATE,Yes
Barisal,Mehendiganj,100893,ULANIA CORONATON HIGH SCHOOL,ULANIA,ULANIA,1309100893,PRIVATE,Yes
Barisal,Mehendiganj,100894,PATERHAT GOVT. MODEL MULLIM SECONDARY SCHOOL,KALEKAPUR,MEHENDIGANJ,1711472892,PUBLIC,Yes
Barisal,Mehendiganj,100896,PATARHAT JUBILEE INSTITUTION,SONA MUKHI,MEHENDIGANJ,1390100896,PRIVATE,Yes
Barisal,Mehendiganj,100897,BHASHAN CHAR S. M. SECONDARY  SCHOOL,NOYEA KANDA,BHASAN CHAR,1309100897,PRIVATE,Yes
Barisal,Mehendiganj,100898,BHANGA KADIRABAD SECONDARY SCHOOL,KADIRABAD,KADIRABAD,1733255307,PRIVATE,Yes
Barisal,Mehendiganj,100899,SREEPUR MOHISHA WAHEDIA SECONDARY SCHOOL,CHAR PHENUA,SREEPUR,1713962349,PRIVATE,Yes
Barisal,Mehendiganj,100900,ANDHER MANIK UNION SECONDARY SCHOOL,ANDHERMANIK,ANDHAR MANIK,1710373747,PRIVATE,Yes
Barisal,Mehendiganj,100901,CHANDPUR SECONDARY SCHOOL,CHANDPOUR,CHANDPUR,1724952966,PRIVATE,Yes
Barisal,Mehendiganj,100902,KASHIPUR HIGH SCHOOL,KASHIPUR,UTTAR CHAR,1309100902,PRIVATE,Yes
Barisal,Mehendiganj,100903,SHONTOSHPUR SHERE BANGLA HIGH SCHOOL,SHONTOSHPOUR,SANTOSHPUR,1309100903,PRIVATE,Yes
Barisal,Mehendiganj,100904,DARI CHAR KHAJURIA SECONDARY SCHOOL,DARICHAR KHAJURIA,DARICHAR KHAJURIA,1309100904,PRIVATE,Yes
Barisal,Mehendiganj,100905,NAYAKHALI JUNUIR HIGH SCHOOL,NAYAKHAL I3,EIDGAH BAZAR,1309100905,PRIVATE,Yes
Barisal,Mehendiganj,100906,UDAYPUR MUSLIM AKHOND SECONDARY SCHOOL,UDAYPUR,SHAMER HAT,1735311351,PRIVATE,Yes
Barisal,Mehendiganj,100907,CHAR MITUA JUNIOR  HIGH SCHOOL,CHAR MITUA,CHAR METUA,1710626195,PRIVATE,Yes
Barisal,Mehendiganj,100908,C. H. M. S RAHMAN MEMORIAL SECONDARY SCHOOL,SOYAMTAKTA,HASHEMADDI,1713647463,PRIVATE,Yes
Barisal,Mehendiganj,100909,AMIRIGONG SECONDARY SCHOOL,AMIRGONG,AMIRGONJ,1752699567,PRIVATE,Yes
Barisal,Mehendiganj,100910,ADARSHA SECONDARY GIRLS SCHOOL,LENGUTI,LENGUTIA,1716277492,PRIVATE,Yes
Barisal,Mehendiganj,100911,BIDDYANANDAPUR M M HIGH SCHOOL,CHAR KHAJURIA,DHARMAGANJ,1739053132,PRIVATE,Yes
Barisal,Mehendiganj,100912,KALIKAPUR R. S. SECONDARY SCHOOL,DURGAPUR-4,MEHENDIGANJ,1309100912,PRIVATE,Yes
Barisal,Mehendiganj,100913,DADPUR TAMUHANI SECONDARY SCHOOL,PURBOKANDI POSCHIMPAR,UTTAR CHAR,1309100913,PRIVATE,Yes
Barisal,Mehendiganj,100914,PATARHAT APEX NIGHT JR SECONDARY SCHOOL,"CHARHOGLA, DC ROAD",MEHENDIGONJ,1309100914,PRIVATE,Yes
Barisal,Mehendiganj,100915,GOURIPUR KADIRABAD HIGH SCHOOL,KADIRABAD,KADIRABAD,1732425403,PRIVATE,Yes
Barisal,Mehendiganj,100916,SADAKPUR HIGH SCHOOL,SADAKPUR,RUKUNDI,1309100916,PRIVATE,Yes
Barisal,Mehendiganj,100917,MEHENDIGONJ ADARSHA GIRLS SECONDARY SCHOOL,CUNAR CHAR,GHAT PATAR HAT,1309100917,PRIVATE,Yes
Barisal,Mehendiganj,130545,MUKTI JODDA MOSTOFA KAMAL SECONDARY SCHOOL,à¦–à¦¨à§à¦¤à¦¾à¦–à¦¾à¦²à§€ ,à¦šà¦¾à¦¨à¦ªà§à¦°,1309130545,PRIVATE,Yes
Barisal,Mehendiganj,137477,PURBOKADIRABAD GOVT. PRIMARY SCHOOL,PURBOKADIRABAD,KADIRABAD,1721432646,GOVERNMENT PRIMARY,No
Barisal,Mehendiganj,137900,CHARKHAGKATA GOVT. PRIMARY SCHOOL,CHARKHAGKATA,CHANDPUR,1753432246,GOVERNMENT PRIMARY,No
Barisal,Mehendiganj,138719,WEST RATANPUR PANKAJ DEBNATH JUNIOR HIGH SCHOOL,WEST RATANPUR,DHARMOGONJ,1711112189,PRIVATE,No
Barisal,Muladi,100954,MULADI MAHMUDJAN GOVT. MODEL SECONDARY SCHOOL,TEROCHAR,MULADI,1712915012,PUBLIC,Yes
Barisal,Muladi,100955,KAZIRCHAR SECONDARY SCHOOL,KAZIRCHAR,KAZIRCHAR,1717733986,PRIVATE,Yes
Barisal,Muladi,100956,GAFUR MALLIK (PILOT) GIRLS HIGH SCHOOL,TEROCHAR,MULADI,1724213677,PRIVATE,Yes
Barisal,Muladi,100957,NAZIRPUR SCONDARY SCHOOL,NAZIRPUR,N.P. SCHOOL,1710858222,PRIVATE,Yes
Barisal,Muladi,100958,SAYEDER GAON SECONNDARY SCHOOL,SREEMATI,SAYEDER GAON,1724612998,PRIVATE,Yes
Barisal,Muladi,100959,SOUTH KAZIR CHAR HIGH SCHOOL,DAKHIN KAZIR CHAR,CHAR COMISSIONAR,1819680949,PRIVATE,Yes
Barisal,Muladi,100960,PAIKHA HOSNABAD SECONDARY SCHOOL,Poikshahosnabad,GACHUA,1309100960,PRIVATE,Yes
Barisal,Muladi,100961,CHARPADMA AFSARIA SECNDARY SCHOOL,"CHARPADMA, MULADI,BARISAL",CharpadmaHAR PADMA,1309100961,PRIVATE,Yes
Barisal,Muladi,100962,CHITTIRCHAR SECONDARY SCHOOL,CHITIR CHAR,CHITHIR CHAR,1721602954,PRIVATE,Yes
Barisal,Muladi,100963,BATAMARA UNION HIGH SCHOOL,SALIMPUR,SALIMPUR,1309100963,PRIVATE,Yes
Barisal,Muladi,100964,BAHADURPUR  FZLUR RAHIM SHARIF HIGH SCHOOL,BAHADUR PUR,SUJABAD,1924223200,PRIVATE,Yes
Barisal,Muladi,100965,A.B.R. SECONDARY SCHOOL,ALIMABAD,ALIMABAD,1724040483,PRIVATE,Yes
Barisal,Muladi,100966,LAXMIPUR HIGH SCHOOL,LAXMIPUR,JALALABAD,1714901929,PRIVATE,Yes
Barisal,Muladi,100967,SAFIPUR BL HIGH SCHOOL,BALIATALI,BALIATALI,1732474633,PRIVATE,Yes
Barisal,Muladi,100968,PAYADAR HAT WAHEDIA SECONDARY SCHOOL,DECRER CHAR,CHAR COMISSIONER,1728760475,PRIVATE,Yes
Barisal,Muladi,100969,CHARKALEKHAN IDEAL SECONDARY SCHOOL,CHARKALEKHAN,CAHRKALEKHAN,1718872290,PRIVATE,Yes
Barisal,Muladi,100970,RAMAR POLE A.M. HIGH SCHOOL,RAMAR POLE,RAMARPOLE,1718382302,PRIVATE,Yes
Barisal,Muladi,100971,CHAR LAXMIPUR HIGH SCHOOL,CHARLAXMIPUR,CHARLAXMIPUR,1721810817,PRIVATE,Yes
Barisal,Muladi,100972,JALALPUR   HIGH SCHOOL,JALAL PUR,N.P. SCHOOL,1718680314,PRIVATE,Yes
Barisal,Muladi,100973,CHAR LAXMIPUR BAZAISHULI HIGH SCHOOL,CHAR LAXMIPUR,CHARLAXMIPUR,1729366166,PRIVATE,Yes
Barisal,Muladi,100974,SAFIPUR  UNION SECONDARY SCHOOOL,BRAJAMOHAN,SAFIPUR,1309100974,PRIVATE,Yes
Barisal,Muladi,100975,JAGARANI HIGH SCHOOL,TAIKA,SELIMPUR,1719070663,PRIVATE,Yes
Barisal,Muladi,100976,GACHUA ABDUL KADER HIGH SCHOOL,GACHUA,GACHUA,1309100976,PRIVATE,Yes
Barisal,Muladi,100977,SYADA SHAJADI BEGUM JR SCHOOL,SYADERGAON,SYADERGAON,1745621156,PRIVATE,Yes
Barisal,Muladi,100978,OFATUN NESA  GIRLS JUNIOR HIGH SCHOOL,RAMARPOL,RAMARPOLE,1309100978,PRIVATE,Yes
Barisal,Muladi,100979,NAZIRPUR PRAGATI SECONDATRY SCHOOL,CHAR NAZIRPUR,N.P. SCHOOL,1711667262,PRIVATE,Yes
Barisal,Muladi,100980,SHAHEED ALTAF MAHMUD SECONDARY SCHOOL,PATERCHAR,PATERCHAR,1720237536,PRIVATE,Yes
Barisal,Muladi,100981,CHAR ALIMABAD GIRLS HGIH SCHOOL,NAZIRPUR,N.P. SCHOOL,1731250331,PRIVATE,Yes
Barisal,Muladi,100982,BANIMARDHAN HIGH SCHOOL,BANIMARDHAN HIGH SCHOOL,BANIMARDHAN,1798705726,PRIVATE,Yes
Barisal,Muladi,100983,BOALIA HIGH SCHOOL,BOALIA HIGH SCHOOL,SONAMODDIN BANDOR,1714743224,PRIVATE,Yes
Barisal,Muladi,100984,AZAHAR UDDN HIGH SCHOOL,EAST CHAR KUTUB PUR,RAMARPOLE,1710874422,PRIVATE,Yes
Barisal,Muladi,100985,CHAR LUXMIPUR IDEAL   HIGH SCHOOL,CHARLUXMIPUR,CHAR LUXMIPUR,1715164981,PRIVATE,Yes
Barisal,Muladi,100986,B.D.C.H. HIGH SCHOOL,BALARAM PUR,DUMUR TALA,1719732216,PRIVATE,Yes
Barisal,Muladi,100987,KUTUBPUR JR. HIGH SCHOOL,KUTUB PUR,PATAR CHAR,1715962656,PRIVATE,Yes
Barisal,Muladi,100988,CHARKALEKHAN UNION JR HIGH SCHOOL,CHAR KALEKHAN,CHAR KALEKHAN,1740748393,PRIVATE,Yes
Barisal,Muladi,100989,SOFIPUR IDEAL JUNIOR GIRLS HIGH SCHOOL,SOTO LAXMIPUR,CHARPADMA,1718976519,PRIVATE,No
Barisal,Muladi,100990,JOYONTI IDEAL LABRATORY SECONDARY SCHOOL,EAST NAZIRPUR,N.P. SCHOOL,1715780426,PRIVATE,No
Barisal,Muladi,130631,BATAMARA B S JONIOR HIGH SCHOOL,CHAR BATAMARA,ALIMA BAD,1727229708,PRIVATE,Yes
Barisal,Muladi,137478,VADURIARCHAR GOVT. PRIMARY SCHOOL,VADURIAR CHAR,CHARPADMA,1715613889,GOVERNMENT PRIMARY,No
Barisal,Muladi,137899,CHAR SAHEBRAMPUR GOVT. PRIMARY SCHOOL,CHAR SAHEBRAMPUR,SELIMPUR,1715295254,GOVERNMENT PRIMARY,No
Barisal,Muladi,139123,ALHAZ GOLAM KIBRIYA TIPU JUNIOR HIGH SCHOOL,EAST NAZIRPUR,N.P SCHOOL,1313624193,PRIVATE,No
Barisal,Wazirpur,101019,PANCHOGRAM SECONDARY SCHOOL,KAKRADHARY,DAHORPARA,1728153179,PRIVATE,Yes
Barisal,Wazirpur,101020,RAJAPUR  HIGH SCHOOL,398/RAJAPUR,SATLA,1788680656,PRIVATE,Yes
Barisal,Wazirpur,101021,SHOLAK VICTORIA SECONDARY SCHOOL,SHOLAK,SHOLAK,1714546266,PRIVATE,Yes
Barisal,Wazirpur,101023,BABARKHANA SECONDARY SCHOOL,BABARKHANA,SHOLAK,1770643383,PRIVATE,Yes
Barisal,Wazirpur,101024,MASHANG HIGH SCHOOL,MASHANG,MASHANG,1715646921,PRIVATE,Yes
Barisal,Wazirpur,101025,KURALIA SECONDARY SCHOOL,KURALIA,PIRERPAR,1767494615,PRIVATE,Yes
Barisal,Wazirpur,101026,W. B. UNION MODEL GOVT. INSTITUTION,WAZIRPUR,UZIRPUR SADAR,1309101026,PUBLIC,Yes
Barisal,Wazirpur,101027,BAMRAIL A.B SECONDERY SCOOL,MORAKATI,BAMRAIL,1757977090,PRIVATE,Yes
Barisal,Wazirpur,101028,SHIKERPUR G.G. SCHOOL,SHIKERPUR,SHIKERPUR,1716463501,PRIVATE,Yes
Barisal,Wazirpur,101029,GUTHIA MOHESH CHANDRA SECONADARY SCHOOL,GUTHIA,GUTHIA,13091010029,PRIVATE,Yes
Barisal,Wazirpur,101030,HABIBPUR SECONDARY SCHOOL,KESHABKATI,KESHABKATI,1718510411,PRIVATE,Yes
Barisal,Wazirpur,101031,DHAMURA ML HIGH SCHOOL,DHAMURA,DHAMURA,1720508582,PRIVATE,Yes
Barisal,Wazirpur,101032,KARFA PUBLIC ACADEMY, KARFA,PIRERPAR,1727426284,PRIVATE,Yes
Barisal,Wazirpur,101033,BHABANIPUR HAZI IBRAHIM SECONDARY SCHOOL,BHABANIPUR,BHABANIPUR,1710096953,PRIVATE,Yes
Barisal,Wazirpur,101034,H. M INSTITUTION,HASTISHIWNDA,HASTISHIWNDA,1309101034,PRIVATE,Yes
Barisal,Wazirpur,101035,GAZIRPAR HIGH SCHOOL,GAZIRPAR,GAZIRPAR,1729460527,PRIVATE,Yes
Barisal,Wazirpur,101036,RAMER KATI SECONDARY SCHOOL,RAMER KATI,RAMERKATI,1714613990,PRIVATE,Yes
Barisal,Wazirpur,101037,SAMADIA DARUL ULUM SECONDARY SCHOOL,DHARPARA,DAHAR PARA,1726394247,PRIVATE,Yes
Barisal,Wazirpur,101039,ABDUL MAJID SECONDARY SCHOOL,SAKRAL,SAKRAL,1309101039,PRIVATE,Yes
Barisal,Wazirpur,101040,ATIPARA SECONDARY SCHOOL,ATIPARA,ATIPARA,1714901705,PRIVATE,Yes
Barisal,Wazirpur,101041,NARAYANPUR PALLI UNION INSTITUTION,EAST NARAYANPUR,VARUKATI NARAYANPUR,1711136459,PRIVATE,Yes
Barisal,Wazirpur,101042,JOYSREE MUNDAPASHA S.A.B.M. SECONDARY SCHOOL,JOYSREE,SHIKERPUR,1714808613,PRIVATE,Yes
Barisal,Wazirpur,101043,BARAKOTA UNION INSTITUTION,LASKARPUR,CHOWDHURIR HAT,1309101043,PRIVATE,Yes
Barisal,Wazirpur,101044,SHER E BANGLA SECONDARY GIRL'S SCHOOL,WAZIRPUR,WAZIRPUR,1718829336,PRIVATE,Yes
Barisal,Wazirpur,101045,SANUHER M.A. HIGH SCHOOL,SHANUHER,BAMRAIL,1309101045,PRIVATE,Yes
Barisal,Wazirpur,101046,B. K. SECONDARY SCHOOL,BARAKOTHA,DAKUARHAT,1715634229,PRIVATE,Yes
Barisal,Wazirpur,101047,EAST SATLA UNITED SECONDARY SCHOOL,SATLA,SATLA,1741771178,PRIVATE,Yes
Barisal,Wazirpur,101048,BAHERGHAT SECONDARY SCHOOL,BAHERGHAT,BAHERGHAT,1712458428,PRIVATE,Yes
Barisal,Wazirpur,101049,SONAR BANGLA SECONDARY SCHOOL,DHAMSHOR,DHAMSAR,1718928390,PRIVATE,Yes
Barisal,Wazirpur,101050,SHAHEED SMARANIKA HIGH SCHOOL,MUNSHIR TALLUK,MUNSHIR TALUK,1710964779,PRIVATE,Yes
Barisal,Wazirpur,101051,OTRA SECONDARY SCHOOL,OTRA,OTRA,1713958083,PRIVATE,Yes
Barisal,Wazirpur,101052,KACHUA JANATA SECONDARY SCHOOL,KACHUA,SOLAK,1309101052,PRIVATE,Yes
Barisal,Wazirpur,101053,SHIBPUR NABIN SECONDARY SCHOOL,SHIBPUR,SATLA,1309101053,PRIVATE,Yes
Barisal,Wazirpur,101054,JUGIRKANDA  GIRL'S HIGH SCHOOL,JUGIRKANDA,JUGIRKANDA,1718540229,PRIVATE,Yes
Barisal,Wazirpur,101055,Z.A. KHAN HIGH SCHOOL,HARIDRAPUR,DASHERHAT,1720621555,PRIVATE,Yes
Barisal,Wazirpur,101056,HARTA GIRL HIGH SCHOOL,HARTA,HARTA,1720574713,PRIVATE,Yes
Barisal,Wazirpur,101057,HABIBPUR GIRL'S SECONDARY SCHOOL,KASHOB KATHI,KASHABKATI,1719017592,PRIVATE,Yes
Barisal,Wazirpur,101058,CHOWMONI HIGH SCHOOL,GARIAGABHA,GARIA,1719935366,PRIVATE,Yes
Barisal,Wazirpur,101059,HAZI M.A. RASHID HIGH SCHOOL,SHOLAK,SHOLAK,1724996528,PRIVATE,Yes
Barisal,Wazirpur,101060,MUNDOPASHA ANOARA BEGUM BALIKA N.M.B,MUNDOPASHA,SIKAR PUR,1719446819,PRIVATE,No
Barisal,Wazirpur,101061,J K MODEL HIGH SCHOOL,KALBILA,HARTA,1718677693,PRIVATE,Yes
Barisal,Wazirpur,101062,KALBILA SECONDARY GIRLS SCHOOL,KALBILA,HARTA,1720984993,PRIVATE,Yes
Barisal,Wazirpur,101063,KURLIA GIRLS SECONDARY SCHOOL,KURALIA,ZOLLA KURALIA,1309101063,PRIVATE,Yes
Barisal,Wazirpur,101064,CHAKMAN GIRLS HIGH SCHOOL,CHAKMAN,MOSANG,1724917099,PRIVATE,Yes
Barisal,Wazirpur,101065,NATHERKANDI HIGH SCHOOL,NATHARKANDI,HARTA,1717408479,PRIVATE,Yes
Barisal,Wazirpur,101067,MEHERNIGAR SECOANDARY GIRL'S SCHOOL,PURBA NARAYAN PUR,BHARUKATHI ,1716434583,PRIVATE,Yes
Barisal,Wazirpur,101068,"K, B, G, JUNIOR HIGH SCHOOL",BHARASAKATI,BHARASAKATI,1721305103,PRIVATE,No
Barisal,Wazirpur,101069,JUGIRKANDA A.K.M MOSTAFIZUR RAHMAN SECONDARY SCHOOL,JOGIRKANDA,JOGIRKANDA,1743565535,PRIVATE,No
Barisal,Wazirpur,137895,MUGAKATHI GOVT. PRIMARY SCHOOL,MUGAKATHI,DHAMSAR,1723433048,GOVERNMENT PRIMARY,No
Bhola,Bhola Sadar,101107,BANKER HAT CO-OPERATIVE HIGH SCHOOL,CHOR ROMES,CHAR BHEDHURIA,1721626276,PRIVATE,Yes
Bhola,Bhola Sadar,101108,MANEZA KHATUN SECONDARY GIRLS SCHOOL,MUSLIMPARA,BHOLA,1775433168,PRIVATE,Yes
Bhola,Bhola Sadar,101110,BHOLA GOVT GIRLS HIGH SCHOOL,KALIBARI,BHOLA,1720987583,PUBLIC,No
Bhola,Bhola Sadar,101111,CHARNOABAD MUSLIM HIGH SCHOOL,CHARNOABAD,BHOLA,1309101111,PRIVATE,Yes
Bhola,Bhola Sadar,101112,BHOLA GOVT. HIGH SCHOOL,"BAPTA, ELISHA ROAD",BHOLA,1309101112,PUBLIC,No
Bhola,Bhola Sadar,101113,BHOLA TOWN COMMITTEE HIGH SCHOOL,"3489-04,BANGLA SCHOOL ROAD",BHOLA,1718385553,PRIVATE,Yes
Bhola,Bhola Sadar,101114,NALINI DAS GIRLS HIGH SCHOOL,"271,NALINIDAS SARAK",BHOLA,1309101114,PRIVATE,Yes
Bhola,Bhola Sadar,101115,MASUMA KHANAM GIRLS HIGH SCHOOL,SADAR ROAD,BHOLA,1716580187,PRIVATE,Yes
Bhola,Bhola Sadar,101116,PARANGONJ HIGH SCHOOL,SAHA MOTHER,PARANGANJ,1728196109,PRIVATE,Yes
Bhola,Bhola Sadar,101117,TABGI SECONDARY SCHOOL,BAPTA,BAPTA,1712982985,PRIVATE,Yes
Bhola,Bhola Sadar,101118,GAZIPUR HIGH SCHOOL,KALUPUR,KALUPUR,1309101118,PRIVATE,Yes
Bhola,Bhola Sadar,101119,BHOLA TOWN SECONDARY SCHOOL,SADAR ROAD BHOLA,BHOLA,1716187387,PRIVATE,Yes
Bhola,Bhola Sadar,101120,NEAMATPUR HIGH SCHOOL,DAKSHIN BALIA,DAKSHIN DIGHALDI,1720622056,PRIVATE,Yes
Bhola,Bhola Sadar,101121,KABI MOZZAMMEL HOQ. KHARKI ISLAMIA HIGH SCHOOL,PURBA BAPTA,BAPTA,1761736610,PRIVATE,Yes
Bhola,Bhola Sadar,101122,RAZAPUR HIGH SCHOOL,RAMDASPUR,RAMDASPUR,1729908241,PRIVATE,Yes
Bhola,Bhola Sadar,101123,ABDUL MANNAN MIA HIGH SCHOOL,JOYGOPI,BALIA,1712292361,PRIVATE,Yes
Bhola,Bhola Sadar,101124,CHANDRO PROSAD COOPERATIVE HIGH SCHOOL,CHANDRA PROSAD,CHANDRA PRASAD,1761168693,PRIVATE,Yes
Bhola,Bhola Sadar,101125,ILISHA U C SECONDARY SCHOOL,PURBOCHOAR ILISHA,ILISHA HAT,1714968214,PRIVATE,Yes
