DISTRICT,UPAJILA,EIIN,INSTITUTE_NAME,ADDRESS,POST,MOBAILE,MANAGEMENT,MPO
Brahmanbaria,Nabinagar,103393,NABINAGAR GOVT. PILOT HIGH SCHOOL,NABINAGAR,NABINAGAR,1309103393,PUBLIC,Yes
Brahmanbaria,Nabinagar,103395,BHOLACHANG  HIGH SCHOOL,BHOLACHANG(01060/0),BHOLACHANG,1309103395,PRIVATE,Yes
Brahmanbaria,Nabinagar,103397,BIDYAKUT AMAR BOHUMUKHI HIGH SCHOOL,BIDYAKUT,BIDYAKUT,1627105788,PRIVATE,Yes
Brahmanbaria,Nabinagar,103398,SATMORA HIGH SCHOOL,SATMORA,SATMORA,1714991186,PRIVATE,Yes
Brahmanbaria,Nabinagar,103399,BITGHAR RADHANATH HIGS SCHOOL,BITGHAR,BITGHAR,1714357060,PRIVATE,Yes
Brahmanbaria,Nabinagar,103400,SALMGONJ A R M HIGH SCHOOL,BARIAL,SALIMGANJ,1719760418,PRIVATE,Yes
Brahmanbaria,Nabinagar,103401,BARAIL HIGH SCHOOL,BARAIL,BARAIL,1715952625,PRIVATE,Yes
Brahmanbaria,Nabinagar,103403,RATANPUR ABDULLAH HIGH SCHOOL,RATANPUR,RATANPUR,1725972550,PRIVATE,Yes
Brahmanbaria,Nabinagar,103404,"RASULLABAD U,A, KHAN HIGH SCHOOL",RASULLABAD,RASULLABAD,1816138353,PRIVATE,Yes
Brahmanbaria,Nabinagar,103405,KAITALA JAJNESWAR HIGH SCHOOL,KAITALA,KAITALA,1715989655,PRIVATE,Yes
Brahmanbaria,Nabinagar,103407,NOAGOWN HIGH SCHOOL,NOAGOWN,BRAHMAN HATA,1724614725,PRIVATE,Yes
Brahmanbaria,Nabinagar,103409,IBRAHIMPUR HIGH SCHOOL,IBRAHIM PUR,IBRAHIMPUR,1725138891,PRIVATE,Yes
Brahmanbaria,Nabinagar,103410,SHIBPUR UNION HIGH SCHOOL,SHIBPUR,SHIBPUR,1712254216,PRIVATE,Yes
Brahmanbaria,Nabinagar,103411,LAUR FATEHPUR R N T GIRLS HIGH SCHOOL,LAUR FATEHPUR,LAUR FATEHPUR,1715755941,PRIVATE,Yes
Brahmanbaria,Nabinagar,103412,SHAHPUR JOYDUNNESA HIGH SCHOOL,SHAHPUR,SHAH PUR,1735578531,PRIVATE,Yes
Brahmanbaria,Nabinagar,103413,KONIKARA HIGH SCHOOL,KONIKARA,KANIKARA,1819972118,PRIVATE,Yes
Brahmanbaria,Nabinagar,103414,GOPAL PUR HIGH SCHOOL,GOPALPUR,GOPALPUR,1714708949,PRIVATE,Yes
Brahmanbaria,Nabinagar,103415,MAJHIARA P M GIRLS HIGH SCHOOL,MAJHIARA,JIBONJONG BAZAR,1717180948,PRIVATE,Yes
Brahmanbaria,Nabinagar,103416,NORTH LUXMIPUR HIGH SCHOOL,NORTH LUXMIPUR,KRISHNA NAGAR,1309103416,PRIVATE,Yes
Brahmanbaria,Nabinagar,103417,LAPANG HIGH SCHOOL,LAPANG,NABINAGAR,1863842090,PRIVATE,Yes
Brahmanbaria,Nabinagar,103418,MIRPUR HIGH SCHOOL,MIRPUR,BITGHAR,1758478157,PRIVATE,Yes
Brahmanbaria,Nabinagar,103419,NATGHOR HIGH SCHOOL,NATGHOR,KHORIWALA,1716353501,PRIVATE,Yes
Brahmanbaria,Nabinagar,103420,DHANASHI HIGH SCHOOL,DHANASHI,DHANASHI,1725137054,PRIVATE,Yes
Brahmanbaria,Nabinagar,103421,JENODPUR UNION HIGH SCHOLL,JENODPUR,JENODPUR,1817075058,PRIVATE,Yes
Brahmanbaria,Nabinagar,103422,SREERAMPUR NOBARUN ACADEMY,SREERAMPUR,SREERAMPUR,1713638670,PRIVATE,Yes
Brahmanbaria,Nabinagar,103423,KALGHARA HAFIZ ULLAH HIGH SCHOOL,KALGHARA,KALGHARA,1757343243,PRIVATE,Yes
Brahmanbaria,Nabinagar,130957,AL HAZ ABDUR RAZZAQUE ACADEMY (SCHOOL AND COLLAGE),RADHA NAGAR,JAL SHUKA,1728306661,PRIVATE,Yes
Brahmanbaria,Nabinagar,134308,CHARGRAM ADARSHO JUNIOR SCHOOL,ALIABAD,NABINAGAR,1820915412,PRIVATE,No
Brahmanbaria,Nabinagar,137283,BOGDAHOR NORTH GOVT. PRIMARY SCHOOL,BOGDAHOR,NABINAGAR,1818689840,GOVERNMENT PRIMARY,No
Brahmanbaria,Nabinagar,137858,CHITTREE GOVT. PRIMARY SCHOOL,CHITTREE,CHARLAPANG,1818686610,GOVERNMENT PRIMARY,No
Brahmanbaria,Nabinagar,138319,KORIGHAR HIGH SCHOOL,KORIGHAR,KHARIALA,1713689181,PRIVATE,No
Brahmanbaria,Nabinagar,138454,MAIN UDDIN AHMMED POURA HIGH SCHOOL,ALAMNAGAR,NABINAGAR,1309138454,PRIVATE,No
Brahmanbaria,Nabinagar,138626,AHAMMADPUR A H S JUNIOR HIGH SCHOOL,AHAMMADPUR,PAK HAZIPUR,1309138626,PRIVATE,No
Brahmanbaria,Nabinagar,138689,VITIBISHARA GOVERNMENT PRIMARY SCHOOL,VITI BISHARA,GAKHUL NAGAR,1817125296,GOVERNMENT PRIMARY,No
Brahmanbaria,Nabinagar,138690,DIRGHASAIR GOVT PRIMARY SCHOOL,DIRGHASAIR,SHYAMGRAM,1722421078,PRIVATE,No
Brahmanbaria,Nabinagar,139109,BANGARA M EBADUL KARIM HIGH SCHOOL,BANGORA,PAK-BANGORA,1727161824,PRIVATE,No
Brahmanbaria,Nabinagar,139110,RABEYA MEMORIAL GIRLS SCHOOL,GONI SHAH ROAD,BARIKANDI,1711174793,PRIVATE,No
Brahmanbaria,Nabinagar,139196,HAJI PIR MOHAMMAD JUNIOR SECONDARY SCHOOL,DURGARAMPUR,BIRGAON,1733686060,PRIVATE,No
Brahmanbaria,Nabinagar,139343,NURNAGAR IDEAL GIRLS SCHOOL,SHIBPUR,SHIBPUR,1717346682,PRIVATE,No
Brahmanbaria,Nasirnagar,103443,SYED KAMRUZZAMAN HIGH SCHOOL,CHAPARTALA,CHAPARTALA,1712286515,PRIVATE,Yes
Brahmanbaria,Nasirnagar,103444,HARINBER SHAHJAHAN HIGH SCHOOL,HARINBER,HARINBER,1819900541,PRIVATE,Yes
Brahmanbaria,Nasirnagar,103445,NASIRNAGAR GOVT. GIRLS HIGH SCHOOL,NASIRNAGAR,NASIRNAGAR,1309103445,PUBLIC,No
Brahmanbaria,Nasirnagar,103446,NASIRNAGAR ASHUTOSH PILOT HIGH SCHOOL,NASIRNAGAR,NASIRNAGAR,1716468463,PRIVATE,Yes
Brahmanbaria,Nasirnagar,103447,GUNIAUK HIGH SCHOOL,GUNIAUK,GUNIAUK,1716349282,PRIVATE,Yes
Brahmanbaria,Nasirnagar,103448,CHATALPAR WAZUDDIN HIGH SCHOOL,CHATALPAR,CHATALPAR,1739287838,PRIVATE,Yes
Brahmanbaria,Nasirnagar,103450,FANDAUK PANDITARAM HIGH SCHOOL,FANDAUK,FANDAUK,1309103450,PRIVATE,Yes
Brahmanbaria,Nasirnagar,103451,"BHOLAKOT K, B, HIGH SCHOOL",BHOLAKOT,BHOLAKOT,1940576795,PRIVATE,Yes
Brahmanbaria,Nasirnagar,103452,KUNDA HIGH SCHOOL,KUNDA,KUNDA,1309103452,PRIVATE,Yes
Brahmanbaria,Nasirnagar,103453,GOAL NAGAR HIGH SCHOOL,GOALNAGAR,MACHMA,1815003952,PRIVATE,Yes
Brahmanbaria,Nasirnagar,103454,DHARMANDAL  HIGH SCHOOL,DHARMONDOL,DHARMANDOL,1309103454,PRIVATE,Yes
Brahmanbaria,Nasirnagar,103455,NURPUR JUNIOR GIRLS SCHOOL,NURPUR,NURPUR MADRASA,1715938902,PRIVATE,Yes
Brahmanbaria,Nasirnagar,103456,BARANAGER HIGH SCHOOL,BARANAGER,ARUAIL,1812187164,PRIVATE,Yes
Brahmanbaria,Nasirnagar,133843,JETHAGRAM  HIGH SCHOOL,JETHAGRAM,JETHAGRAM,1795739350,PRIVATE,No
Brahmanbaria,Nasirnagar,134839,PURBABHAG SESDP MODEL HIGH SCHOOL,PURBABHAG,PURBABHAG,1710712846,PRIVATE,Yes
Brahmanbaria,Nasirnagar,135619,GOURANGA MAHAPRABHU MADHYAMIC BIDYALOY,BAGHI,VOLAKUT,1725314498,PRIVATE,No
Brahmanbaria,Nasirnagar,135620,SRIGHAR SESDP MODEL HIGH SCHOOL,SRIGHARR,AHURAIL,1309135620,PRIVATE,Yes
Brahmanbaria,Nasirnagar,137288,HARIPUR GOVT. PRIMARY SCHOOL,HARIPUR,HARINBER,1718587925,GOVERNMENT PRIMARY,No
Brahmanbaria,Nasirnagar,137853,KATHAL KANDI GOVT. PRIMARY SCHOOL,KATHALKANDI,CHATALPAR,1713804175,GOVERNMENT PRIMARY,No
Brahmanbaria,Sarail,103466,KALIKACCHA PATHSHALA HIGH SCHOOL,KALIKACCHA,KALIKACCHA,1716490524,PRIVATE,Yes
Brahmanbaria,Sarail,103467,SARAIL SADAR HIGH DCHOOL,HALUHAPARA,SARAIL,1716914181,PRIVATE,Yes
Brahmanbaria,Sarail,103468,SHAMSUL ALAM HIGH SCHOOL,SULA BARI,SHAKHAITI,1309103468,PRIVATE,Yes
Brahmanbaria,Sarail,103469,HAZI MUKSUD ALI JUNIOR SCHOOL,PARAMANANDA PUR,ARUAIL,1718217648,PRIVATE,Yes
Brahmanbaria,Sarail,103470,SARAIL ANNADA GOVT. HIGH SCHOOL,SARAIL,SARAIL,1309103470,PUBLIC,No
Brahmanbaria,Sarail,103471,SARAIL PILOT GIRLS HIGH SCHOOL,NIZ SARIAL,SARAIL,1712904861,PRIVATE,Yes
Brahmanbaria,Sarail,103472,SHAHBAZPUR ML HIGH SCHOOL,SHAHBAZPUR,SHAHBAZPUR,1712417199,PRIVATE,Yes
Brahmanbaria,Sarail,103473,CHUNTA A C ACADEMY,CHUNTA,CHUNTA,1712882908,PRIVATE,Yes
Brahmanbaria,Sarail,103474,ARUAIL BOHUMUKHI HIGH SCHOOL, ARUAIL,ARUAIL ,1710837573,PRIVATE,Yes
Brahmanbaria,Sarail,103475,PANISOR HIGH SCHOOL,PANISHWAR,SAKHAITI,1711164778,PRIVATE,Yes
Brahmanbaria,Sarail,103476,DEORA ADORSHA HIGH SCHOOL,DEORA,PASCHIM PARA,1309103476,PRIVATE,Yes
Brahmanbaria,Sarail,103477,PAKSHIMUL HAZI SHISHU MIA HIGH SCHOOL,PAKSHIMUL,ARUAIL,1716865055,PRIVATE,Yes
Brahmanbaria,Sarail,103478,KUTTA PARA HIGH SCHOOL,KUTTAPARA,SARAIL,1717782863,PRIVATE,Yes
Brahmanbaria,Sarail,103479,SHAHJADA PUR HIGH SCHOOL,SHAHJADAPUR,POSCHIM PARA,1715934197,PRIVATE,Yes
Brahmanbaria,Sarail,103481,NOAGAON HIGH SCHOOL,NOAGAON,NOAGAON,1720026492,PRIVATE,Yes
Brahmanbaria,Sarail,103482,BERTALA HIGH SCHOOL,BERTALA,BERTALA,1726835401,PRIVATE,Yes
Brahmanbaria,Sarail,103483,NOAGO SK ASRAF JU HIGH SCHOOL,NOAGOWN,NOAGAON,1722867016,PRIVATE,No
Brahmanbaria,Sarail,103484,SYEDA HOSANA AFZAL GIRLS HIGH SCHOOL,SHAHBAZPUR,SHAHBAZPUR,1736017969,PRIVATE,Yes
Brahmanbaria,Sarail,103485,ALHAJ NURUR RAHAMAN HIGH SCHOOL,AHKI TARA,NOAGAON,1718458495,PRIVATE,No
Brahmanbaria,Sarail,135214,JOYDHARKANDI ALIM UDDIN JUNIOR SCHOOL,JOYDHARKANDI,KUNDA,1710836972,PRIVATE,No
Brahmanbaria,Sarail,137528,DHAMAURA GOVT. PRIMARY SCHOOL,DHAMAURA,ARUAIL,1716681473,GOVERNMENT PRIMARY,No
Brahmanbaria,Sarail,137852,DHARMATIRTHA GOVT. PRIMARY SCHOOL,DHARMATIRTHA,KALIKACHCHA,1716747655,GOVERNMENT PRIMARY,No
