DISTRICT,UPAJILA,EIIN,INSTITUTE_NAME,ADDRESS,POST,MOBAILE,MANAGEMENT,MPO
Moulvibazar,Sreemangal,129769,SHAH MOSTAFA JAMEA ISLAMIA HIGH SCHOOL,"40, COLLEGE ROAD",SREEMANGAL,1719501973,PRIVATE,Yes
Moulvibazar,Sreemangal,129770,DHUBARHAT BAZAR HIGH SCHOOL,DHUBARHAT,SAMSHERGANJ BAZAR,1714752396,PRIVATE,Yes
Moulvibazar,Sreemangal,129771,MONAIULLAH ADARSHA HIGH SCHOOL,PURBA SREEMANGAL,SREEMANGAL,1716985052,PRIVATE,Yes
Moulvibazar,Sreemangal,129772,SATGAON HIGH SCHOOL,SATGAON TEA GARDEN,SATGAON,1718977917,PRIVATE,Yes
Moulvibazar,Sreemangal,129773,MOHAJARABAD HIGH SCHOOL,MOHAJARABAD,SREEMANGAL,1706526608,PRIVATE,Yes
Moulvibazar,Sreemangal,129774,KAKIA BAZAR HIGH SCHOOL,SIRAJNAGAR,NARAINCHERRA,1712700367,PRIVATE,Yes
Moulvibazar,Sreemangal,129775,ABDUL WAHAB HIGH SCHOOL,LAHARPUR,SIKKA,1712919373,PRIVATE,Yes
Moulvibazar,Sreemangal,129776,BORDER GUARD PUBLIC HIGH SCHOOL,KALIGHAT ROAD,SREEMANGAL,1721397945,PRIVATE,Yes
Moulvibazar,Sreemangal,129777,HAZI RASHID MIAH MEHERJAN HIGH SCHOOL,RAM NAGAR,SREEMANGAL,1722463677,PRIVATE,Yes
Moulvibazar,Sreemangal,129785,B.T.R.I HIGH SCHOOL,B.T.R.I,SREEMANGAL,1794013162,PRIVATE,Yes
Moulvibazar,Sreemangal,134077,BORUNA HAJI JALAL UDDIN JUNIOR HIGH SCHOOL,BORUNA,HAMIDNAGAR ,1723225364,PRIVATE,Yes
Moulvibazar,Sreemangal,134420,SAINT MARTHA'S  HIGH SCHOOL,à¦¨à¦¾à¦‡ ,SREEMANGAL,1718327200,PRIVATE,No
Moulvibazar,Sreemangal,137078,BOULASHIR JUNIOR SCHOOL,BOULASHIR,MIRZAPUR,1719841381,PRIVATE,No
Moulvibazar,Sreemangal,137172,BOULSHIR GOVT. PRIMARY SCHOOL,BOULASHIR,MIRZAPUR,1717852987,GOVERNMENT PRIMARY,No
