District,Upazila,Eiin,Name,Address,Post Office,Mobile,Management,Mpo
Dhaka,Kamrangir Char,108052,ASHRAFABAD HIGH SCHOOL,ASHRAFABAD,ASHRAFABAD,1715165336,PRIVATE,Yes
Dhaka,Mugda,138766,AN NAF GREEN MODEL JUNIOR SCHOOL,2930,BASABO,1819271121,PRIVATE,No
Dhaka,Mugda,138635,MANDA GOVERNMENT PRIMARY SCHOOL,"1,NORTH MANDA",MANDA,1812394460,GOVERNMENT PRIMARY,No
Dhaka,Mugda,130911,MINIKNAGOR IDEAL JUNIOR HIGH SCHOOL,51/B MANIKNAGOR,WARI,1670802066,PRIVATE,No
Dhaka,Mugda,108369,MUGDA PARA KAZI ZAFOR AHMED HIGH SCHOOL,54/1DHOKAN MUGDA PARA,BASABOO,1309108369,PRIVATE,Yes
Dhaka,Mugda,107882,MANIKNAGAR MODEL HIGH SCHOOL,MANIKNAGRA,WARI,1716289015,PRIVATE,Yes
Dhaka,Shah Ali,138964,ALFA BANGLA JUNIOR SCHOOL,"114/1, à¦¨à¦¬à¦¾à¦¬à§‡à¦° à¦¬à¦¾à¦—, à¦¶à¦¾à¦¹à¦†à¦²à§€,à¦®à¦¿à¦°à¦ªà§à¦°-1, à¦¢à¦¾à¦•à¦¾-1216.",MIRPUR,1778580333,PRIVATE,No
Dhaka,Shah Ali,138551,DORGAH GOVERNMENT PRIMARY SCHOOL,13/KA UTTAR BISHIL,MIRPUR,1818659746,GOVERNMENT PRIMARY,No
Dhaka,Shah Ali,138543,UPASHAHAR SAKAL GOVERNMENT PRIMARY SCHOOL,"ROAD-5,PLOT-20,BLOCK-F, MIRPUR, SECTION-1 , DHAKA",MIRPUR,1913513402,GOVERNMENT PRIMARY,No
Dhaka,Shah Ali,138535,KAZIFORI GOVERNMENT PRIMARY SCHOOL,"ROAD-1, MIRPUR SECTION-1",MIRPUR,1712834283,GOVERNMENT PRIMARY,No
Dhaka,Shah Ali,137788,DHAKA METROPOLITAN JUNIOR SCHOOL,"CHIRIKHANA ROAD, RAINKHOLA BAZAR, SHAH ALI, MIRPUR",MIRPUR,1817022919,PRIVATE,No
Dhaka,Shah Ali,134714,SAMOTA MODEL HIGH SCHOOL,BLOCK-B/1,MIRPUR,1712593122,PRIVATE,No
Dhaka,Shah Ali,130871,HAZRAT SHAH ALI GIRLS HIGH SCHOOL,8,B.D. SHARIF,1711040839,PRIVATE,Yes
Dhaka,Shah Ali,108198,RAJDHANI GIRLS HIGH SCHOOL,ROAD 1 BLOI-E,MIRPUR,1819154781,PRIVATE,Yes
Dhaka,Shah Ali,108192,MONI KANAN HIGH SCHOOL,"1G STREET 2 SCHOOL 2 PLOT: 4, MIRPUR, DHAKA 1216",MIRPUR,1916946047,PRIVATE,Yes
Dhaka,Shah Ali,108185,MIRPUR GOVT. HIGH SCHOOL,"1-F 5/20/1 MIRPUR -1, DHAKA-1215",MIRPUR,1918587902,PUBLIC,No
Dhaka,Shah Ali,108178,CHIRIAKHANA BOTANICAL HIGH SCHOOL,"CHIRIAKHANA, SHAHALI, MIRPUR",MIRPUR,1716133688,PRIVATE,Yes
Dhaka,Shahbag,108341,NILKHET HIGH SCHOOL,SONARGAON ROAD,G.P.O.,1309108341,PRIVATE,Yes
Dhaka,Sher-E-Bangla Nagar,137599,GLOBAL JUNIOR SCHOOL,248/1/A-1,SHER-E-BANGLANAGAR,1678780001,PRIVATE,No
Dhaka,Sher-E-Bangla Nagar,108521,RAJDHANI HIGH SCHOOL,2 SHER-E-BANGLA NAGAR,MOHAMMAD PUR,1745667762,PRIVATE,Yes
Dhaka,Sher-E-Bangla Nagar,108519,GANOBHABAN GOVT. HIGH SCHOOL,SHER-E-BANGLA NAGAR,MOHAMMADPUR,1712048128,PUBLIC,No
Dhaka,Sher-E-Bangla Nagar,108242,AGARGAON ADARSHA HIGH SCHOOL,BEGUM ROKEYA SORONEY,SHER-E-BANGLA NAGAR,1949823162,PRIVATE,Yes
Dhaka,Sher-E-Bangla Nagar,108234,NEW MODEL MULTILATERAL HIGH SCHOOL,MIRPUR,MOHAMMADPUR,1791477104,PRIVATE,Yes
Dhaka,Sher-E-Bangla Nagar,108226,SUKRABAD HIGH SCHOOL,"36/1,SUKRABAD",MOHAMMADPUR,1552342224,PRIVATE,Yes
Dhaka,Sher-E-Bangla Nagar,108044,HALIM FOUNDATION MODEL HIGH SCHOOL,"188,WEST KAFRUL,TALTALA,DHAKA-1207.",MOHAMMADPUR,1611391567,PRIVATE,Yes
Dhaka,Sher-E-Bangla Nagar,107960,DHANMONDI GOVT BOYS HIGH SCHOOL,MIRPUR ROAD,MOHAMMAD PUR,1717212108,PUBLIC,No
Dhaka,Shyampur,139162,RIVERVIEW  CANTONMENT  BOARD  SCHOOL,POSTAGOLA  CANTONMENT,FARIDABAD,1769059701,PRIVATE,No
Dhaka,Shyampur,137936,DOLAIR-PAR GOVT. PRIMARY SCHOOL,8 NO. DOLAIR-PAR,GENDARIA,1918000643,GOVERNMENT PRIMARY,No
Dhaka,Shyampur,137000,"JURAIN SHEIKH KAMAL GOVT. HIGH SCHOOL, DHAKA",299 WEST JURAIN,FARIDABAD,1742603764,PUBLIC,No
Dhaka,Shyampur,133983,HAZERA HIGH SCHOOL,"277, ALAMBAG",FARIDABAD,1756828587,PRIVATE,No
Dhaka,Shyampur,130914,UCEP R.K. CHOWDHURY SCHOOL,SHYAMPUR,FARIDABAD,1716338080,PRIVATE,No
Dhaka,Shyampur,108499,FARDABAD HIGH SCHOOL,"15 NO. HARICHARAN ROY ROAD, FARIDABAD,DHAKA.",FARIDABAD,1309108499,PRIVATE,Yes
Dhaka,Shyampur,108476,NATUN JURAIN K.M. MAINUDDIN HIGH SCHOOL,"152/1,NATUN JURAIN, ALAMBAG, DHAKA-1204.",FARIDABAD,1309108476,PRIVATE,Yes
Dhaka,Shyampur,108468,DOLAIRPAR HIGH SCHOOL,"7,WEST DOLAIRPAR",FARIDABAD,1309108468,PRIVATE,Yes
Dhaka,Shyampur,108467,BANGLADESH BANK ADARSHA HIGH SCHOOL,"BANK COLONY, IG GATE, FARIDABAD",FARIDABAD,1678170172,PRIVATE,Yes
Dhaka,Shyampur,108466,DHAKA COTTON MILL ADARSHA HIGH SCHOOL,"47/48/A- NABIN CHANDRA GOSWAMI ROAD,POSTOGOLA",FARIDABAD,1309108466,PRIVATE,Yes
Dhaka,Tejgaon,137150,TEJGAON SHILPO ELAKA GOVT. PRIMARY SCHOOL,TEJGAON,POLYTECHNIC,1716580241,GOVERNMENT PRIMARY,No
Dhaka,Tejgaon,108528,NAKHALPARA HOSSAIN ALI HIGH SCHOOL,"225, EAST NAKHALPARA",TEJGAON,1716208289,PRIVATE,Yes
Dhaka,Tejgaon,108526,GOVT. SHAHEED MONU MIAH HIGH SCHOOL,348/C TEJGAON C/A,TEJGAON,1309108526,PUBLIC,No
Dhaka,Tejgaon,108525,B G PRESS HIGH SCHOOL,370-372,DPI DHAKA,1816216608,PRIVATE,Yes
Dhaka,Uttarkhan,139392,KOCHIKANTHA BIDYANIKETON,KOCHIKANTHA SCHOOL ROAD,UTTARKHAN,1819400976,PRIVATE,No
Dhaka,Uttarkhan,138709,B H KHAN SCHOOL AND COLLEGE,"2470/1 COLLEGE  TALTOLA, MAJAR,",UTTARA,1309138709,PRIVATE,No
Dhaka,Uttarkhan,138688,UTTARKHAN GOVERNMENT PRIMARY SCHOOL,UTTARKHAN MIA  BARI,UTTARKHAN,1919408268,GOVERNMENT PRIMARY,No
Dhaka,Uttarkhan,138431,MOINARTAK GOVT PRIMARY SCHOOL,MOINARTAK,UJAMPUR,1722435801,GOVERNMENT PRIMARY,No
Dhaka,Uttarkhan,138138,KANCHKURA GOVT. PRIMARY SCHOOL,KANCHKURA,KANCHKURA,1737298055,GOVERNMENT PRIMARY,No
Dhaka,Uttarkhan,137729,UTTARKHAN GOVT. SECONDARY SCHOOL,UTTARKHAN,UTTARKHAN,1720038907,PUBLIC,No
Dhaka,Uttarkhan,134536,B.B.M. HIGH SCHOOL,UTTARKHAN,UTTARKHAN,1715962155,PRIVATE,No
Dhaka,Uttarkhan,133892,BAOTHER MOMESA BEGUM HIGH SCHOOL,BAOTHER,KACHKURA,1710921924,PRIVATE,No
Dhaka,Uttarkhan,108550,KANCHKURA HGIH SCHOOL,KANCHKURA,KANCHKURA,1309108550,PRIVATE,Yes
Dhaka,Uttarkhan,108546,UTTARKHAN COLLEGIATE SCHOOL,384/1UTTARKHAN,MAZAR,1728142993,PRIVATE,Yes
Dhaka,Uttarkhan,108539,UTTAR KHAN UNION M H SCHOOL,UTTAR KHAN,UTTARKHAN HIGH SCHOOL,1309108539,PRIVATE,Yes
Dhaka,Uttarkhan,107844,BELAYAT HOSSAIN ADARSA HIGH SCHOOL,RAJABARI(ATIPARA) P.O. UTTARKHAN MAZAR. DHAKA.,UTTARKHAN MAZAR,1731574081,PRIVATE,Yes
Dhaka,UttaraWest,138424,NATIONAL IDEAL SCHOOL UTTARA,"HOLDING # 111, ROAD # 19",UTTARA,1553299169,PRIVATE,No
Dhaka,UttaraWest,136975,KHOINKUTI WELFARE SCHOOL,"HOUSE-7,SONARGAON JANAPAD ROAD, SECTOR-7,UTTARA",UTTARA,1712229329,PRIVATE,No
Dhaka,UttaraWest,134411,SHAHEEN SCHOOL,"HOUSE-15,ROARD-3,SECTOR-11,UTTARA",UTTARA,1976333888,PRIVATE,No
Dhaka,UttaraWest,134083,UTTARA LABORATORY HIGH SCHOOL,"HOUSE-74, ROAD-19, SECTOR-14",UTTARA,1715090312,PRIVATE,No
Dhaka,UttaraWest,131524,UTTARA  MODEL  SCHOOL,"HOUSE-46,ROAD-13, SECTOR-11,UTTARA,DHAKA-1230",UTTARA,1719203686,PRIVATE,No
Dhaka,UttaraWest,108553,RAJUK  UTTARA  IDEAL  HIGH  SCHOOL,"SECTOR NO- 13,   ROAD 11- 11,    PLOT NO-29/A ,",UTTARA,1819100683,PRIVATE,No
