"District","Upazila","Eiin","Name","Address","Post Office","Mobile","Management","Mpo"
"Sylhet","Beani Bazar","130148","KURAR BAZAR DBI PAKSHIK HIGH  SCHOOL","AKAKHAJANA","KURAR BAZAR","1714896340","PRIVATE","Yes"
"Sylhet","Beani Bazar","130147","DEULGRAM DIPAKSHIK HIGH SCHOOL","DEULGRAM","DEULGRAM","1711485171","PRIVATE","Yes"
"Sylhet","Beani Bazar","130146","JALDHUP HIGH SCHOOL","JALDHUP","JALDHUP","1819565817","PRIVATE","Yes"
"Sylhet","Beani Bazar","130145","CHARKHAI HIGH SCHOOL","KAMAR GARAM, BEANIBAZAR ROAD, SYLHET.","CHARKHAI","1711345032","PRIVATE","Yes"
"Sylhet","Beani Bazar","130143","LAUTA HIGH SCHOOL","LAUTA","BAHADURPUR","1818463960","PRIVATE","Yes"
"Sylhet","Beani Bazar","130142","PANCHAKHANDA HARAGOVINDA HIGH SCHOOL","BEANI BAZAR","BEANI BAZAR","1820240643","PUBLIC","Yes"
"Sylhet","Beani Bazar","130141","DASURA DIPAKSHIK HIGH SCHOOL","DASURA","DASURA BAZAR","1715053947","PRIVATE","Yes"
"Sylhet","Beani Bazar","130140","KHALIL CHOWDHURY ADARSHA BIDYA NIKETON","NAYAGRAM","BEANIBAZAR","1819565528","PRIVATE","Yes"
"Sylhet","Beani Bazar","130139","BAIRAGI BAZAR HIGH SCHOOL","KHASHIRBAND","BAIRAGI BAZAR","1712524014","PRIVATE","Yes"
"Sylhet","Beani Bazar","130138","BEANIBAZAR GIRLS HIGH SCHOOL","FATEHPUR(DAS GRAM)","BEANI BAZAR","1748783994","PRIVATE","Yes"
"Sylhet","Beani Bazar","130137","KASBA GIRLS HIGH SCHOOL","KASBA","SREEDHARA","1819560972","PRIVATE","Yes"
"Sylhet","Beani Bazar","130136","MOLLAPUR UNION HIGH SCHOOL","MOLLAPUR","NIDANPUR","1731752505","PRIVATE","Yes"
"Sylhet","Beani Bazar","130135","MATHIURA BILATERAL HIGH SCHOOL","LAISHAITALA","MATHIURA BAZAR","1309130135","PRIVATE","Yes"
"Sylhet","Beani Bazar","130134","NALBOHOR HIGH SCHOOL","NALBOHOR","TILPARA","1711700158","PRIVATE","Yes"
"Sylhet","Beani Bazar","130133","DHAKAUTTOR MOHAMMADPUR  HIGH SCHOOL","UTTARBAGH","KAUDIA","1719238625","PRIVATE","Yes"
"Sylhet","Beani Bazar","130132","PATHON ABDULLAPUR GIRL'S HIGH SCHOOL","PATHON","PATHON","1750040678","PRIVATE","Yes"
"Sylhet","Beani Bazar","130131","JAMESHED AHMED HIGH SCHOOL","KAKURA","KAKURA","1715072275","PRIVATE","Yes"
"Sylhet","Beani Bazar","130130","BALINGA HIGH SCHOOL","BALINGA","BALINGA  BAZAR","1717497553","PRIVATE","Yes"
"Sylhet","Beani Bazar","130129","BIBIRAI JUNIOR HIGH SCHOOL","BIBIRAI","BIBIRAI BAZAR","1711966524","PRIVATE","No"
"Sylhet","Beani Bazar","130128","MATHIURA GIRLS HIGH SCHOOL","MATHIURA","MATHIURA BAZAR","1729807484","PRIVATE","Yes"
"Sylhet","Beani Bazar","130127","SAYEDA FARHAN HOSSIAN HIGH SCHOOL","TARANG","KAKURA","1916465363","PRIVATE","No"
