District,Upazila,Eiin,Name,Address,Post Office,Mobile,Management,Mpo
Sunamganj,South Sunamganj,130014,JOYSIDDI BOSIA KHAWRY BOROMUHA HIGH SCHOOL,BOSIAKHAWRY,PATHARIA BAZAR,1714627803,PRIVATE,Yes
Sunamganj,South Sunamganj,130011,SATGAON JIBDARA HIGH SCHOOL,JIBDARA,NOAKHALI BAZAR,1743908760,PRIVATE,Yes
Sunamganj,Shalla,129999,"HAFIZ ALI HIGH SCHOOL , ATGAON",ATGAON,BROZENDRA GONJ,1728376109,PRIVATE,Yes
Sunamganj,Shalla,137845,KALAI MIA CHOWDHURY JUNIOR SCHOOL,MANUA,AZMIRIGANJ,1715236190,PRIVATE,No
Sunamganj,Shalla,137840,MAHIM CHANDRA JUNIOR HIGH SCHOOL,TOKCHANPUR,KADIRGANJ,1777168286,PRIVATE,No
Sunamganj,Shalla,137440,RAHULTALA GOVT. PRIMARY SCHOOL,RAHULTALA,BROZENDAGANJ,1734758515,GOVERNMENT PRIMARY,No
Sunamganj,Shalla,136797,PRATAPPUR PUBLIC JUNIOR HIGH SCHOOL,PRATAPPUR,PAHARPUR,1729525793,PRIVATE,No
Sunamganj,Shalla,130007,"SOROLAL JUNIOR HIGH SCHOOL, VHARADOHOR",VERADAHAR,PAHARPUR,1714727143,PRIVATE,Yes
Sunamganj,Shalla,130006,CHAKUA JUNIOR HIGH SCHOOL,CHAKUA,SUNAMGANJ,1722635732,PRIVATE,Yes
Sunamganj,Shalla,130005,ASLAM UDDIN PUBLIC HIGH SCHOOL,SULLA,SULLA,1309130005,PRIVATE,Yes
Sunamganj,Shalla,130004,MAMUD NAGOR HIGH SCHOOL,MAMUD NAGOR,BRAJENDRAGANJ,1762142207,PRIVATE,Yes
Sunamganj,Shalla,130003,SHYAM SUNDAR HIGH SCHOOL,SARSHPUR,KADIRGANJ,1767474807,PRIVATE,Yes
Sunamganj,Shalla,130002,GIRIDHAR HIGH SCHOOL,NOAGAON,ANANDAPUR,1716690894,PRIVATE,Yes
Sunamganj,Shalla,130001,SHAHID ALI PILOT PUBLIC HIGH SCHOOL,GHUNGIARGAON,GHUNGIARGAON,1309130001,PRIVATE,Yes
Sunamganj,Shalla,130000,GOVT.GOBINDA CHANDRA GIRLS HIGH SCHOOL,GHUNGIRGAON,GHUNGIRGAON,1716905238,PUBLIC,Yes
Sunamganj,Shalla,137861,ABDUL MANNAN CHOWDHURY JUNIOR SCHOOL,SREEHAIL,SREEHAIL,1925088235,PRIVATE,No
Sunamganj,Shalla,129997,BALARAMPUR PUBLIC JUNIOR HIGH SCHOOL,BALARAMPUR,SREEHAIL,1712403555,PRIVATE,Yes
Sunamganj,Dharmapasha,139252,BHATAPARA MADHYAMIK BIDDYALAY,BHATAPARA,BEER UTTOR,1717533737,PRIVATE,No
Sunamganj,Dharmapasha,139057,CHAPAITI GOVT PRIMARY SCHOOL,CHAPAITI,MAHMUDPUR,1710708484,GOVERNMENT PRIMARY,No
Sunamganj,Dharmapasha,137334,GABI GOVT. PRIMARY SCHOOL,GABI,BADSHAGANJ,1753162150,GOVERNMENT PRIMARY,No
Sunamganj,Dharmapasha,137333,MEWHARY GOVT. PRIMARY SCHOOL,MEWHARY,DHARMAPASHA,1727308201,GOVERNMENT PRIMARY,No
Sunamganj,Dharmapasha,134942,ABDUR RASHID MEMODRIAL JUNIOR SCHOOL,SUKHAIR,SUKHAIR,1736739064,PRIVATE,No
Sunamganj,Dharmapasha,129902,MADHYANAGAR PUBLIC GIRLS HIGH SCHOOL,MADHYANAGAR,MADHYNAGAR,1728744785,PRIVATE,Yes
Sunamganj,Dharmapasha,129901,AKOTA SECONDARY SCHOOL,RAMDIGHA,ABID NAGAR,1309129901,PRIVATE,Yes
Sunamganj,Dharmapasha,129900,BADSHAGONJ PUBLIC GIRLS HIGH SCHOOL,BADSHAGONJ,BADSHAGONJ,1716940425,PRIVATE,Yes
Sunamganj,Dharmapasha,129899,CHAMORDANI HIGH SCHOOL,CHAMORDANI,CHAMORDANI,1717214870,PRIVATE,Yes
Sunamganj,Dharmapasha,129898,BHOLA GONJ SARBAJANIN HIGH SCHOOL,BHOLA GONJ,KARTICPUR,1721647632,PRIVATE,Yes
