DISTRICT,UPAZILA,EIIN,INSTITUTE_NAME,ADDRESS,POST,MOBAILE,MANAGEMENT,MPO
Noakhali,Companiganj,137842,MADHYA CHARPARBOTI GOVT. PRIMARY SCHOOL,CHARPARBATI,CHOUDHURYHAT,1820939052,GOVERNMENT PRIMARY,No
Noakhali,Companiganj,137843,UTTAR CHARKAKRA GOVT. PRIMARY SCHOOL,CHARKAKRA,NATUN BAZAR,1717949349,GOVERNMENT PRIMARY,No
Noakhali,Companiganj,139121,KAZI BELAL JUNIOR HIGH SCHOOL,CHAR FAKIRA,CHAR FAKIRA,1711713492,PRIVATE,No
Noakhali,Companiganj,139214,MUKTIJODDA  SIRAJ  ALAM CHOWDHURY HIGH SCHOOL,CHAR  JATRA,CHAR ELAHI BAZAR,1815370339,PRIVATE,No
Noakhali,Hatiya,107417,MAIJDEE  HIGH SCHOOL,CHENGAR CHAR,EAST CHANGAR BAZAR,1716057440,PRIVATE,Yes
Noakhali,Hatiya,107418,HEDAYET HOSSAIN HIGH SCHOOL,CHAR AMANULLAH,RAMCHARAN BAZAR,1719900487,PRIVATE,Yes
Noakhali,Hatiya,107419,OSKHALI K.S.S GOVT. HIGH SCHOOL,CHAR KAILASH,HATIA,1309107419,PUBLIC,No
Noakhali,Hatiya,107420,HATIYA TOWN GOVT GIRLS HIGH SCHOOL,"D C ROAD, CHAR KAILASH",HATIYA,1736515325,PUBLIC,No
Noakhali,Hatiya,107421,HATIYA UNION MODEL PILOT HIGH SCHOOL,GAMCHAKHALI,MOFIZIYA,1731323843,PRIVATE,Yes
Noakhali,Hatiya,107422,CHAR ISWAR ROY AFAZIA HIGH SCHOOL,CHAR ISWAR,AFZIA BAZAR,1309107422,PRIVATE,Yes
Noakhali,Hatiya,107423,SUKHCHAR MOFIZIA HIGH SHOOL,GAMCHAKHALI,MOFIZIA,1744590129,PRIVATE,Yes
Noakhali,Hatiya,107425,BURIRCHAR SAHEED ALI AHMED MEMORIAL H\S,SAGRIA,BURIRCHAR,1714653572,PRIVATE,Yes
Noakhali,Hatiya,107426,OSKHALI S T GIRLS HIGH SCHOOL,CHARKOILASH,HATYIA,1715678656,PRIVATE,Yes
Noakhali,Hatiya,107427,CHAR LATIYA JUNIOR HIGH SCHOOL,CHAR LATIYA,HATYIA,1726854764,PRIVATE,Yes
Noakhali,Hatiya,107428,CHAR ISWAR ROY DASHAR HAT HIGH SCHOOL,CHARISWAR,DASER HAT,1714438199,PRIVATE,Yes
Noakhali,Hatiya,107429,BURIR CHAR SYEDIA HIGH SCHOOL,RAZIA SOROK,SYED MIAR BAZAR,1716044662,PRIVATE,Yes
Noakhali,Hatiya,107430,AZMERI BEGUM HIGH  SCHOOL,REHANIA,SURJAMUKHI,1732698781,PRIVATE,Yes
Noakhali,Hatiya,107431,A. M HIGH SCHOOL,CHAR KAILASH . ,HATIYA ,1718029379,PRIVATE,Yes
Noakhali,Hatiya,107432,BOALIYA HIGH  SCHOOL,BOALIYA,DHANUMIAR HAT,1734096544,PRIVATE,Yes
Noakhali,Hatiya,107433,"M.C,S HIGH SCHOOL",CHAR  CHANGA,CHAR CHANGA,1742723411,PRIVATE,Yes
Noakhali,Hatiya,107434,CHAR KING HIGH SCHOOL,CHAR ISWAR RAY,DHANU MIAR HAT,1718004233,PRIVATE,Yes
Noakhali,Hatiya,107435,JOREKHALI HIGH SCHOOL,JOREHALI,JOREKHALI,1724184872,PRIVATE,Yes
Noakhali,Hatiya,107436,JAHAJMARA HIGH SCHOOL,JAHAJMARA,JAHAJMARA,1719905849,PRIVATE,Yes
Noakhali,Hatiya,107437,SUKCHAR UNION BANG BANDHU HIGH SCHOOL,NORTH BEJUGALIA,SAHAB RANIR HAT,1745237022,PRIVATE,Yes
Noakhali,Hatiya,107438,CHAR KING GIRLS HIGH SCHOOL,CHAR ISHWAR ROY,DASER HAT,1309107438,PRIVATE,Yes
Noakhali,Hatiya,107439,NANDA KUMAR  GIRLS HIGH SCHOOL,PURBO LAKHIDIA,HATIYA,1721176410,PRIVATE,Yes
Noakhali,Hatiya,107440,CHOUMUHANI HIGH SCHOOL,RAHANIA,SURJA MUKHE,1772756699,PRIVATE,Yes
Noakhali,Hatiya,107441,BIRBIRI CENTRE BAZAR HIGH SCHOOL,BIRBIRI,JAZHAZMARA,1821754330,PRIVATE,Yes
Noakhali,Hatiya,107443,SONADIA ADARSH  HIGH SCHOOL,MAYDHA SONADIA#531,SOANDIA,1309107443,PRIVATE,Yes
Noakhali,Hatiya,107444,REHANIA JUNIOR HIGH SCHOOL,REHANIA,SURJAMUKHI,1826313752,PRIVATE,Yes
Noakhali,Hatiya,131270,NIZUM DWIP JUNIOR HIGH SCHOOL,NIZUM DWIP,NIZUM DWIP,1725468227,PRIVATE,No
Noakhali,Hatiya,131272,HATIYA JANAKALLAN SHIKKAH TRUST  HIGH SCHOOL,WEST RASULPUR,CHOWRONGI HATIYA BAZAR,1309131272,PRIVATE,Yes
Noakhali,Hatiya,131363,A GONI GIRLS HIGH SCHOOL /SAGORIA,SAGORIA,BURIR CHAR,1727517144,PRIVATE,Yes
Noakhali,Hatiya,136758,FARUQ MEMORIAL JUNIOR HIGH SCHOOL,"CHAR HARE ,AMTOLI BAZAR",NUTUN SUKHCHAR,1309136758,PRIVATE,No
Noakhali,Hatiya,137059,ADARSHAGRAM JUNIOR SCHOOL,ADARSHAGRAM,CHOWRANGI (HATIYABAZAR),1716171861,PRIVATE,No
Noakhali,Hatiya,137770,PURBO CHARCHANGA GOVT. PRIMARY SCHOOL,PURBO CHARCHANGA,CHARCHANGA,1827568368,GOVERNMENT PRIMARY,No
Noakhali,Hatiya,138563,HATIYA JONOKALLAN SHIKKHA TRUST ADARSHA HIGH SCHOOL,MIYAZI,CHOWRANGI HATIA BAZAR,1713602157,PRIVATE,No
Noakhali,Hatiya,139014,AYESHA ALI JUNIOR HIGH SCHOOL,NOLERCHAR THANAR HAT,HATIYA BAZAR (CHOWRINGI),1739892563,PRIVATE,No
Noakhali,Kabirhat,107526,KARAM BOX ADARSHA HIGH SCHOOL,FALAHARI,KARAM BOX BAZAR,1718402995,PRIVATE,Yes
Noakhali,Kabirhat,107528,MEARHAT HIGH SCHOOL,PURBO RAJURGAON,ABDULMIAR HAT,1817385151,PRIVATE,Yes
Noakhali,Kabirhat,107530,OTERHAT HIGH SCHOOL,DOYA RAMDI,BHUAIYER HAT,1757654784,PRIVATE,Yes
Noakhali,Kabirhat,107531,RAMESHWARPUR  M.M HIGH SCHOOL,RAMESHWARPUR,CHAPRASHIRHAT,1309107531,PRIVATE,Yes
Noakhali,Kabirhat,107549,KABIR HAT HIGH SCHOOL,PURBA FATEHJANPUR,KABIR HAT,1715264154,PUBLIC,Yes
Noakhali,Kabirhat,107550,SADAR NAROTTAMPUR HIGH SCHOOL,NAROTTAMPUR,NAROTTAMPUR,1717346767,PRIVATE,Yes
Noakhali,Kabirhat,107552,HAZIHAT HAMEDIA HIGH SCHOOL,UTTAR NIRANJANPUR,NIRANJANPUR,1812090661,PRIVATE,Yes
Noakhali,Kabirhat,107553,BHUIYAR HAT HIGH SCHOOL,DAYARAMDI,BHUIYAR HAT(3850),1817024091,PRIVATE,Yes
Noakhali,Kabirhat,107558,BANDATTA HIGH SCHOOL,BARA RAMDEBPUR,BANDATTA,1718780414,PRIVATE,Yes
Noakhali,Kabirhat,107560,GOSHBAG  KADERIA  HIGH SCHOOL,GOSHBAG,NUTAN SHAHAZIR HAT,1309107560,PRIVATE,Yes
Noakhali,Kabirhat,107561,UTTAR RAMESHWARPUR JR.HIGH SCHOOL,RAMESHWARPUR,LAMCHI PROSHAD NOTUN BAZAR,1716597000,PRIVATE,Yes
Noakhali,Kabirhat,107566,BATAIYA MOUDUD AHAMMED HIGH SCHOOL,BATAIYA,BATAIYA,1815073545,PRIVATE,Yes
Noakhali,Kabirhat,107571,KALAMUNSHI HIGH SCHOOL,SONDOLPUR,KALAMUNSHI BAZAR,1819843132,PRIVATE,Yes
Noakhali,Kabirhat,107573,LAMCHI PROSAD HIGH SCHOOL,LAMCHI PROSAD,LAMCHI PROSHAD NUTAN BAZAR,1838596483,PRIVATE,Yes
Noakhali,Kabirhat,107577,BAKTARUNNESA GIRLS HIGH SCHOOL,NOOR SONAPUR,KABIRHAT,1717856153,PRIVATE,Yes
Noakhali,Kabirhat,107586,TAJUL ISLAM MODEL ACADEMY HIGH SCHOOL,MONI NAGAR,FARAZI BAZAR,1309107586,PRIVATE,Yes
Noakhali,Kabirhat,107588,MOSAREF HOSSAIN  HIGH SCHOOL,NARSINGPUR,KABIR HAT,1921344139,PRIVATE,Yes
Noakhali,Kabirhat,107592,BANGABANDHU SHEIKH MUJIBUR RAHMAN JUNIOR HIGH SCHOOL,JAGDANANDO,MUKBUL CHOWDHURIR HAT,13090107592,PRIVATE,Yes
Noakhali,Kabirhat,107594,NOLUA BHUIYAR  HAT HIGH SCHOOL,NOLUA,MUKBUL CHOWDHARY HAT,1812598220,PRIVATE,Yes
Noakhali,Kabirhat,107595,SAUDIA  BAZAR  JUNIOR  HIGH  SCHOOL,NARASHAPUR,KABIR HAT,1817775769,PRIVATE,No
Noakhali,Kabirhat,107597,ABDUR  RAHIM  HIGH SCHOOL,PURBA LAMCHI,COMPANIRHAT,1814486500,PRIVATE,Yes
Noakhali,Kabirhat,107600,JANATA BAZAR JUNIOR HIGH SCHOOL,CHARGULLA KHALI,CHAPRASHIRHAT,1813706215,PRIVATE,Yes
Noakhali,Kabirhat,107666,CHAPRASHIR HAT HIGH SCHOOL,UPODDI LAMCHI,CHAPRASHIR HAT,1834954182,PRIVATE,Yes
Noakhali,Kabirhat,131250,KABIRHAT MODEL  HIGH SCHOOL,PURBA FATEHPUR,KABIHAT,1961632698,PRIVATE,No
Noakhali,Kabirhat,131271,NABA GRAM HIGH SCHOOL,NABAGRAM,THANAR HAT,1884221317,PRIVATE,Yes
Noakhali,Kabirhat,134554,ALGI BAZAR HIGH  SCHOOL,CHAR ALGI,MUKBUL CHOWDHURY HAT,1813504520,PRIVATE,No
Noakhali,Kabirhat,135634,BILATER NESA JUNIOR SCHOOL,SREENODDI,CHANDERHAT,1309135634,PRIVATE,No
Noakhali,Kabirhat,135730,HAZI IDRIS JUNIOR SCHOOL,JAGDANANDA,MOKBUL CHOWDHURIR HAT,1815262051,PRIVATE,No
Noakhali,Kabirhat,137877,MADLA GOVT. PRIMARY SCHOOL,CHANDRASUDDI,BHUIYARHAT,1812530262,GOVERNMENT PRIMARY,No
Noakhali,Kabirhat,138473,KAMRUN NAHAR SHIULE EKRAM JUNIOR GIRLS SCHOOL,AMARPUR,CHAPRASHIR HAT,1878804702,PRIVATE,No
Noakhali,Kabirhat,139244,BEGUM SHAHANARA BIDYA NIKETAN,UPADDILAMCHI,CHAPRASHIRHAT,1846037915,PRIVATE,No
Noakhali,Senbagh,107466,DOMURUA Z. A. CHOWDHURY GIRL'S HIGH SCHOOL,DOMURUA,GAZIRHAT,1812421561,PRIVATE,Yes
Noakhali,Senbagh,107467,GAZIRHAT  HIGH  SCHOOL,BABOPURSREEPUR,GAZIRHAT,1718254597,PRIVATE,Yes
Noakhali,Senbagh,107468,CHATERPAIYA  HIGH SCHOOL,CHHATARPAIYA,CHHATARPAIYA,1715533915,PRIVATE,Yes
Noakhali,Senbagh,107469,HAZI MOKSUDUR RAHMAN MUSLIM HIGH SCHOOL,KABILPUR,KABILPUR,1817121669,PRIVATE,Yes
Noakhali,Senbagh,107470,TAMUHANI  ABDUR   RASHID BAUIYN  HIGH SCHOOL,MAHTABPUR,BASANTAPUR,1818181148,PRIVATE,Yes
Noakhali,Senbagh,107471,TUNKU ABDUL RAHMAN MEMORIAL ACADEMY,NAZARPUR,NAZARPUR,1818907669,PRIVATE,Yes
Noakhali,Senbagh,107472,CHANDPUR  MODEAL  HIGH SCHOOL,CHANDPUR,NAZARPUR,1716568439,PRIVATE,Yes
Noakhali,Senbagh,107473,SHER-E - BANGLA HIGH SCHOOL,RAJARAMPUR,SEBARHAT,1819673369,PRIVATE,Yes
Noakhali,Senbagh,107474,SENBAG GOVT . PILOT HIGH SCHOOL,ARZUNTOLA,SENBAGH,1816833705,PUBLIC,No
Noakhali,Senbagh,107475,SENBAG GOVT GIRLS  HGIH SCHOOL,4 NO WOARD,SENBAG,1726821539,PUBLIC,No
Noakhali,Senbagh,107476,MOHAMMADPUR RAMENDRA MODEL HIGH SCHOOL,MOHAMMADPUR,KALYANDI,1715533803,PRIVATE,Yes
Noakhali,Senbagh,107477,BIJBAG N.K. HGIH SCHOOL,SENBAGH,BIJBAGH,1821984969,PRIVATE,Yes
Noakhali,Senbagh,107478,KANKIRHAT BOHUMUKHI HIGH SCHOOL,BIRKOT,KANKIRHAT,1819169340,PRIVATE,Yes
Noakhali,Senbagh,107479,SHILONIA UNION HIGH SCHOOL,CHILONIA,MANIKPUR,1718855253,PRIVATE,Yes
Noakhali,Senbagh,107480,KUTUBER HAT T.A. HIGH SCHOOL,DEBISINGHA PUR,KUTUBER HAT,1309107480,PRIVATE,Yes
Noakhali,Senbagh,107481,NABIPUR HIGH SCHOOL,NABIPUR,NABIPUR,1815664506,PRIVATE,Yes
Noakhali,Senbagh,107482,KANKIR HAT GIRLS HIGH SCHOOL,BIRKOT,KANKIRHAT,1715060610,PRIVATE,Yes
Noakhali,Senbagh,107483,LEMUA HIGH SCHOOL,LEMUA,THANARPAR LEMUA,1938278722,PRIVATE,Yes
Noakhali,Senbagh,107484,JOY NAGAR HIGH SCHOOL,KAZIR KHIL,KAZIRKHIL,1817121568,PRIVATE,Yes
Noakhali,Senbagh,107486,EARPUR   HIGH  SCHOOL,EARPUR,SAMIR MUNSHIRHAT,1827342448,PRIVATE,Yes
Noakhali,Senbagh,107487,PORIKOT HIGH SCHOOL,PAIRKUT,PORIKOT,1715482658,PRIVATE,Yes
Noakhali,Senbagh,107488,M.A. ALI HIGH SCHOOL,MOGUA,ZIRUA,1817065306,PRIVATE,Yes
Noakhali,Senbagh,107489,M. M. CHOWDHURY MEMORIAL HIGH SCHOOL,ARJUNTOLA /26,SENBAGH,1819632798,PRIVATE,Yes
Noakhali,Senbagh,107491,NABIPUR GIRLS HIGH SCHOOL,NABIPUR,NABIPUR,1840927718,PRIVATE,Yes
Noakhali,Senbagh,107492,SREEPODDI MODEL HIGH SHCOOL,SREEPODDI,CHANDERHAT,1843037601,PRIVATE,Yes
Noakhali,Senbagh,107493,NOLUA ADARSHA  HIGH SCHOOL,NOLUA,KANKIR HAT,1309107493,PRIVATE,Yes
Noakhali,Senbagh,107494,UNIVERSAL ACADEMY,BINNAGUNI,SENBAGH,1711011932,PRIVATE,No
Noakhali,Senbagh,107495,KHAJURIA ASIRA  KHATUN  HIGH SCHOOL,KHAJURIA,KHAZURIA MADRASHA,1309107495,PRIVATE,Yes
Noakhali,Senbagh,137868,GOPALPUR GOVT. PRIMARY SCHOOL,GOPALPUR,BIZBAGH,1727405701,GOVERNMENT PRIMARY,No
Noakhali,Sonaimuri,107221,CHONGOW GIRLS HIGH SCHOOL,CHONGOWN,BAJRA,1716353040,PRIVATE,Yes
Noakhali,Sonaimuri,107362,KALIKAPUR HIGH SCHOOL,KALIKAPUR,KHELAFAT BAZAR,1819666932,PRIVATE,Yes
Noakhali,Sonaimuri,107363,BIRSHRESTHA SHAHID RUHUL AMIN ACADEMY,RUHUL AMIN NAGOR,NANDIAPARA,1726023958,PRIVATE,Yes
Noakhali,Sonaimuri,107364,RUBIRHAT BANGABANDHU HIGH SCHOOL,PANCHBARIA,PANCHBARIA,1716688190,PRIVATE,Yes
Noakhali,Sonaimuri,107365,BHUIYAR BAZAR HANUFA KHATUN HIGH SCHOOL,SAHAR PAR,PURKARA,1715737966,PRIVATE,Yes
Noakhali,Sonaimuri,107367,RAJIBPUR HIGH SCHOOL,RAJIBPUR,SONAIMURI,1710888927,PRIVATE,Yes
Noakhali,Sonaimuri,107368,AMIRABAD HIGH SCHOOL,AMIRABAD,AMIRABAD,1627690834,PRIVATE,Yes
Noakhali,Sonaimuri,107369,MORSHID ALAM HIGH SCHOOL,NATESHWAR,NATESHWAR,1819161349,PRIVATE,Yes
Noakhali,Sonaimuri,107370,KHALILUR RAHMAN HIGH SCHOOL,BROJERGAON,AMISHAPARA,1881338901,PRIVATE,Yes
Noakhali,Sonaimuri,107371,PITAMBER PUR HIGH SCHOOL,PITAMBERPUR,PITAMBERPUR,1309107371,PRIVATE,Yes
Noakhali,Sonaimuri,107372,GANDHI MEMORIAL INSTITUTE,JOYAG,JAYAG,1714655071,PRIVATE,Yes
Noakhali,Sonaimuri,107373,SONAIMURI MODEL GOVT. MODEL HIGH SCHOOL,SONAIMURI,SONAIMURI,1718598025,PUBLIC,Yes
Noakhali,Sonaimuri,107374,BAZRA ML HIGH SCHOOL,PURBA CHANDPUR,BAZRA,1818743101,PRIVATE,Yes
Noakhali,Sonaimuri,107375,KASHIPUR MULTILATERAL HIGH SCHOOL,KASHIPUR,MOHESHGANJ,1719551005,PRIVATE,Yes
Noakhali,Sonaimuri,107376,AMISHA PARA KRISHAK HIGH SCHOOL,BHADRAGAO,AMISHAPARA,1309107376,PRIVATE,No
Noakhali,Sonaimuri,107377,JOYAG  BOHUMUKHI HIGH SCHOOL,JOYAG,JOYAG,1819708233,PRIVATE,Yes
Noakhali,Sonaimuri,107378,ABIRPARA MADHYAMIC  BIDYA NIKETAN,ABIR PARA,ABIR PARA,1714840574,PRIVATE,Yes
Noakhali,Sonaimuri,107379,WASEKPUR HIGH SCHOOL,WASEKPUR,WASEKPUR,1309107379,PRIVATE,Yes
Noakhali,Sonaimuri,107380,PALLI MANGAL HIGH SCHOOL,JUNADPUR,JUNADPUR,1741637855,PRIVATE,Yes
Noakhali,Sonaimuri,107381,NATESWAR ABUL KHAIR HIGH SCHOOL,NATESWAR,NATESWAR,1719620748,PRIVATE,Yes
Noakhali,Sonaimuri,107382,SONAIMURI GIRLS HIGH SCHOOL,SONAIMURI,SONAIMURI,1715149364,PRIVATE,Yes
Noakhali,Sonaimuri,107383,NANDIA PARA HIGH SCHOOL,NANDIAPARA,NANDIA PARA,1710806784,PRIVATE,Yes
Noakhali,Sonaimuri,107384,NADONA ADARSHA HIGH SCHOOL,KALUAI,NADONA BAZAR,1844564117,PRIVATE,Yes
Noakhali,Sonaimuri,107385,MAHBUBEN NESA GIRLS HIGH SCHOOL,SONAPUR,NOYAHAT,1821993754,PRIVATE,Yes
Noakhali,Sonaimuri,107386,NAZRUL ACADEMY HIGH SCHOOL,PADI PARA,PADI PARA,1715515562,PRIVATE,Yes
Noakhali,Sonaimuri,107387,SONAPUR ALI AKBAR HIGH SCHOOL,SONAPUR,NAYAHAT,1830432374,PRIVATE,Yes
Noakhali,Sonaimuri,107388,THANAR HAT HIGH SCHOOL,MUHUTULA,THANARHAT,1734065838,PRIVATE,Yes
Noakhali,Sonaimuri,107389,RASHIDPUR HIGH SCHOOL,RASHID PUR,RASHIDPUR,1716940234,PRIVATE,Yes
Noakhali,Sonaimuri,107390,KESHAR KHIL GIRLS HIGH SCHOOL,KESHAR KHIL,EIDGAH AMIN BAZAR,1720089477,PRIVATE,Yes
Noakhali,Sonaimuri,107391,AMBER NAGAR HIGH SCHOOL,AMBER NAGAR,AMBER NAGAR,1716903819,PRIVATE,Yes
Noakhali,Sonaimuri,107392,MUHURIGONJ ABDUL MATIN PATWARY  HIGH SCHOOL,SURHALI,DEOTI BAZAR,1309107392,PRIVATE,Yes
Noakhali,Sonaimuri,107393,NILAMHAT ADARSHA HIGH SCHOOL,KALUAI,NILAMHAT,1715323716,PRIVATE,Yes
Noakhali,Sonaimuri,131291,SOHEED MUKTTIZODHA IDEAL HIGH SCHOOL,SANAR BAGH,NAWRI,1814716400,PRIVATE,Yes
Noakhali,Sonaimuri,136485,SONAIMURI RESIDENTIAL MODEL SCHOOL,SONAIMURI,SONAIMURI,1717276161,PRIVATE,No
Noakhali,Sonaimuri,137836,MOKILLAH GOVT. PRIMARY SCHOOL,BIJOYNAGAR,SONAIMURI,1718781727,GOVERNMENT PRIMARY,No
Noakhali,Sonaimuri,138583,ATAUR  RAHMAN BHUIYAN SCHOOL,HOSSAINPUR,MOHESHGONJ,1818317397,PRIVATE,No
Noakhali,Sonaimuri,139023,LIFE SHINE SCHOOL,BIR SRESTHA RUHUL AMIN SAROK,SONAIMURI,1714696935,PRIVATE,No
Noakhali,Subarnachar,107521,CHAR BATA GIRLS HIGH SCHOOL,CHAR BATA,CHAR BATA,1712143449,PRIVATE,Yes
Noakhali,Subarnachar,107523,CHAR HASAN BHUIYARHAT HIGH SCHOOL,CHAR HASAN,PASCHIM CHAR JABBAR,1728146451,PRIVATE,Yes
Noakhali,Subarnachar,107524,CHAR AMAN ULLAH  HIGH SCHOOL,KATABUNIA,CHARJABBAR,1812994327,PRIVATE,Yes
Noakhali,Subarnachar,107527,KERAMOTPUR BAZAR  HIGH SCHOOL,KERAMOTPUR,JANATA BAZAR,1812336013,PRIVATE,No
Noakhali,Subarnachar,107532,PANKHAR BAGAR JUNIOR HIGH SCHOOL,MADDYAM BAGYA,CHAR JABBAR,1917082576,PRIVATE,No
Noakhali,Subarnachar,107551,CHARBATA R.G. HIGH SCHOOL,HAJIPUR,SAMIRHAT,1830559056,PRIVATE,Yes
Noakhali,Subarnachar,107554,CHARBATA KHASHERHAT HIGH SCHOOL,CHARBATA,CHARBATA,1718984306,PRIVATE,Yes
Noakhali,Subarnachar,107562,GOVT.SHAHID JOYNAL ABEDIN MODEL HIGH SCHOOL,PASCHIM CHARJUBILE,CHAR JABBAR,1713626876,PUBLIC,Yes
Noakhali,Subarnachar,107563,CHAR  CLERK  HIGH SCHOOL,CHAR  TORABALI,CHAR LAXMI,1716932467,PRIVATE,Yes
Noakhali,Subarnachar,107584,KERAMOTPUR M.S. HIGH SCHOOL,KERAMOTPUR,JANATA BAZAR,1772332292,PRIVATE,Yes
Noakhali,Subarnachar,107585,LORD LEONARD CHESHIRE HIGH SCHOOL,KERAMOTPUR,JANATA BAZAR,1719331644,PRIVATE,Yes
Noakhali,Subarnachar,107589,JUBLIE HABIB ULLAH MIAR HAT HIGH SCHOOL,DAKHIN KACHOPIA,HABIB ULLAH MIAR HAT,1727233211,PRIVATE,Yes
Noakhali,Subarnachar,107593,CHAR AMAN ULLAH MODEL  HIGH SCHOOL,CHAR BAZLUL KARIM,CHAR BATA,1720278112,PRIVATE,No
Noakhali,Subarnachar,107596,SOMIRHAT MADHAMIC GIRLS SCHOOL,HAJIPUR,SAMIRHAT,1829787119,PRIVATE,Yes
Noakhali,Subarnachar,107598,THANAR HAT  MODEL HIGH SCHOOL,297 NO CHAR BOISHAKHA,THANARHAT,1309107598,PRIVATE,Yes
Noakhali,Subarnachar,107601,CHAR BATA  SOWDAGORHAT  HIGH SCHOOL,CHAR BATA,CHAR BATA,1715347220,PRIVATE,Yes
Noakhali,Subarnachar,107606,ABDULLAH MIAR HAT JUNIOR HIGH SCHOOL,CHAR RASID,PARCHIM CHARJABBAR,1712224731,PRIVATE,No
Noakhali,Subarnachar,131280,CHAR RASHID HIGH SCHOOL,CHAR RASHID,PASCHIM CHAR JABBAR,1309131280,PRIVATE,No
Noakhali,Subarnachar,131287,RANU MIAR BAZAR JUNIOR HIGH SCHOOL,CHARMAJID,ANSERMIARHAT,1728956434,PRIVATE,No
Noakhali,Subarnachar,131289,CHAR JABBAR UNION JUNIOR HIGH SCHOOL,WEST CHAR JABBAR,WEST CHAR JABBAR,1812347864,PRIVATE,No
Noakhali,Subarnachar,134934,CHAR MAZID SESDP MODEL HIGH SCHOOL,CHAR MAZID,ANSAR MIAR HAT,1811294198,PRIVATE,Yes
Noakhali,Subarnachar,135691,HARUNUR RASHID  SCHOOL,CHAR MAZID,CHARBATA,1716377306,PRIVATE,No
Noakhali,Subarnachar,137052,JAHAJMARA REDCRESCENT JUNIOR HIGH SCHOOL,JAHAJMARA,PASHCHIMCHARJABBAR,1309137052,PRIVATE,No
Noakhali,Subarnachar,137873,UTTAR CHAR CLARK GOVT. PRIMARY SCHOOL,CHARLAKSHMI,CHARLAKSHMI,1714732718,GOVERNMENT PRIMARY,No
Noakhali,Subarnachar,138833,CHAR MOHIUDDIN JUNIOR HIGH SCHOOL,CHAR MOHIUDDIN,HABIB ULLA MIAR HAT,1745607896,PRIVATE,No
Noakhali,Noakhali Sadar,107519,NALPUR HIGH SCHOOL,NALPUR,ABDULLAPUR MIA BARI,1719301939,PRIVATE,Yes
Noakhali,Noakhali Sadar,107522,BHATER TAK  HIGH SCHOOL,BHATER TAK,DHARMAPUR,1832232111,PRIVATE,Yes
Noakhali,Noakhali Sadar,107525,JAMIDAR HAT HIGH SCHOOL,NANDAN PUR,SHANTASITA,1715692954,PRIVATE,Yes
Noakhali,Noakhali Sadar,107529,WEST CHARURIA MODEL HIGH SCHOOL,WEST CHARURIA,MANNAN NAGAR,1309107529,PRIVATE,No
Noakhali,Noakhali Sadar,107533,NOANNAI UNION HIGH SCHOOL,ATASHPUR,BANDEAR HAT,1746122103,PRIVATE,Yes
Noakhali,Noakhali Sadar,107534,MOHABBATPUR GIRLS HIGH SCHOOL,SONAPUR,SONAPUR,1823737946,PRIVATE,Yes
Noakhali,Noakhali Sadar,107535,AL-FAROOQ ACADEMY,JOY KRISNOPUR,NOAKHALI,1734663393,PRIVATE,Yes
Noakhali,Noakhali Sadar,107536,BROTHER ANDRES HIGH SCHOOL,PORCHIM BADRYPUR,SONAPUR,1715972796,PRIVATE,Yes
Noakhali,Noakhali Sadar,107537,HARINARAYAN PUR UNION HIGH SCHOOL,GUPTANKA,NOAKHALI,1818233137,PRIVATE,Yes
Noakhali,Noakhali Sadar,107538,POURA KALYAN HIGH SCHOOL,HARINARAYANPUR,NOAKHALI,1933663455,PRIVATE,Yes
Noakhali,Noakhali Sadar,107539,ARUN CHANDRA HIGH SCHOOL,"MAIJDEE, MAIN ROAD",NOAKHALI,1819794280,PRIVATE,Yes
Noakhali,Noakhali Sadar,107540,NOAKHLI ZILLA SCHOOL,MAIJDEE PRODHAN SORAK,NOAKHALI,1531877757,PUBLIC,No
Noakhali,Noakhali Sadar,107541,NOAKHALI HIGH SCHOOL,HARI NARAYANPUR,NOAKHALI,1819533361,PRIVATE,Yes
Noakhali,Noakhali Sadar,107542,NOAKHALI GOVT. GIRLS HIGH SCHOL,LAXMINARAYANPUR,NOAKHALI,1309107542,PUBLIC,No
Noakhali,Noakhali Sadar,107543,M. A. RASID  GIRLS HIGH SCHOOL,LAXMINARAYANPUR,Noa-3800,1818554044,PRIVATE,Yes
Noakhali,Noakhali Sadar,107544,MAIJDEE BALIKA BIDYA NIKATON,MAIJDEE,NOAKHALI,1558326104,PRIVATE,Yes
Noakhali,Noakhali Sadar,107545,AHMADIA MODEL HIGH SCHOOL,SONAPUR,SONAPUR,1716816546,PRIVATE,Yes
Noakhali,Noakhali Sadar,107546,KALI TARA MUSLIM GIRLS ACHDEMY,SALLA GHATAYA,PAKA KISHORGANJ,1729746482,PRIVATE,Yes
Noakhali,Noakhali Sadar,107547,OBAID ULLAH MEMORIAL HIGH SCHOOL,JALIAL,PAK KISHORGANJ,1885968991,PRIVATE,Yes
Noakhali,Noakhali Sadar,107548,PANA MEA T.F. HGIH SCHOOL,RAMANANDI,CHAR MATUA,1309107548,PRIVATE,Yes
Noakhali,Noakhali Sadar,107555,MAIJDEE GIRLS ACADEMY,HARINARAYANPUR,NOAKHALI,712067013,PRIVATE,Yes
Noakhali,Noakhali Sadar,107556,MRIDHAR HAT HIGH SCHOOL,ALIPUR,MRIDHAR HAT,1713601006,PRIVATE,Yes
