DISTRICT,UPAZILA,EIIN,INSTITUTE_NAME,ADDRESS,POST,MOBAILE,MANAGEMENT,MPO
Bagerhat,Bagerhat Sadar,136029,LUTON BRITISH BANGLADESHI HELPING HAND JR. SCHOOL,SREEGHAT,SAYERA,1724789019,PRIVATE,No
Bagerhat,Bagerhat Sadar,137442,SHAITGUMBOJ GOVT. PRIMARY SCHOOL,SUNDARGHONA,SUNDARGHONA,1714253502,GOVERNMENT PRIMARY,No
Bagerhat,Chitalmari,114838,BARABARIA M. HIGH SCHOOL,BARABARIA,BARABARIA,1719326701,PRIVATE,Yes
Bagerhat,Chitalmari,114839,DUMURIA SECONDARY SCHOOL,DUMURIA,JHALODANGA,1830125152,PRIVATE,Yes
Bagerhat,Chitalmari,114840,BOALIA SECONDARY SCHOOL,BOALIA,BABUGANJ BAZAR,1309114840,PRIVATE,Yes
Bagerhat,Chitalmari,114841,CHITALMARI HASINA BEGUM HIGH SCHOOL,CHITALMARI,CHITALMARI,1720460625,PRIVATE,Yes
Bagerhat,Chitalmari,114842,CHITALMARI S. M. GOVT.  HIGH SCHOOL,CHITALMARI,CHITALMARI,1712536815,PUBLIC,Yes
Bagerhat,Chitalmari,114843,CHAR BANIARY SECONDARY SCHOOL,KHASHERHAT BAZAR,KHASHARHAT BAZAR ,1715645066,PRIVATE,Yes
Bagerhat,Chitalmari,114844,CHAR DAKATIA SECONDRY SCHOOL,CHAR DAKATIA,TEKERBAZAR,1703618092,PRIVATE,Yes
Bagerhat,Chitalmari,114845,CHAR BARA BARIA HIGH SCHOOL,CHAR BARA BARIA,HIZLA,1720460272,PRIVATE,Yes
Bagerhat,Chitalmari,114846,HIZLA  HIGH SCHOOL,HIZLA,HIZLA,1729869954,PRIVATE,Yes
Bagerhat,Chitalmari,114847,BARAGUNI MEHERUNNESA HIGH SCHOOL,BARAGUNI,BARAGUNI,1715391020,PRIVATE,Yes
Bagerhat,Chitalmari,114848,NOBOPALLI JUNIOR GIRLS SCHOOL,PANCH PARA,PATARPARA,1915514670,PRIVATE,Yes
Bagerhat,Chitalmari,114849,BOALIA SANTIPUR GIRLS HIGH SCHOOL,SANTIPUR,BABUGANJ BAZAR,1732211384,PRIVATE,Yes
Bagerhat,Chitalmari,114850,SABOKHALI  HIGH  SCHOOL,PANCH PARA,PATAR PARA,1922670152,PRIVATE,Yes
Bagerhat,Chitalmari,114851,S. M. ISHAQUE HIGH SCHOOL,KALATALA,KALATALA,1716495325,PRIVATE,Yes
Bagerhat,Chitalmari,114852,G.B.D. HGIH SCHOOL,GHOLA,BARA GUNI,1718929936,PRIVATE,Yes
Bagerhat,Chitalmari,114853,SANTOSHPUR HIGH SCHOOL,SANTOSHPUR,S. BAKHERGANJ,1764445141,PRIVATE,Yes
Bagerhat,Chitalmari,114855,MUKTABANGALA CHARI PALLI HIGH SCHOOL,PANGASIA,BABUGANJ BAZAR,1719769244,PRIVATE,Yes
Bagerhat,Chitalmari,114857,SANTIKHALI SABUJ SANGA HIGH SCHOOL,SANTIKHALI,HIZLA,1915658922,PRIVATE,Yes
Bagerhat,Chitalmari,114858,KALSHIRA RAJENDRA SMRITI SECONDERY SCHOOL,KALSHIRA,BARASHIA,1717893864,PRIVATE,Yes
Bagerhat,Chitalmari,114859,KHARIA ARULIA HIGH SCHOOL,ARULIA,JHALDANGA,1725227272,PRIVATE,Yes
Bagerhat,Chitalmari,114860,S M RAKBUJJAMAN HIGH SCHOOL,CHINGORY,CHINGARI BAZAR,1710653215,PRIVATE,Yes
Bagerhat,Chitalmari,114861,BARABARIA JONAB ALI FAKIR GIRLS SCHOOL,BARABARIA,BARABARIA,1714740560,PRIVATE,Yes
Bagerhat,Chitalmari,114862,CHARBANIARY UNION GIRLS HIGH SCHOOL,CHARBANIARY,KHASHER HAT BAZAR,1783372725,PRIVATE,Yes
Bagerhat,Chitalmari,114863,SAMMILANY HIGH SCHOOL,PURATON KALSHIRA,BARASHIA ,1715782035,PRIVATE,Yes
Bagerhat,Chitalmari,114864,BAHIRDASH MAHAL GIRLS HIGH SCHOOL,DARI UMAJURI,KHASERHAT.BAZAR,1309114864,PRIVATE,Yes
Bagerhat,Chitalmari,114865,KACHURIA ADARSHA HIGH SCHOOL,KACHURIA,UMAJURI,1730192787,PRIVATE,Yes
Bagerhat,Chitalmari,114866,NABA PALLI IDEAL HIGH SCHOOL,ROYGRAM,KHALISHPUR,1745705016,PRIVATE,Yes
Bagerhat,Chitalmari,114867,GARIBPUR JUNIOR HIGH SCHOOL,GARIBPUR,TEKER  BAZAR,1726279008,PRIVATE,Yes
Bagerhat,Chitalmari,131237,TRIPALLI SECONDARY SCHOOL,GORANALUA,SHIBPUR,1720460117,PRIVATE,Yes
Bagerhat,Chitalmari,136297,SHAILDAH SESDP MODEL HIGH SCHOOL,SHAILDAH,SHAILDAH,1756392990,PRIVATE,Yes
Bagerhat,Chitalmari,137446,35NO. DAKKHIN BARABACK GOVT. PRIMARY SCHOOL,BARABACK,SHIBPUR,1912522689,GOVERNMENT PRIMARY,No
Bagerhat,Chitalmari,138432,PARANPUR SHAHEED SHEIKH ABU NASER HIGH SCHOOL,PARANPUR,BARA BARIA,1309138432,PRIVATE,No
Bagerhat,Fakirhat,114878,KATHALI JUNIOR HIGH SCHOOL,KATHALI,NALDHA,1719505308,PRIVATE,Yes
Bagerhat,Fakirhat,114879,MULGHAR  GOVT.  HIGH SCHOOL,MULGHAR,MULGHAR,1765595236,PUBLIC,No
Bagerhat,Fakirhat,114880,ATTAKA KERAMAT ALI PILOT HIGH SCHOOL,ATTAKA,ATTAKA,1720591729,PRIVATE,Yes
Bagerhat,Fakirhat,114881,SYED MOHALLA K K GOVT GIRLS HIGH SCHOOL,SYEDMOHOLLA,SAYADMOHALLA,1718451046,PUBLIC,No
Bagerhat,Fakirhat,114882,HAZI A.HAMID SECONDARY SCHOOL,SATSAIYA,SATSAIYA,1720585614,PRIVATE,Yes
Bagerhat,Fakirhat,114883,BAHIRDIA HIGH SCHOOL,MANSA,MANSA,1732546206,PRIVATE,Yes
Bagerhat,Fakirhat,114884,NALDH SECODNARY SCHOOL,NALDHA.,NALDHA,1724132216,PRIVATE,Yes
Bagerhat,Fakirhat,114885,BAUIDANGA ( B.L.) SECODNARY SCHOOL,BAUIDANGA,BAUI DANGA,1922628899,PRIVATE,Yes
Bagerhat,Fakirhat,114886,MULGHAR GIRLS' HIGH SCHOOL,MULGHAR,MULGHAR,1838995642,PRIVATE,Yes
Bagerhat,Fakirhat,114887,PILJANGA SECONDERY SCHOOL,PILJANGA,PILJANGA,1983659371,PRIVATE,Yes
Bagerhat,Fakirhat,114888,KAL KALIA G.C. SECONDARY SCHOOL,KALKALIA,KALKALIA,1718973457,PRIVATE,Yes
Bagerhat,Fakirhat,114889,BETAGA UNITED M.L.HIGH SCHOOL,BETAGA,BETAGA,1309114889,PRIVATE,Yes
Bagerhat,Fakirhat,114890,SHIRIN HAQUE PILOT GIRLS SECONDARY SCHOOL,ATTAKI,FAKIR HAT,1309114890,PRIVATE,Yes
Bagerhat,Fakirhat,114891,TEKATIA SECONDARY SCHOOL,TEKATIA,BHANGON PARA BAZAR,1718848792,PRIVATE,Yes
Bagerhat,Fakirhat,114892,SHUBHADIA K.B. SECONDARY SCHOOL,SHUBHADIA,SHUBHADIA,1309114892,PRIVATE,Yes
Bagerhat,Fakirhat,114893,BHABNA SECONDRY SCHOOL,JARIA MAIT KUMRA,TOWN NAWAPARA,1723283893,PRIVATE,Yes
Bagerhat,Fakirhat,114894,DEAPARA SECONDARY SCHOOL,DEYAPARA,BHANGONPAR,1718102287,PRIVATE,Yes
Bagerhat,Fakirhat,114895,GABKHALI SECONDARY SCHOOL,SHATBARIA,GABKHALI,1309114895,PRIVATE,Yes
Bagerhat,Fakirhat,114896,SHAH AULIABAG M M SECONDARY SCHOOL,BALIA DANGA,SHAH AULIABAG,1714836942,PRIVATE,Yes
Bagerhat,Fakirhat,114897,JARIA BHATTAKHAMAR SECONDARY SCHOOL,BHATTAKHAMAR,TOWN NAWAPARA,1718976216,PRIVATE,Yes
Bagerhat,Fakirhat,114898,BETAGA ADARSHA GIRLS HIGH SCHOOL,BETAGA,BETAGA,1724336223,PRIVATE,Yes
Bagerhat,Fakirhat,114899,B.K.SK.ALI AHMED JUNIOR HIGH SCHOOL,BIGHAI,SHAT TALA,1718348953,PRIVATE,Yes
Bagerhat,Fakirhat,114900,FALTITA SHASHDHAR SAMAJ KALYAN HIGH SCHOOL,"FALTITA,   KALKALIA ,   FAKIRHAT ,    BAGERHAT",KALKALIA,1309114900,PRIVATE,Yes
Bagerhat,Fakirhat,114901,CHATAK PUR S S JR HIGH SCHOOL,CHADER DON,SHAT TALA,1721428430,PRIVATE,Yes
Bagerhat,Fakirhat,114903,DWADASH PALLI SECONDARY GIRLS SCHOOL,KALKALIA,KALKALIA,1749767738,PRIVATE,Yes
Bagerhat,Fakirhat,114904,BANGABANDHU SECONDARY GIRLS SCHOOL,TOWN NOWAPARA,TOWN NAWAPARA,1727462813,PRIVATE,Yes
Bagerhat,Fakirhat,114905,QUAZIA AZHER ALI SECODARY SCHOOL,KANTHALTALA,FAKIRHAT,1715334913,PRIVATE,Yes
Bagerhat,Fakirhat,114906,SAMMILONI JUNIOR HIGH SCHOOL,MULGHAR,MULGHAR,1714353837,PRIVATE,Yes
Bagerhat,Fakirhat,114907,BANAFUL SECONDARY SCHOOL,DHAKA KHULNA,FAKIRHAT,1860694194,PRIVATE,Yes
Bagerhat,Fakirhat,114908,MASKATA SECONDARY SCHOOL,MASKATA,BETAGA,1309114908,PRIVATE,Yes
Bagerhat,Fakirhat,114909,DHANPOTA MASKAT UNITED HIGH SCHOOL,DHANPOTA,BETAGA,1309114909,PRIVATE,Yes
Bagerhat,Fakirhat,114910,DAHAR MOUBHOG SEONDARY SCHOOL,MOUBHOG,MANSA,1746157272,PRIVATE,Yes
Bagerhat,Fakirhat,114911,GOYALBARI JUNIOR HIGH SCHOOL,GOYALBARI,KALKALIA,1720515460,PRIVATE,No
Bagerhat,Fakirhat,134224,FREEDOM FIGHTER DR. SHAIKH BONIAMIN GIRLS JUNIOR HIGH SCHOOL,PAGLA-SHAPUR,SATSYIA,1309134224,PRIVATE,No
Bagerhat,Fakirhat,135714,MOUBHOGE NUR AFROJ ALI JUNIOR GIRLS SCHOOL,MOUBHOGE,MANSA,1740582977,PRIVATE,No
Bagerhat,Fakirhat,137444,SAYED MOHALLA GOVT. PRIMARY SCHOOL,SAYEDMOHALLA,MULGHAR,1716490331,GOVERNMENT PRIMARY,No
Bagerhat,Kachua,114925,KACHUA PILOT GIRLS SCHOOL,KACHUA,KACHUA,1723910044,PRIVATE,Yes
Bagerhat,Kachua,114926,C.S. PILOT GOVT. MODEL HIGH SCHOOL,KACHUA,KACHUA,1724179457,PUBLIC,Yes
Bagerhat,Kachua,114927,MASNI SECONDARY SCHOOL,MASNI,MASNI,1716106308,PRIVATE,Yes
Bagerhat,Kachua,114928,GOALMATH RASHIKLAL SECONDARY SCHOOL,GOALMATH,SOLARKOLA,1712311377,PRIVATE,Yes
Bagerhat,Kachua,114929,DHOPAKHALI SECONDARY SCHOOL,DHOPAKHALI ,K.DEPARA,1309114929,PRIVATE,Yes
Bagerhat,Kachua,114930,ANDHAR MANIK HIGH SCHOOL,ANDHAR MANIK,ANDHARMANIK,1711027443,PRIVATE,Yes
Bagerhat,Kachua,114931,PADMA NAGAR JUNIOR HIGH SCHOOL,PADMANAGAR,GOPALPUR,1309114931,PRIVATE,Yes
Bagerhat,Kachua,114932,JOBAI ADARSHA HIGH SCHOOL,JOBAI,GAZALIA,1309114932,PRIVATE,Yes
Bagerhat,Kachua,114933,GAZALIA IDEAL HIGH SCHOOL,GAZALIA,GAZALIA,1710940626,PRIVATE,Yes
Bagerhat,Kachua,114934,SAHEED ASAD SMRITI HIGH SCHOOL,GOPALPUR,GOPALPUR,1735689010,PRIVATE,Yes
Bagerhat,Kachua,114936,ANDHARMANIK GIRLS HIGH SCHOOL,ANDHARMANIK,ANDHARMANIK,1716405738,PRIVATE,Yes
Bagerhat,Kachua,114937,SHAHID ABDUL JALIL HIGH SCHOOL,KHALISHAKHALI,MAGHIA,1798042389,PRIVATE,Yes
Bagerhat,Kachua,114938,BARUIKHALI HIGH SCHOOL,CHAR KATHI,CHARKATI,1724002588,PRIVATE,Yes
Bagerhat,Kachua,114939,GOALMATH SECONDARY GIRL'S SCHOOL,GOALMATH,SOLARKOLA,1736924600,PRIVATE,Yes
Bagerhat,Kachua,114940,SANGDIA ADARSHA JUNIOR SCHOOL,SANGDIA,SANGDIA,1309114940,PRIVATE,No
Bagerhat,Kachua,114941,B. C. VASHA HIGH SCHOOL,VASHA,KEDEPARA,1734318909,PRIVATE,Yes
Bagerhat,Kachua,114942,MOBAIDUL ISLAM SECONDARY SCHOOL,KHOLISHAKHALI,MAGHIA,1714663279,PRIVATE,Yes
Bagerhat,Kachua,131245,AKHTERUDDIN MEMORIAL HIGH SCHOOL,MALIPATAN,FULTALAHAT,1760112827,PRIVATE,Yes
Bagerhat,Mollahat,114954,WAZED MEMORIAL GOVT. MODEL HIGH SCHOOL,UDOYPUR,MOLLAHAT,1740616086,PUBLIC,Yes
Bagerhat,Mollahat,114955,SACHIADAH CHUKHOLA M.B. SECONDARY SCHOOL,CHUNKHOLA,SACHIADAH,1309114955,PRIVATE,Yes
Bagerhat,Mollahat,114956,DATTADANGA  A.C. SECONDARY  ACADEMY ,DATTADANGA,CHAULTURY,1723324511,PRIVATE,Yes
Bagerhat,Mollahat,114957,DARIALA KACHNA KUSHLA SECONDARY SCHOOL,DARIALA,DARIALA,1309114957,PRIVATE,Yes
Bagerhat,Mollahat,114959,KACHURIA BAZAR H S M M SECONDARY SCHOOL,KACHURIA,KODALIA,1309114959,PRIVATE,Yes
Bagerhat,Mollahat,114960,CHANDERHAT HIGH SCHOOL,,DWIGANGA,1720478316,PRIVATE,Yes
Bagerhat,Mollahat,114961,GANGNI HIGH SCHOOL,GANGNI,PAKGANGNI,1711379217,PRIVATE,Yes
Bagerhat,Mollahat,114962,NASHUKHALI SOCIAL WELFARE HIGH SCHOOL,NASHUKHALI,GATLA BAZAR,1715467094,PRIVATE,Yes
Bagerhat,Mollahat,114963,KAMAR GRAM SECONDARY SCHOOL,KAMAR GRAM,ATJURI,1711950578,PRIVATE,Yes
Bagerhat,Mollahat,114964,CHARKULIA HIGH SCHOOL,CHARKULIA,CHARKULIA,1309114964,PRIVATE,Yes
Bagerhat,Mollahat,114965,K.N.A.S.A HAMID HIGH SCHOOL,ARUADIHI,ARUADIHI,1714303008,PRIVATE,Yes
Bagerhat,Mollahat,114966,DR. MONSUR AHMAD HIGH SCHOOL,KAHALPUR,KAHALPUR,1309114966,PRIVATE,Yes
Bagerhat,Mollahat,114967,A.S.S.M.HIGH SCHOOL(SINGATI),SINGATI,SACHIADAH,1309114967,PRIVATE,Yes
Bagerhat,Mollahat,114968,SHAHEED HEMAYET UDDIN GIRKS HIGH SCHOOL,GAFRA,MOLLAHAT,1309114968,PRIVATE,Yes
Bagerhat,Mollahat,114969,BHANDERKHOLA JUNIOR GIRLS HIGH SCHOOL,BHANDERKHOLA,ATJURI,1774252615,PRIVATE,Yes
Bagerhat,Mollahat,114970,CHAULTURY HIGH SCHOOL,6 NO:KODALIA,CHAULTURY,1734584105,PRIVATE,Yes
Bagerhat,Mollahat,114971,KODALIA M.H.B. JUNIOR GIRLS HIGH SCHOOL,KODALIA,KODALIA,1309114971,PRIVATE,Yes
Bagerhat,Mollahat,114972,CHANDER HAT GIRLS HIGH SCHOOL,CHANDER HAT,CHANDERHAT,1309114972,PRIVATE,Yes
Bagerhat,Mollahat,114973,GIRISHNAGAR GARFA SECONDARY HIGH SCHOOL,GIRISHNAGAR,MOLLAHAT,1309114973,PRIVATE,Yes
Bagerhat,Mollahat,114974,CHARKULIA GIRLS HIGH SCHOOL,CHARKULIA,CHARKULIA,1736782400,PRIVATE,Yes
Bagerhat,Mollahat,114975,KODALIA JUNIOR HIGH SCHOOL,KODALIA,KODALIA,1717007424,PRIVATE,No
Bagerhat,Mollahat,131437,SATYA SHIKSHA NIKETAN (JUNIOR),CHUNKHOLA,SACHIADAH,1713587858,PRIVATE,No
Bagerhat,Mollahat,133828,NAGARKANDI SAPTA PALLI SECONDARY SCHOOL,,NAGARKANDI BAZAR-,1716717841,PRIVATE,Yes
Bagerhat,Mollahat,138414,GHOSHGATI DR HEMAYET UDDIN SECONDARY GIRLS SCHOOL,GHOSHGATI,NAGARKANDI BAZAR,1714509930,PRIVATE,No
Bagerhat,Mongla,114985,DOCK SRAMIC  HIGH SCHOOL,B L S ROAD,MONGLA,1711397353,PRIVATE,No
Bagerhat,Mongla,114986,CHALNA BANDAR SECONDARY SCHOOL,AL PRINCE  ROAD,MONGLA,1715448042,PRIVATE,Yes
Bagerhat,Mongla,114988,TATIBUNIA   SECONDARY  SCHOOL,DATTERMETH,DATTERMETH,1727509463,PRIVATE,Yes
Bagerhat,Mongla,114989,ST PAULS HIGH SCHOOL,"SHELABUNIA VASANI SAROK,  HOLDING NO: 0154-01",SHELABUNIA,171477887,PRIVATE,Yes
Bagerhat,Mongla,114990,BURBURIA HIGH SCHOOL,BURBURIA,SUNDARBAN,1916078846,PRIVATE,Yes
Bagerhat,Mongla,114991,DIGRAJ HIGH  SCHOOL,DIGRAJ,DIGRAJ,1718928869,PRIVATE,Yes
Bagerhat,Mongla,114992,KHASERDANGA A B S SECONDARY SCHOOL,KHASERDANGA,GHOPERHAT,1732899258,PRIVATE,Yes
Bagerhat,Mongla,114993,BURIRDANGA  SECONDARY SCHOOL,BURIRDANGA,BURIDANGA,1309114993,PRIVATE,Yes
Bagerhat,Mongla,114994,ISMAIL MEMORIAL HIGH SCHOOL,SHAHEBAR METH,SAHEBER METH,1935782936,PRIVATE,Yes
Bagerhat,Mongla,114995,AZIZ BHATTI HIGH SCHOOL,BASHTALA,HALDIBUNIA,1309114995,PRIVATE,Yes
Bagerhat,Mongla,114996,MALGAZI GIRLS  HIGH SCHOOL,MALGAZI,HALDIBUNIA,1714514912,PRIVATE,Yes
Bagerhat,Mongla,114997,HALDIBUNIA HIGH SCHOOL,HALDIBUNIA,HALDIBUNIA,1309114997,PRIVATE,Yes
Bagerhat,Mongla,114998,CHANDPAI MESERSHAH SECONDARY SCHOOL,SOUTH CHANDPAI,MITHAKHALI,1309114998,PRIVATE,Yes
Bagerhat,Mongla,114999,JOYMONI SECONDARY SCHOOL,JOYMONI,CHANDPAI FOREST ,1712782465,PRIVATE,Yes
Bagerhat,Mongla,115000,SANTIMAYEE  JUNIOR  GIRLS   HIGH SCHOOL,KHASERDANGA,GHOPERHAT,1309115000,PRIVATE,Yes
Bagerhat,Mongla,115001,G M S HIGH SCHOOL,SHELABUNIA,DIGRAJ,1309115001,PRIVATE,Yes
Bagerhat,Mongla,115002,CHILA MANU MIA HIGH SCHOOL,CHILA ,CHILA BAZAR,1712212751,PRIVATE,Yes
