District,Upazila,Eiin,Name,Address,Post Office,Mobile,Management,Mpo
Khulna,Dakop,116886,NALIAN HIGH SCHOOL,NALIAN,NALIAN,1309116886,PRIVATE,Yes
Khulna,Dakop,116887,KAILASHGONJ HIGH SCHOOL,KALASHGONJ,KAILASHGONJ,1716537171,PRIVATE,Yes
Khulna,Dakop,116888,RAMNAGAR BINAPANI HIGH SCHOOL,RAMNAGAR,RAMNAGAR,1721854829,PRIVATE,Yes
Khulna,Dakop,116889,KALINAGAR G C MEMORIAL HIGH SCHOOL,KALINAGAR,KHALINAGAR BAZAR,1931296312,PRIVATE,Yes
Khulna,Dakop,116890,YASIN HIGH SCHOOL,HOGLABUNIA,PANKHALI,1916338220,PRIVATE,Yes
Khulna,Dakop,116891,LAKSMIKHOLA G.T. PALLIMONGAL HIGH SCHOOL,LAKSMIKHOLA,CHALNA BAZAR,1718849622,PRIVATE,Yes
Khulna,Dakop,116892,CHALNA K C PILOT HIGH SCHOOL,CHALNA,CHALNA BAZAR,1712335369,PRIVATE,Yes
Khulna,Dakop,116893,MOZAM NAGAR SECONDARY SCHOOL,KAMINIBASIA,KAMINIBASIA,1757510170,PRIVATE,Yes
Khulna,Dakop,116894,K .G. V. J. SAMMILANI GIRLS HIGH SCHOOL,KAMINIBASIA,KAMINIBASIA,1718209018,PRIVATE,Yes
Khulna,Dakop,116896,KHONA K B SECONDARY SCHOOL,KHONA,CHALNA BAZAR,1718246688,PRIVATE,Yes
Khulna,Dakop,116897,SUNDARBAN ADARSHA HIGH SCHOOL,RAJNAGAR,RAJNAGAR,1720929564,PRIVATE,Yes
Khulna,Dakop,116898,LAUDOBE BADAMTALA HIGH SCHOOL,LAUDOBE,LAUDOVE,1716348783,PRIVATE,Yes
Khulna,Dakop,116899,PASCHIM BAJUA HIGH SCHOOL,PASCHIM BAJUA,DHOPADI,1918611971,PRIVATE,Yes
Khulna,Dakop,116900,KALABAGI SUNDARBAN HIGH SCHOOL,KALABAGI,KALABAGI,1716752326,PRIVATE,Yes
Khulna,Dakop,116901,MOHAMMAD ALI HIGH SCHOOL,ACHAVUYA,CHALNA BAZAR,1728991730,PRIVATE,Yes
Khulna,Dakop,116902,DACOPE SECONDARY GIRLS' SCHOOL,DACOPE,KALINAGAR BAZAR,1911603670,PRIVATE,Yes
Khulna,Dakop,116904,PANKHALI MOMOTAJBEGUM SECONDARY SCHOOL,PANKHALI,PANKHALI,1718329041,PRIVATE,Yes
Khulna,Dakop,116905,BANGABANDHU HIGH SCHOOL,KAILASHGANJ,KAILASHGANJ,1728450319,PRIVATE,Yes
Khulna,Dakop,116907,SONAR BANGLA  HIGH SCHOOL,PURBA BAJUA,BAJUA,1928892139,PRIVATE,Yes
Khulna,Dakop,116908,AMTALA BANISANTA   HIGH SCHOOL,AMTALA,BANISANTA,1921294234,PRIVATE,Yes
Khulna,Dakop,116909,ABUL HOSSAIN GIRLS HIGH SCHOOL,CHALNA BAZAR,CHALNA BAZAR,1720408800,PRIVATE,Yes
Khulna,Dakop,116910,J P HIGH SCHOOL,JOYNAGAR,RAJNAGAR,1912380320,PRIVATE,Yes
Khulna,Dakop,116911,SHAHID SMRITI  SECONDARY GIRLS SCHOOL,CHUNKURI,CHUNKURI,1911594491,PRIVATE,Yes
Khulna,Dakop,116912,TALUKDAR AKHTER FARUQUE SECONDARY  SCHOOL,KHEJURIA,BANASHANTA,1728260512,PRIVATE,Yes
Khulna,Dakop,116913,KAMAR KHOLA UNION JUNIOR HIGH SCHOOL,KAMAR KHOLA,KALINAGAR,1726614194,PRIVATE,No
Khulna,Dakop,116914,POSCHIM KAMINIBASIA RASHKHOLA HIGH SCHOOL,KAMINI BASIA,KAMINI BASHIA,1834807372,PRIVATE,No
Khulna,Dakop,116916,TILDANGA JUNIOR HIGH SCHOOL,TILDANGA,BATBUNIA,1763814448,PRIVATE,No
Khulna,Dakop,116931,BATBUNIA SECONDARY  SCHOOL,BATBUNIA,BATBUNIA,1724715510,PRIVATE,Yes
Khulna,Dakop,131274,R.D.D.JUNIOR HIGH SCHOOL,RAMNOGOR,RAMNOGOR,1937872458,PRIVATE,No
Khulna,Dakop,131313,TILDANGA UNION GIRL'S HIGH SCHOOL,TILDANGA,BATBUNIA,1721479128,PRIVATE,Yes
Khulna,Dakop,136513,BURIRDABUR SESDP MODEL HIGH SCHOOL,BURIRDABUR,Laudobe,1948102248,PRIVATE,Yes
Khulna,Dakop,137491,MOUKHALI GOVT. PRIMARY SCHOOL,MOUKHALI,PANKHALI,1726884408,GOVERNMENT PRIMARY,No
Khulna,Dakop,117061,FATEMA MEMORIAL SECONDARY SCHOOL,PANIGATI-BROMMOGATI,DIGHALIA,1718926575,PRIVATE,Yes
Khulna,Dakop,117062,SENHATI SECONDARY SCHOOL,SENHATI,SENHATI,1711787107,PUBLIC,Yes
Khulna,Dakop,117063,DIGHALIA M.A. MAZID SECONDARY SCHOOL,DIGHALIA,DIGHALIA,1712040643,PRIVATE,Yes
Khulna,Dakop,117064,GAZIRHAT HAZI NAIMUDDIN HIGH SCHOOL,GAZIRHAT,GAZIRHAT,1713918151,PRIVATE,Yes
Khulna,Dakop,117065,BARAKPUR HIGH SCHOOL,BARAKPUR,G. BARAKPUR,1724459026,PRIVATE,Yes
Khulna,Dakop,117066,AURA UDAYAN BIDYAPITH,ARUA,ARUA,1762473295,PRIVATE,Yes
Khulna,Dakop,117067,LAKHOHATI SECONDARY SCHOOL,LAKHOHATI,"G, BARAKPUR",1934247220,PRIVATE,Yes
Khulna,Dakop,117068,AMBARIA KETLA MAGHIR GATI HIGH SCHOOL,MAGHIR GATI,KOLAPAT GATI,1715670730,PRIVATE,Yes
Khulna,Dakop,117069,STAR JUTE MILLS HIGH SCHOOL,CHANDANI MAHAL,CHANDANI MAHAL,1716252415,PRIVATE,No
Khulna,Dakop,117071,APEX GIRL'S HIGH SCHOOL,CHANDNIMAHAL,CHANDANI MAHAL,1716717136,PRIVATE,Yes
Khulna,Dakop,117072,PATHER BAZAR SECONDARY SCHOOL,HAZI GRAM,HAZI GRAM,1941055354,PRIVATE,Yes
Khulna,Dakop,117073,AYATUNNESA GIRLS HIGH SCHOOL,DAYARA,DEYARA,1719168643,PRIVATE,Yes
Khulna,Dakop,117074,HAJI SAYEM UDDIN HIGH SCHOOL,KETLA,KOLAPATGATI,1712514968,PRIVATE,Yes
Khulna,Dakop,117075,NANDAN PROTAP HIGH SCHOOL,NANDAN PROTAP,G- BARAKPUR,1309117075,PRIVATE,Yes
Khulna,Dakop,117076,SUGANDHI SECONDARY SCHOOL,SUGANDHI,SENHATI,1734849048,PRIVATE,Yes
Khulna,Dakop,117077,SENHATI SECONDARY  GIRLS SCHOOL,SENHATI,SENHATI,1718555257,PRIVATE,Yes
Khulna,Dakop,137485,12NO. CHANDANIMAHAL GOVT. PRIMARY SCHOOL,CHANDANIMAHAL,CHANDANIMAHAL,1711973066,GOVERNMENT PRIMARY,No
Khulna,Paikgasa,117243,THE RISING SUN JUNIOR HIGH SCHOOL,SARAL,PAIKGACHHA,1920109217,PRIVATE,No
Khulna,Paikgasa,117244,PAIKGSCHA GOVT . GIRLS HIGH  SCHOOL,PAIKGACHA,PAIKGACHA,1712333158,PUBLIC,No
Khulna,Paikgasa,117245,AGARGHATA SECONDARY SCHOOL,AGARGHATA,AGARGHATA,1717248712,PRIVATE,Yes
Khulna,Paikgasa,117246,PAIKGACHA GOVT.HIGH SCHOOL,"225,COLLEGE ROAD",PAIKGACHA,1717375183,PUBLIC,No
Khulna,Paikgasa,117248,GAZALIA SECONDARY GIRLS SCHOOL,GAZALIA,GAZALIA,1309117248,PRIVATE,Yes
Khulna,Paikgasa,117249,RARULI BHUBAN MOHINI GIRLS HIGH SCHOOL,RARULI,RARULI,1727044717,PRIVATE,Yes
Khulna,Paikgasa,117250,BHOLANATH SUKHADA SUNDARI SECONDARY SCHOOL,GOPALPUR,GODAIPUR,1710695636,PRIVATE,Yes
Khulna,Paikgasa,117251,HARIDHALI UNION HIGH SCHOOL,HARIDHALI,HARIDHALI,1782359745,PRIVATE,Yes
Khulna,Paikgasa,117252,K.D. SAHAPARA HIGH SCHOOL,DEBDUAR,DEBDUAR,1778382902,PRIVATE,Yes
Khulna,Paikgasa,117253,B. K. A. S. M. INISTITUTION,BIAIN BARIA,BAIN BARIA,1715950899,PRIVATE,Yes
Khulna,Paikgasa,117254,GARAIKHALI ALAMSHAHI INSTITUTE,GARUIKHALI,GARAIKHALI,1737632228,PRIVATE,Yes
Khulna,Paikgasa,117255,CHANDKHALI BAHUMUKHI SECONDARY SCHOOL,CHANDKHALI,CHANDKHALI,1713912003,PRIVATE,Yes
Khulna,Paikgasa,117256,CHARBANDHA HIGH SCHOOL,CHARBANDHA,BETBUNIA,1716680121,PRIVATE,Yes
Khulna,Paikgasa,117257,U.R.S.H. HIGH SCHOOL,ULUDANGA,HORIDHALI,1710126415,PRIVATE,Yes
Khulna,Paikgasa,117258,DARUN MALLIK D.H.K HIGH SCHOOL,DARUN MALLIK,DARUN MALLIK,1309117258,PRIVATE,Yes
Khulna,Paikgasa,117259,BAGULAR CHAK A.K.P.M.M HIGH SCHOOL,BAGULAR CHAK,BAGULAR CHAK,1913052428,PRIVATE,Yes
Khulna,Paikgasa,117260,KAPILMUNI MEHERUNNESSA GIRLS HIGH SCHOOL,KAPILMUNI,KAPILMUNI,1309117260,PRIVATE,Yes
Khulna,Paikgasa,117261,HARIDSKATI BEGUM JALAL UDDIN  GIRLS HIGH SCHOOL,HORIDHALI,HORIDHALI,1717996573,PRIVATE,Yes
Khulna,Paikgasa,117262,SAHEED KAMRUL MEMORIAL HIGH SCHOOL,BANKA,BAKA BHABANIPUR,1720515301,PRIVATE,Yes
Khulna,Paikgasa,117263,A B D P LATA M M HIGH SCHOOL,LATA,LATAHAT,1714597702,PRIVATE,Yes
Khulna,Paikgasa,117264,AMURKATA RANGDHANU HIGH SCHOOL,AMURKATA,AMURKATA,1309117264,PRIVATE,Yes
Khulna,Paikgasa,117265,LASKER KARULIA HIGH SCHOOL,LASKER,LASKAR,1715548312,PRIVATE,Yes
Khulna,Paikgasa,117266,KAPATAKSHI HIGH SCHOOL,HACHIMPUR,DEBDUAR,1309117266,PRIVATE,Yes
Khulna,Paikgasa,117267,K.G.H.F.MOWKHALI UNITED ACADEMY,MOWKHALI,GAZALIA,1720311751,PRIVATE,Yes
Khulna,Paikgasa,117268,B G P SHAMUK POTA HIGH SCHOOL,SHAMUK POTA,SHACHIARBAND,1914657379,PRIVATE,Yes
Khulna,Paikgasa,117269,HATBARI MILONI HIGH SCHOOL,HATBARI,BARARIA,1309117269,PRIVATE,Yes
Khulna,Paikgasa,117270,KHARIA SECONDARY SCHOOL,KHARIA,KHARIA,1778948546,PRIVATE,Yes
Khulna,Paikgasa,117271,SAMMILANI BIDYA NIKETAN,JIRBUNIA,LATAHAT,1941981089,PRIVATE,Yes
Khulna,Paikgasa,117272,SOLADANA HIGH  SCHOOL,SOLADANA,SHOLADANA,1711482576,PRIVATE,Yes
Khulna,Paikgasa,117273,KUMKHALI B B GIRLS HIGH SCHOOL,KUMKHALI,KUMKHALI,1914845033,PRIVATE,Yes
Khulna,Paikgasa,117274,A G R M H HIGH SCHOOL,ASSAN NAGOR,ALOKDWIP,1713916302,PRIVATE,Yes
Khulna,Paikgasa,117275,DHAMRAIL HIGH SCHOOL,DHAMRAIL,CHANDKHALI,1749914946,PRIVATE,Yes
Khulna,Paikgasa,117276,ALOKEDWIP SECONDARY SCHOOL,RADHANAGAR,ALOKDWIP,1716779593,PRIVATE,Yes
Khulna,Paikgasa,117277,KATIPARA HIGH SCHOOL,KATI PARA,KATIPARA,1715442270,PRIVATE,Yes
Khulna,Paikgasa,117278,ADARSHA GIRLS HIGH SCHOOL,DAKKHIN KAIN MUKHI,AMURKATA,1309117278,PRIVATE,Yes
Khulna,Paikgasa,117279,AMIRPUR JUNIOR GIRLS SCHOOL,AMIRPUR,BOGULAR CHALK,1925377646,PRIVATE,Yes
Khulna,Paikgasa,117280,KUMKHALI HIGH SCHOOL,KUMKHALI,KUMKHALI,1915829958,PRIVATE,Yes
Khulna,Paikgasa,117281,TOWN HIGH SCHOOL,SARAL,PAIKGACHHA,1709908002,PRIVATE,Yes
Khulna,Paikgasa,117282,UDAYAN GIRLS HIGH SCHOOL,KALINAGAR,DARUNMALLICK,1739923307,PRIVATE,Yes
Khulna,Paikgasa,117283,SHAID ZIA GIRLS HIGH SCHOOL,GOPALPUR,GODAIPUR,1720312084,PRIVATE,Yes
Khulna,Paikgasa,117284,HARIDHALI UNION GIRLS HIGH SCHOOL,SOUTH SALUA,RAMCHANDRA NAGAR,1712659620,PRIVATE,Yes
Khulna,Paikgasa,117285,KHARIA GIRLS HIGH SCHOOL,KHARIA,KHARIA,1309117285,PRIVATE,Yes
Khulna,Paikgasa,117286,K H B SECONDARY GIRLS SCHOOL,KUMKHALI,KUMKHALI,1918306009,PRIVATE,Yes
Khulna,Paikgasa,117287,PAIKGACHA VILLAGE HIGH SCHOOL,PAIKGACHHA,PAIKGACHHA,1917814873,PRIVATE,Yes
Khulna,Paikgasa,117288,KHARIA NABARUN  SECONDARY  SCHOOL,KHARIA,KHARIA,1714515464,PRIVATE,Yes
Khulna,Paikgasa,117290,WAZED ALI SECONDARY SCHOOL,GONGGARKONA,SACHIARBAND,1732033238,PRIVATE,Yes
Khulna,Paikgasa,117291,K.R.R SECONDARY SCHOOL,KASHIMNAGAR,KASHIMNAGAR,1712982238,PRIVATE,Yes
Khulna,Paikgasa,117292,KATA BUNIA JUNIOR SCHOOL,KATABUNIA,GAZALIA,1309117292,PRIVATE,No
Khulna,Paikgasa,117293,KUMKHALI ADARSHA JUNIOR SCHOOL,KUMKHALI,KUMKHALI,1916342457,PRIVATE,Yes
Khulna,Paikgasa,117294,BAIN BARIA JUNIOR GIRLS SCHOOL,BAIN BARIA,BAINBARIA,1923869594,PRIVATE,No
Khulna,Paikgasa,117295,S.M. A. MAZED GIRLS HIGH SCHOOL,PAIKGACHA,PAIKGACHA,1724460240,PRIVATE,Yes
Khulna,Paikgasa,117296,DELUTY SECONDARY  SCHOOL,DELUTY,DARUN MOLLIK,1911849850,PRIVATE,No
Khulna,Paikgasa,131160,SREE KANTHO K.R. JU HIGH SCHOOL,SREE KONTOPUR,BANKA BHAWANIPUR,1723540636,PRIVATE,No
Khulna,Paikgasa,136721,MUKTIJODDHA JUNIOR GIRL'S SCHOOL,ALAMTALA,LAKSHMIKHOLA,1718819358,PRIVATE,No
Khulna,Paikgasa,137490,68NO. BASHAKHALI GOVT. PRIMARY SCHOOL,BASHAKHALI,GORAIKHALI,1915516594,GOVERNMENT PRIMARY,No
Khulna,Paikgasa,137808,BEGUM SHAMSUNNAHAR JUNIOR GIRLS SCHOOL,PAIKGACHHA,AGORGHATA,1717614425,PRIVATE,No
Khulna,Fultola,117116,SHIROMONI SECONDARY SCHOOL,SHIROMINI,SHIROMONI,1712718900,PRIVATE,Yes
Khulna,Fultola,117329,PAIGRAM KASBA HIGH SCHOOL,PAIGRAM KASBA,PAIGRAM KASBA,1915884900,PRIVATE,Yes
Khulna,Fultola,117331,FULTALA GOVT. GIRLS HIGH SCHOOL,TAQJPUR,FULTALA,1954623505,PUBLIC,No
Khulna,Fultola,117333,CANTONMENT PUBLIC SCHOOL,JAHANABAD CANTT.,JAHANABAD CANTT.,1309117333,PRIVATE,No
Khulna,Fultola,117334,DAMODAR M.M.HIGH SCHOOL,DAMODAR,DAMODAR,1714352822,PRIVATE,Yes
Khulna,Fultola,117336,ALKA MILANI SECONDARY SCHOOL,ALKA,PHULTALA,1913599180,PRIVATE,Yes
Khulna,Fultola,117337,B. P. G. D. UNION HIGH SCHOOL,BANRIAPUKUR,GARAKHOLA,1710849267,PRIVATE,Yes
Khulna,Fultola,117339,GARAKHOLA HIGH SCHOOL,GARAKHOLA,GARAKHOLA,1730967656,PRIVATE,Yes
Khulna,Fultola,117340,POTIABANDHA SUKLA SARANIKA GIRLS H/S,POTIABANDHA,GARAKHOLA,1712710242,PRIVATE,Yes
Khulna,Fultola,117341,TOLNA J.P.D.S GIRLS SECONDARY SCHOOL,JAMIRA,JAMIRA HAT,1740848737,PRIVATE,Yes
Khulna,Fultola,117342,MOSHIALI SECONDARY SCHOOL,MOSHIALI,ATRA SHILPO  AREA,1309117342,PRIVATE,Yes
Khulna,Fultola,117343,ATRA GIRLS HIGH SCHOOL,ATRA,ATRA I/A,1715467411,PRIVATE,Yes
Khulna,Fultola,117344,ABDUL LATIF MEMORIAL HIGH SCHOOL,DAMODAR,DAMODAR,1309117344,PRIVATE,Yes
Khulna,Fultola,117345,RARIPARA SECONDARY SCHOOL,RARIPARA,BURIARDANGA,1716803618,PRIVATE,Yes
Khulna,Fultola,117346,DHOPAKHOLA HIGH SCHOOL,DHOPAKHOLA.  H-252,JAMIRA HAT,1309117346,PRIVATE,Yes
Khulna,Fultola,133195,ENGINEER  KAMAL   UDDIN  COLLEGIATE SCHOOL,JOGINIPASHA,RAJGHAT,1718002464,PRIVATE,No
Khulna,Fultola,138485,RAHMANIA ELEMENTARY SCHOOL,PAYGRAM KASBA,PAYGRAM KASBA,1309138485,PRIVATE,No
Khulna,Fultola,138995,JAHANABAD ENGLISH SCHOOL,GILATALA,JAHANABAD CANTONMENT,1795799346,PRIVATE,No
Khulna,Rupsha,117359,HOME OF JOY SCHOOL,TILAK,TILAK(9241),1719838561,PRIVATE,No
Khulna,Rupsha,117360,PITHAVOGE D.G.C. HIGH SCHOOL,PITHAVOGE,ALAIPUR,1718092576,PRIVATE,Yes
Khulna,Rupsha,117361,SHAMSUR RAHMAN  SECONDARY SCHOOL,BAGMARA,EAST RUPSHA,1309117361,PRIVATE,Yes
Khulna,Rupsha,117362,GAZI MEMORIAL SECONDARY SCHOOL,RAHIM NAGAR,RAHIMNAGAR,1716040047,PRIVATE,Yes
Khulna,Rupsha,117363,BELFULIA ISMIA HIGH SCHOOL,Aichgati,BELPHULIA,1922901477,PRIVATE,Yes
Khulna,Rupsha,117364,J.K.S. SECONDARY GIRL'S SCHOOL,SHIRGATI,DURJANIMOHAL,1717666383,PRIVATE,Yes
Khulna,Rupsha,117365,J B M HIGH SCHOOL,MOISHAGHUNI,MOISHAGHUNI,1923981765,PRIVATE,Yes
Khulna,Rupsha,117366,AJAGARAH HIGH SCHOOL,HOSSAINPUR,AJAGARAH,1309117366,PRIVATE,Yes
Khulna,Rupsha,117367,NAIHATI SECONDARY  SCHOOL,NAIHATI,DEBIPUR,1712590326,PRIVATE,Yes
Khulna,Rupsha,117368,DEBIPUR JUNIOR GIRLS HIGH SCHOOL,DEBIPUR,DEBIPUR,1309117368,PRIVATE,Yes
Khulna,Rupsha,117369,NABINAGAR ISLAMIC MISSION SECONDARY SCHOOL,JABUSA,JABUSHA,1727224878,PRIVATE,Yes
Khulna,Rupsha,117370,DOBA MULTI HIGH SCHOOL,DOBA,DOBA,1918868794,PRIVATE,Yes
Khulna,Rupsha,117371,ALAIPUR UNITED  HIGH SCHOOL,ALAIPUR,ALAIPUR,1934726700,PRIVATE,Yes
Khulna,Rupsha,117372,KISHOR KALYAN HIGH SCHOOL,SWALPA BAHIRDIA,MANASHA,1716752303,PRIVATE,Yes
Khulna,Rupsha,117373,SHIALLY SECONDARY SCHOOL,SHIALLY,SHIALLY,1720590262,PRIVATE,Yes
Khulna,Rupsha,117374,KAZDIA GIRLS HIGH SCHOOL,KAZDIA,ALAIPUR,1715568337,PRIVATE,Yes
Khulna,Rupsha,117375,PATHARGHATA A.H.S SECONDARY SCHOOL,PATHARGHATA.,KHAJADANGA,1711185449,PRIVATE,Yes
Khulna,Rupsha,117376,ANANDA NAGAR ADARSHA SECONDARY SCHOOL,ANANDA NAGAR,ANANDA NAGAR,1715275052,PRIVATE,Yes
Khulna,Rupsha,117377,GOARA HAFIZUR RAHMAN HIGH SCHOOL,GOARA,SHIALI,1938007589,PRIVATE,Yes
Khulna,Rupsha,117378,NAIHATY SECONDARY GIRLS SCHOOL,NAIHATY,NAIHATY,1716495955,PRIVATE,Yes
Khulna,Rupsha,117379,BAMANDANGA   HIGH  SCHOOL,BAMANDANGA,BAMANDANGA,1736699170,PRIVATE,Yes
Khulna,Rupsha,137487,NANDANPUR GOVT. PRIMARY SCHOOL,NANDANPUR,BELFULIA,1721853500,GOVERNMENT PRIMARY,No
