District,Upazila,Eiin,Name,Address,Post Office,Mobile,Management,Mpo
Chapainawabganj,Gomostapur,124350,GOMASTAPUR GIRLS ACADEMY,BAZARPARA,GOMASTAPUR,1309124350,PRIVATE,Yes
Chapainawabganj,Gomostapur,124351,ROHANPUR A.B. GOVT. HIGH SCHOOL,ROHANPUR-0013,ROHANPUR,1309124351,PUBLIC,No
Chapainawabganj,Gomostapur,124352,ROHANPUR RABEYA GIRLS HIGH SCHOOL,RAHAMATPARA,R0HANPUR,1729507790,PRIVATE,Yes
Chapainawabganj,Gomostapur,124354,DEOPURA HIGH SCHOOL,DEOPURA,DEOPURA,1739750700,PRIVATE,Yes
Chapainawabganj,Gomostapur,124355,GOMASTAPUR PILOT HIGH SCHOOL,GOMASTAPUR,GOMASTAPUR,1309124355,PRIVATE,Yes
Chapainawabganj,Gomostapur,124356,ROKUNPUR HIGH SCHOOL,AKKELPUR-292,AKKELPUR,1309124356,PRIVATE,Yes
Chapainawabganj,Gomostapur,124357,CHOWDALA BL. HIGH SCHOOL,CHOWDALA,CHOWDALA,1714460136,PRIVATE,Yes
Chapainawabganj,Gomostapur,124358,BOALIA HIGH SCHOOL,BOALIA,BOALIA,1716697219,PRIVATE,Yes
Chapainawabganj,Gomostapur,124359,SONABOR HIGH SCHOOL,SONABOR,DEOPURA,1309124359,PRIVATE,Yes
Chapainawabganj,Gomostapur,124360,BARADADAPUR K.A.M.. HIGH SCHOOL,BARADADA PUR,BARADAD PUR,1714941459,PRIVATE,Yes
Chapainawabganj,Gomostapur,124361,NAYADIARY HAZI YAKUB ALI MONDAL HIGH SCHOOL,NAYADIARY,NAYADIARY,1740960306,PRIVATE,Yes
Chapainawabganj,Gomostapur,124362,ENAYETPUR HIGH SCHOOL,ENAYETPUR,ENAYETPUR,1309124362,PRIVATE,Yes
Chapainawabganj,Gomostapur,124363,BASANITOLA HIGH SCHOOL,BASANITOLA,CHOWDALA,1715975104,PRIVATE,Yes
Chapainawabganj,Gomostapur,124364,RADHANAGAR A.N.C HIGH SCHOOL,SHEKANDOR,KAYEMPUR,1309124364,PRIVATE,Yes
Chapainawabganj,Gomostapur,124365,BHAT KHAIR  HIGH SCHOOL,BHATKHAIR,DEOPURA,1718442383,PRIVATE,Yes
Chapainawabganj,Gomostapur,124366,GOMASTAPUR A.HAMID GIRLS H.S.,KHOSAL PARA,GOMASTAPUR,1733173866,PRIVATE,Yes
Chapainawabganj,Gomostapur,124367,JOSHOIL HIGH SCHOOL,JOSHOIL HIGH SCHOOL,AKKELPUR,1759481682,PRIVATE,Yes
Chapainawabganj,Gomostapur,124368,ROHANPUR  HAJI  RIAZ  UDDIN  SARKER  HIGH  SCHOOL,PROSADPUR,ROHANPUR,1724007921,PRIVATE,Yes
Chapainawabganj,Gomostapur,124369,KHAYRABAD HAZI SADAR ALI HIGH SCHOOL,KHAYRABAD,ROHANPUR,1729936888,PRIVATE,Yes
Chapainawabganj,Gomostapur,124370,SONTOSHPUR GIRLS HIGH SCHOOL,SONTOSHPUR,ALINAGAR,1309124370,PRIVATE,Yes
Chapainawabganj,Gomostapur,124371,RAHANPUR JANATA HIGH SCHOOL,RAHANPUR,RAHANPUR,1309124371,PRIVATE,Yes
Chapainawabganj,Gomostapur,124372,CHERADANGA GIRLS HIGH SCHOOL,ROKONPUR,AKKELPUR,1749231174,PRIVATE,Yes
Chapainawabganj,Gomostapur,124373,KRISHNAPUR HIGH SCHOOL,KRISHNAPUR,GOPINATHPUR,1722044797,PRIVATE,Yes
Chapainawabganj,Gomostapur,124374,LEBUDANGA HIGH SCHOOL,LEBUDANGA,GOPINATHPUR,1728110836,PRIVATE,Yes
Chapainawabganj,Gomostapur,124375,RADANAGAR GIRLS HIGH SCHOOL,TEGORIA BRAMMANBARIA,KAYEMPUR,1309124375,PRIVATE,Yes
Chapainawabganj,Gomostapur,124376,MRIDHAPARA HIGH SCHOOL,MRIDHAPARA,GOPINATHPUR,1718858702,PRIVATE,Yes
Chapainawabganj,Gomostapur,124377,CHARADANGA  HIGH BOYS ACADEMY,CHARADANGA,AKKEL PUR,1717331070,PRIVATE,Yes
Chapainawabganj,Gomostapur,124378,ALINAGAR GIRLS HIGH SCHOOL,ALINAGAR,ALINAGAR,1309124378,PRIVATE,Yes
Chapainawabganj,Gomostapur,124379,BROZONATHPUR SCHOOL,BROZONATHPUR,BANGABARI,1723598797,PRIVATE,Yes
Chapainawabganj,Gomostapur,124380,PROSADPUR GIRLS HIGH SCHOOL,NUNGOLA,RAHANPUR,1309124380,PRIVATE,Yes
Chapainawabganj,Gomostapur,124381,BOALIA GIRLS HIGH SCHOOL,BOALIA,BOALIA,1719711267,PRIVATE,Yes
Chapainawabganj,Gomostapur,124382,BONGPUR HIGH SCHOOL,BONGPUR,RAHANPUR,1714841974,PRIVATE,Yes
Chapainawabganj,Gomostapur,124383,CHOWDALA GIRLS HIGH SCHOOL,CHOWDALA,CHOWDALA,1730839408,PRIVATE,Yes
Chapainawabganj,Gomostapur,124384,HOGLA HIGH SCHOOL,HOGLA,GOMOSTAPUR,1309124384,PRIVATE,Yes
Chapainawabganj,Gomostapur,124385,HUZRAPUR MODEL ACADEMY,HUZRAPUR,RAHANPUR,1718771414,PRIVATE,Yes
Chapainawabganj,Gomostapur,124388,BIJOY SUNJURA ADARSA JR. SCHOOL,BIJOY SUNJURA,AKKELPUR,1309124388,PRIVATE,No
Chapainawabganj,Gomostapur,124390,PURATUN PROSAD PUR ADORSO GIRLS JUNIOR SCHOOL,PURATUN PROSHADPUR,RAHONPUR,1309124390,PRIVATE,No
Chapainawabganj,Gomostapur,124391,SHOROGRAM GIRLS HIGH SCHOOL,DOULOTPUR,ALAMPUR,1309124391,PRIVATE,No
Chapainawabganj,Gomostapur,124675,BOHIPARA HIGH SCHOOL,BOHIPARA,RAHANPUR,1309124675,PRIVATE,Yes
Chapainawabganj,Gomostapur,124678,BEGUNBARI B.I.B GIRLS HIGH SCHOOL,BEGUNBARI,BANGABARI,1714233080,PRIVATE,Yes
Chapainawabganj,Gomostapur,124685,BOSNITOLA GIRLS HIGH SCHOOL,BOSONIT0LA,CHOWDALA,1309124685,PRIVATE,Yes
Chapainawabganj,Gomostapur,130971,BOSNAIL JUNIOR GIRLS SCHOOL,BOSNAIL,AKKELPUR,1734354117,PRIVATE,No
Chapainawabganj,Gomostapur,134293,SONTOSHPUR JUNIOR BOY'S SCHOOL,SONTOSHPUR,ALINAGAR,1733285952,PRIVATE,Yes
Chapainawabganj,Gomostapur,138619,ROHANPUR TOJAMMEL HOSEN JUNIOR SCHOOL,STATIONPARA,ROHANPUR,1309138619,PRIVATE,No
Chapainawabganj,Nachol,124426,MADHOB PUR HIGH SCHOOL,MADHABPUR,MADHABPUR,1712337010,PRIVATE,Yes
Chapainawabganj,Nachol,124427,MUSLIMPUR  GIRLS ACADEMY,MUSLIMPUR,NACHOLE,1712489645,PRIVATE,No
Chapainawabganj,Nachol,124428,NACHOLE KHURSHED MOLLAH GIRLS HIGH SCHOOL,NACHOLE,NACHOL,1716920978,PUBLIC,Yes
Chapainawabganj,Nachol,124429,NACHOLE PILOT HIGH SCHOOL,NACHOLE-71,NACHOLE,1733257979,PRIVATE,Yes
Chapainawabganj,Nachol,124430,SONAI CHANDI HIGH SCHOOL,SONAICHANDI,SONAICHANDI,1740547235,PRIVATE,Yes
Chapainawabganj,Nachol,124431,KHOLSHI BILATERAL HIGH SCHOOL,KHOLSHI,MOLLIK PUR,1309124431,PRIVATE,Yes
Chapainawabganj,Nachol,124432,VERENDY HIGH SCHOOL,VERENDY,NACHOLE,1714763981,PRIVATE,Yes
Chapainawabganj,Nachol,124433,DIARA DIMKOIL HIGH SCHOOL,DIARA / 177,HAT BAKAIL,1718024473,PRIVATE,Yes
Chapainawabganj,Nachol,124435,HAT BAKOIL HIGH SCHOOL,HATBAKOIL,HAT BAKOIL,1726117393,PRIVATE,Yes
Chapainawabganj,Nachol,124437,BHATSHA  HIGH SCHOOL,BHATSHA,HATRAJBARI,1724268051,PRIVATE,Yes
Chapainawabganj,Nachol,124438,MUNSHI HAZRAT ALI HIGH SCHOOL,SREERAMPUR,NACHOLE,1714823679,PRIVATE,Yes
Chapainawabganj,Nachol,124439,NASIRABAD DULAHAR HIGH SCHOOL,NASIRABAD,NACHOL,1725018316,PRIVATE,Yes
Chapainawabganj,Nachol,124440,KANPARA KAZLA HIGH SCHOOL,KAZLA,NACHOL,1718786061,PRIVATE,Yes
Chapainawabganj,Nachol,124441,RAJBARI HIGH SCHOOL,MOHAMMADPUR,HATRAJBARI,1783636550,PRIVATE,Yes
Chapainawabganj,Nachol,124442,BAGRAIL JR HIGH SCHOOL,BAGRAIL,NACHOL,1788144310,PRIVATE,Yes
Chapainawabganj,Nachol,124443,LAXMIPUR BL HIGH SCHOOL,LAXMIPUR,AMNURA,1309124443,PRIVATE,Yes
Chapainawabganj,Nachol,124444,GOLABARI GIRLS HIGH SCHOOL,GOLABARI,UJIRPUR,1740966138,PRIVATE,Yes
Chapainawabganj,Nachol,124445,NEZAMPUR HIGH SCHOOL,NEZAMPUR,HATBAKOIL,1309124445,PRIVATE,Yes
Chapainawabganj,Nachol,124446,GOLABARI HIGH SCHOOL,GOLABARI,UJIRPUR,1713701590,PRIVATE,Yes
Chapainawabganj,Nachol,124447,SONAICHANDI GIRLS HIGH SCHOOL,SONAICHANDI,SONAI CHANDI,1713706848,PRIVATE,Yes
Chapainawabganj,Nachol,124448,MAKTAPUR HIGH SCHOOL,MAKTAPUR,NACHOLE,1715715365,PRIVATE,Yes
Chapainawabganj,Nachol,124449,CHANDRA SHOKHA HIGH SCHOOL,CHANDRAIL,MADUBPUR,1721101970,PRIVATE,Yes
Chapainawabganj,Nachol,124450,BAKOIL GIRLS HIGH SCHOOL,BAKOIL,HAT BAKOIL,1719507114,PRIVATE,Yes
Chapainawabganj,Nachol,124451,SHANPUR HIGH SCHOOL,SHANPUR,MOLLIKPUR,1717854596,PRIVATE,Yes
Chapainawabganj,Nachol,124452,PAHARPUR HIGH SCHOOL,PAHARPUR,MOLLIKPUR,1309124452,PRIVATE,Yes
Chapainawabganj,Nachol,124453,BAIPUR HIGH SCHOOL,BAIPUR,HATBAKAIL,1719532670,PRIVATE,Yes
Chapainawabganj,Nachol,124454,KHIKTA ADARSHA JUNIOR HIGH SCHOOL,KHIKTA,HAT BAKOIL,1309124454,PRIVATE,No
Chapainawabganj,Nachol,124457,MOLLAIKPUR JUNIOR GIRLS SCHOOL,MOLLIKPUR,MOLLIKPUR,1729506669,PRIVATE,No
Chapainawabganj,Nachol,124459,KASBA UZIRPUR (DARGA) JUNIOR SCHOOL,KASBA,UZIRPUR,1713718207,PRIVATE,No
Chapainawabganj,Nachol,124463,PIRPUR HIGH SCHOOL,PIRPUR,NACHOLE,1720567990,PRIVATE,Yes
Chapainawabganj,Nachol,131019,PIAR SARDER HIGH SCHOOL,KHARIBARI,HAT BAKAIL,1716077184,PRIVATE,Yes
Chapainawabganj,Nachol,135735,NACHOLE UPAZILLA SCHOOL,NACHOLE,NACHOLE,1740860856,PRIVATE,No
Chapainawabganj,Nachol,135736,ASIAN SCHOOL,CHAIRMANPARA,NACHOLE,1309135736,PRIVATE,No
Chapainawabganj,Chapainawabganj Sadar,124493,BEHULA GIRLS HIGH SCHOOL,BEHULA,GOBRATALA,1309124493,PRIVATE,Yes
Chapainawabganj,Chapainawabganj Sadar,124494,BAHARAM GHORAPAKHIA HIGH SCHOOL,BOHOROM GHORAPAKHIA,RAMCHANDRAPUR HAT,1715319302,PRIVATE,Yes
Chapainawabganj,Chapainawabganj Sadar,124495,BALIADANGA HIGH SCHOOL,BALIADANGA,BALIADANGA,1737812672,PRIVATE,Yes
Chapainawabganj,Chapainawabganj Sadar,124496,KAMAL UDDIN GIRL'S HIGH SCHOOL,JHILIM-33,CHAPAI NABABGONJ,1701952239,PRIVATE,Yes
Chapainawabganj,Chapainawabganj Sadar,124497,FULKURI ISLAMIC ACADEMY,RAHAI CHAR,TAKRAMPUR,1714841650,PRIVATE,Yes
Chapainawabganj,Chapainawabganj Sadar,124498,NAWABGANJ HIGH SCHOOL,"170,ISLAMPUR",CHAPAI NABABGONJ,1309124498,PRIVATE,Yes
Chapainawabganj,Chapainawabganj Sadar,124499,GREEN VIEW HIGH SCHOOL,COURT AREA,CHAPAINAWABGANJ,1309124499,PRIVATE,No
Chapainawabganj,Chapainawabganj Sadar,124500,NAYAGOLA HIGH SCHOOL,NOYAGOLA/286/1ZILIM ROAD,NAYAGOLA HAT,1309124500,PRIVATE,Yes
Chapainawabganj,Chapainawabganj Sadar,124501,CHOWHODDITOLA HIGH SCHOOL,CHOWHODDITOLA/316,CHOWHODDITILA,1558461795,PRIVATE,Yes
Chapainawabganj,Chapainawabganj Sadar,124502,NAMOSANKERBATI HIGH SCHOOL,11,NAMO SHANKARBATI,1719452032,PRIVATE,Yes
Chapainawabganj,Chapainawabganj Sadar,124503,RAJARAMPUR HAMIDULLAH HIGH SCHOOL,RAJARAMPUR,RAJARAMPUR,1716200316,PRIVATE,Yes
Chapainawabganj,Chapainawabganj Sadar,124504,RAJARAMPUR HASINA GIRLS HIGH SCHOOL,92,RAJARAMPUR,1714475492,PRIVATE,Yes
Chapainawabganj,Chapainawabganj Sadar,124505,NAWABGONJ GOVT GIRLS HIGH SCHOOL,33 SCHOOL CLUB ROAD,CHAPAI NAWABGANJ,1720530444,PUBLIC,No
Chapainawabganj,Chapainawabganj Sadar,124506,HARIMOHAN GOVT. HIGH SCHOOL,KATHAL BAGICHA,CHAPAI NABABGANJ,1309124506,PUBLIC,No
Chapainawabganj,Chapainawabganj Sadar,124507,SANKARBATI GIRL S. HIGH SCHOOL,SANKARBATI,BOTTOLA HAT,1737163223,PRIVATE,Yes
Chapainawabganj,Chapainawabganj Sadar,124508,BALIADANGA ISLAMIA GIRL'S HIGH SCHOOL,"BALILADANGA ISLAMIA GIRL'S HIGH SCHOOL, BALIADANGA",BALIADANGA,1712339680,PRIVATE,Yes
Chapainawabganj,Chapainawabganj Sadar,124509,HARIPUR GIRLS HIGH SCHOOL,0040-00,CHOWHODDITOLA,1818617543,PRIVATE,Yes
Chapainawabganj,Chapainawabganj Sadar,124510,CHAMAGRAM H. N. HIGH SCHOOL,RANIHATI,BARAGHARIA,1309124510,PRIVATE,Yes
