DISTRICT,UPAJILA,EIIN,INSTITUTE_NAME,ADDRESS,POST,MOBAILE,MANAGEMENT,MPO
Coxs Bazar,Teknaf,131442,TEKNAFBORDER GUARD BANGLADESH PUBLIS SCHOOL,NATUN PALLAN PARA,TEKNAF,1813779657,PRIVATE,Yes
Coxs Bazar,Teknaf,131446,MARISH BONIA SESDP MODEL HIGH SCHOOL,MARISH BANIA,ZAHAZ PURA,1836431748,PRIVATE,Yes
Coxs Bazar,Teknaf,134299,KANJORPARA MODEL ACADEMY,KANJORPARA,NOAPARA,1814272471,PRIVATE,No
Coxs Bazar,Teknaf,137441,PALLANPARA GOVT. PRIMARY SCHOOL,NUTUN PALLANPARA,TEKNAF,1881229825,GOVERNMENT PRIMARY,No
Coxs Bazar,,106425,PALONG M.L. MODEL HIGH SCHOOL,RATNA PALONG,RATNA PALONG,1818119866,PRIVATE,Yes
Coxs Bazar,,106426,UKHIA  GOVERNMENT MULTILATERAL HIGH SCHOOL,UHALA PALONG,UKHIYA,1715694566,PUBLIC,No
Coxs Bazar,,106427,BALUKHALI KASHEMIA HIGH SCHOOL,BALUKHALI,BALUKHALI,1818738452,PRIVATE,Yes
Coxs Bazar,,106428,MARICHA PALONG HIGH SCHOOL,HIGH SCHOOL ROAD,MARICHA PALONG,1814725689,PRIVATE,Yes
Coxs Bazar,,106429,BHALUKIA PALONG HIGH SCHOOL,BHALUKIA PALONG,CHAKBAITA,1816024706,PRIVATE,Yes
Coxs Bazar,,106430,SONAR PARA HIGH SCHOOL,SONAR PARA,INANI,1817386915,PRIVATE,Yes
Coxs Bazar,Ukhiya,106431,PALONG KHALI HIGH SCHOOL,"PALONG KHALI, ANJUMANPARA ROAD",BALUKHALI,1813846379,PRIVATE,Yes
Coxs Bazar,Ukhiya,106432,KUTPALONG HIGH SCHOOL,KUTUPALONG,UKHIA,1819949813,PRIVATE,Yes
Coxs Bazar,Ukhiya,106433,JALIA PALONG HIGH SCHOOL,SONAI CHARI,INANI,1554313212,PRIVATE,Yes
Coxs Bazar,Ukhiya,106434,RUMKHA PALONG  HIGH SCHOOL,HATIRGHONA,RATNA PALONG,1819621897,PRIVATE,Yes
Coxs Bazar,Ukhiya,106435,ABUL KASHEM NOOR JAHAN CHOWDHURY HIGH SCHOOL,RAJA PALONG,UKHIYA,1819519457,PRIVATE,Yes
Coxs Bazar,Ukhiya,106436,THAING KHALI HIGH SCHOOL,THAINGKHALI,BALIKHALI,1819608471,PRIVATE,Yes
Coxs Bazar,Ukhiya,106437,MUKTIJUDDA SMIRITI GIRLS HIGH SCHOOL,MARICHA PALONG,MARICHA PALONG,1738979898,PRIVATE,Yes
Coxs Bazar,Ukhiya,106438,HILTOP JUNIOR GIRLS HIGH SCHOOL,SOUTH RUMKHA,RATNAPALONG,1863374638,PRIVATE,No
Coxs Bazar,Ukhiya,106448,UKHIYA GIRLS SCHOOL ,UKHIYA PALONG,UKHIA,1819803045,PRIVATE,Yes
Coxs Bazar,Ukhiya,133973,DAILPARA HIGH SCHOOL,DAILPARA,UKHIYA,1820119718,PRIVATE,No
Coxs Bazar,Ukhiya,135800,NURUL ISLAM CHOWDHURY GULJER BEGUM JUNIOR SCHOOL,MOHURIPARA,UKHIA,1813171256,PRIVATE,No
Coxs Bazar,Ukhiya,135801,CHAPOTKHALI MADERBANIA UPAKULIA JUNIOR SCHOOL,CHAPOTKHALI,INANI,1818055662,PRIVATE,No
Coxs Bazar,Ukhiya,135802,SAIYED BOKTHIER CHAMON BAHAR CHY JUNIOR SCHOOL,RUMKHA PALONG,RATNA PALONG,1820296049,PRIVATE,No
Coxs Bazar,Ukhiya,137467,4NO. INANI GOVT. PRIMARY SCHOOL,INANI,INANI,1819360029,GOVERNMENT PRIMARY,No
Coxs Bazar,Ukhiya,138895,SHAHEED ATM JAFOR ALAM SCHOOL AND COLLEGE,CLASS PARA,RATNA PALONG,1827497688,PRIVATE,No
