District,Upazila,Eiin,Name,Address,Post Office,Mobile,Management,Mpo
Naogaon,Badalgachi,123106,GOBARCHAPAHAT HIGH SCHOOL,CHAKBENI,JABARIPUR HAT,1718407909,PRIVATE,Yes
Naogaon,Badalgachi,123107,MITHAPUR EAKUBIA GIRLS HIGH SCHOOL,MITHAPUR,MITHAPUR,1721767912,PRIVATE,Yes
Naogaon,Badalgachi,123108,SHERPUR HIGH SCHOOL,SHERPUR,BADALGACHHI,1309123108,PRIVATE,Yes
Naogaon,Badalgachi,123109,DEWLIA SHERE BANGLA HIGH SCHOOL,DEWLIA,BADALGACHHI,1309123109,PRIVATE,Yes
Naogaon,Badalgachi,123110,ARCHA JUNIOR HIGH SCHOOL,ARCHA,BEGUN JOAR,1309123110,PRIVATE,Yes
Naogaon,Badalgachi,123112,KARTIKAHAR HIGH SCHOOL,KARTIKAHAR,NEW RASULPUR,1309123112,PRIVATE,No
Naogaon,Badalgachi,123113,JAGAPARA HIGH SCHOOL,JAGAPARA,MITHAPUR,1737805287,PRIVATE,Yes
Naogaon,Badalgachi,123114,KADAMGACHI HIGH SCHOOL,KADAMGACHI,JABARI PUR HAT,1729364800,PRIVATE,Yes
Naogaon,Badalgachi,123115,DHEKRA HIGH SCHOOL,DHEKRA,KHALSHI,1309123115,PRIVATE,Yes
Naogaon,Badalgachi,123116,BILASHBARI HIGH SCHOOL,BILASH BARI,BILASHBARI,1718758843,PRIVATE,Yes
Naogaon,Badalgachi,123117,GABNA HIGH SCHOOL,GABNA,PRODHAN KUNDI,1309123117,PRIVATE,Yes
Naogaon,Badalgachi,123118,SANNAS TALA NASRIN SIDDIQUE GIRLS HIGH SCHOOL,SANNASTALA,JABARIPURHAT,1774884376,PRIVATE,Yes
Naogaon,Badalgachi,123119,KHADAIL HIGH SCHOOL,KHADAIL,MITHAPUR,1715845487,PRIVATE,Yes
Naogaon,Badalgachi,123120,B T M MULTILETTERAL HIGH SCHOOL,VOIAL PUR,JABARIPURHAT,1710789027,PRIVATE,Yes
Naogaon,Badalgachi,123121,BHANDERPUR SHABITTRI GIRLS HIGH SCHOOL,BHANDARPUR,BHANDARPUR,1713776086,PRIVATE,Yes
Naogaon,Badalgachi,130574,BADALGACHI LABONNA PROVA PILOT COMMUNITY GIRLS HIGH SCHOOL,BADALGACHHI,BADALGACHHI,1309130574,PRIVATE,Yes
Naogaon,Badalgachi,134560,GORSHAHI JUNIOR SCHOOL,GORSHAHI,VATHSAIL,1751894790,PRIVATE,No
Naogaon,Badalgachi,137435,BHORATHA GOVT. PRIMARY SCHOOL,BHORATTA,PRODHANKUNDI,1723248283,GOVERNMENT PRIMARY,No
Naogaon,Badalgachi,138095,IQRA INTERNATIONAL SCHOOL,BARAKABLA,FATEPUR,1745317457,PRIVATE,No
Naogaon,Mohadevpur,123327,BHARADUBA AKTER HAMID SIDDIQEE HIGH SCHOOL,MOMINPUR,PAHARPUR,1309123327,PRIVATE,Yes
Naogaon,Mohadevpur,123328,JAHANGIRPUR  MODEL  HIGH SCHOOL,MAHADEBPUR,MAHADEBPUR,1309123328,PRIVATE,Yes
Naogaon,Mohadevpur,123329,HAMID PUR JIGATOLA M. L. HIGH SCHOOL,HAMIDPUR,PAHARPUR,1714838260,PRIVATE,Yes
Naogaon,Mohadevpur,123330,MOHADEBPUR SARBA MONGALA PILOT HIGH SCHOOL,MOHADEBPUR,MOHADEBPUR,1728051211,PRIVATE,Yes
Naogaon,Mohadevpur,123331,JANTIGRAM T.A.HIGH SCHOOL,BISHNUPUR,JOANPUR,1309123331,PRIVATE,Yes
Naogaon,Mohadevpur,123332,CHANDASH M.S. HIGH SCHOOL,CHANDASH,CHANDASH,1309123332,PRIVATE,Yes
Naogaon,Mohadevpur,123333,BAGDOBE HIGH SCHOOL,BAGDOBE,CHANDASH,1309123333,PRIVATE,Yes
Naogaon,Mohadevpur,123334,KALU SHAHAR HIGH SCHOOL,KALUSHAHAR,SUJAIL HAT,1309123334,PRIVATE,Yes
Naogaon,Mohadevpur,123335,DHANJAIL HIGH SCHOOL,DHANJAIL,MOHESHPUR,1715378596,PRIVATE,Yes
Naogaon,Mohadevpur,123336,RAIGAON  HIGH  SCHOOL,RAIGAON,RAIGAON,1309123336,PRIVATE,Yes
Naogaon,Mohadevpur,123337,MOHISH BATHAN HIGH SCHOOL,MOHISH BATHAN,MOHISBATHAN,1309123337,PRIVATE,Yes
Naogaon,Mohadevpur,123338,SARASWATI PUR  HIGH SCHOOL,SARASWATIPUR,SARASWATIPUR,1309123338,PRIVATE,Yes
Naogaon,Mohadevpur,123339,JOYPUR DANGAPARA HIGH SCHOOL,JOYPUR,KHAJUR,1747786894,PRIVATE,Yes
Naogaon,Mohadevpur,123340,JOANPUR  B L HIGH SCHOOL,JOANPUR,JOANPUR,1309123340,PRIVATE,Yes
Naogaon,Mohadevpur,123342,HAT CHAK GOURI HIGH SCHOOL,GOALBARI,HAT CHAKGOUTI,1309123342,PRIVATE,Yes
Naogaon,Mohadevpur,123343,KRISNA GOPALPUR DWI-MUKHI HIGH SCHOOL,KRISNA GOPALPUR,SATIHAT,1309123343,PRIVATE,Yes
Naogaon,Mohadevpur,123344,SHALBARI HIGH SCHOOL,SHALBARI,FATEPUR MADRASHA,1725788959,PRIVATE,Yes
Naogaon,Mohadevpur,123345,DAUL BARBAKPUR HIGH SCHOOL,BARBAKPUR,BAR BAKPUR,1309123345,PRIVATE,Yes
Naogaon,Mohadevpur,123346,SHIBGANJ M.L.HIGH SCHOOL,SHIBGANJ,DARIAPUR,1309123346,PRIVATE,Yes
Naogaon,Mohadevpur,123347,GANGARAM PUR HIGH SCHOOL,GOPINATHPUR,DARIAPUR,1309123347,PRIVATE,Yes
Naogaon,Mohadevpur,123348,BAKAPUR HIGH SCHOOL,BAKAPUR,MAHADEBPUR,1309123348,PRIVATE,Yes
Naogaon,Mohadevpur,123349,KHANPUR HAZI DHANEJ UDDIN HIGH SCHOOL,KHANPUR,PIRGANJ HAT,1309123349,PRIVATE,Yes
Naogaon,Mohadevpur,123350,MOHINAGAR HIGH SCHOOL,MOHINAGAR,SUJAIL HAT,1309123350,PRIVATE,Yes
Naogaon,Mohadevpur,123351,UTTAR GRAM B/L HIGH SCHOOL,UTTAR GRAM,UTTARGRAM,1309123351,PRIVATE,Yes
Naogaon,Mohadevpur,123352,GAHALI  BI LATERAL HIGH SCHOOL,GAHALI,GAHALI MORE,1309123352,PRIVATE,Yes
Naogaon,Mohadevpur,123353,DEBARPUR D.N.G HIGH SCHOOL,DEBARPUR,PIRGANJ HAT,1309123353,PRIVATE,Yes
Naogaon,Mohadevpur,123354,BILCHARA R. C. P. HIGH SCHOOL,BILCHARA,SUJAIL HAT,1728935719,PRIVATE,Yes
Naogaon,Mohadevpur,123355,PANTHAKATA HIGH SCHOOL,PANTHAKATA,PANTHAKATA,1309123355,PRIVATE,Yes
Naogaon,Mohadevpur,123356,KHAJUR U.P. HIGH SCHOOL,KHAJUR,KHAJUR,1309123356,PRIVATE,Yes
Naogaon,Mohadevpur,123357,KURAIL SHERE BANGLA HIGH SCHOOL,KURAIL,ROYGAON,1762336050,PRIVATE,Yes
Naogaon,Mohadevpur,123358,MORTUZAPUR HIGH SCHOOL,MORTUZAPUR,KHAJUR,1738544760,PRIVATE,Yes
Naogaon,Mohadevpur,123359,RASULPUR HIGH SCHOOL,RASULPUR,BALIHAR,1714762493,PRIVATE,Yes
Naogaon,Mohadevpur,123360,PAHARPUR J.N GIRLS HIGH SCHOOL,PAHARPUR,PAHARPUR,1719669736,PRIVATE,Yes
Naogaon,Mohadevpur,123361,KUNJABON BONDAR KARIGORI GIRLS HIGH SCHOOL,KUNJABON,MAHADEBPUR,1736315182,PRIVATE,Yes
Naogaon,Mohadevpur,123362,AKHTER SIDDIQUE GIRLS HIGH SCHOOL,UTTARGRAM,UTTAR GRAM,1719543394,PRIVATE,Yes
Naogaon,Mohadevpur,123363,MATTRI MANGAL JUNIOR GIRLS SCHOOL,RAIPUR,BELKURI,1718625234,PRIVATE,Yes
Naogaon,Mohadevpur,123364,FARMANPUR JUNIOR SCHOOL,FORMANPUR,MOHISHBATHAN,1309123364,PRIVATE,Yes
Naogaon,Mohadevpur,123365,PAHAR PUR JUNIOR  SCHOOL,PAHARPUR,PAHARPUR,1309123365,PRIVATE,Yes
Naogaon,Mohadevpur,123366,MALAHAR GIRLS HIGH SCHOOL,MALAHAR,BELKURI,1309123366,PRIVATE,Yes
Naogaon,Mohadevpur,123367,BAGDOBE JUNIOR GIRLS SCHOOL,BAGHDOB,CHANDASH,1309123367,PRIVATE,No
Naogaon,Mohadevpur,123368,BIL SHIKARY HIGH SCHOOL,BIL SHIKARY,MAHISHBATHAN,1768909502,PRIVATE,Yes
Naogaon,Mohadevpur,123369,BAMONSATA ADARSHA  HIGH SCHOOL,BAMONSATA,UTTAR GRAM,1309123369,PRIVATE,Yes
Naogaon,Mohadevpur,123370,KANCHON GIRLS HIGH  SCHOOL,KANCHON,CHANDAS,1725738295,PRIVATE,Yes
Naogaon,Mohadevpur,123371,CHANDASH  GIRLS HIGH SCHOOL,CHANDASH,CHANDASH,1728586097,PRIVATE,No
Naogaon,Mohadevpur,123372,BORENDRA BIDYA NIKETON HIGH SCHOOL,BAJITPRUR,UTTARGRAM,1309123372,PRIVATE,Yes
Naogaon,Mohadevpur,123373,SHAGRAIL ADARSHA JUNIOR SCHOOL,SHAGRAIL,BELKURI,1309123373,PRIVATE,No
Naogaon,Mohadevpur,123374,CHANDA IDEAL HIGH SCHOOL,ALIPUR,MAHESPUR,1309123374,PRIVATE,Yes
Naogaon,Mohadevpur,123375,MAYGORA JUNIOR SCHOOL,MOYGORA,GOSHNAGAR,1309123375,PRIVATE,No
Naogaon,Mohadevpur,123376,BHALAIN ALTAFUN NESA MEMORIAL  HIGH SCHOOL,BHALAIN,DHARIYAPUR,1309123376,PRIVATE,Yes
Naogaon,Mohadevpur,123377,B. S. JUNIOR GIRLS SCHOOL,BONGRAM,KHAJUR,1309123377,PRIVATE,No
Naogaon,Mohadevpur,134817,DR.AFAJ UDDIN MEMORIAL  JUNIOR  GIRLS SCHOOL,BAMONSATA,UTTARGRAM,1309134817,PRIVATE,No
Naogaon,Mohadevpur,137436,ENAYETPUR GOVT. PRIMARY SCHOOL,ENAYETPUR,ENAYETPUR,1716626853,GOVERNMENT PRIMARY,Yes
Naogaon,Mohadevpur,138687,SONAPUR GOVT PRIMARY SCHOOL,SONAPUR,BALIHER,1309138687,GOVERNMENT PRIMARY,No
