DISTRICT,UPAJILA,EIIN,INSTITUTE_NAME,ADDRESS,POST,MOBAILE,MANAGEMENT,MPO
Nilphamari,Nilphamari Sadar,125062,NILPHAMARI GOVT. GIRLS HIGH SCHOOL,"JUMMAPARA-142 HOSPITAL ROAD, NILPHAMARI-5300",NILPHAMARI,1704747206,PUBLIC,No
Nilphamari,Nilphamari Sadar,125063,BAHALIPARA JU SCHOOL,BAHALIPARA,BAHALIPARA,1724035448,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125064,CHAKDUBLIYA S.C.B. HIGH SCHOOL,CHAKDUBLIYA,BERAKUTI,1729612022,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125065,KACHUKATA HIGH SCHOOL,KACHUKATA,MELA KACHUKATA,1728970964,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125066,RAMGANJ B L HIGH SCHOOL,SUKHDHON,RAMGANJ,1724045025,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125069,DAROANI BL- ATERAL HIGH SCHOOL,DAROANI,DAROANI,1516160192,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125070,KAKAI BARAGACHHA P.C. HIGH SCHOOL,KAKAI BARA GACHA,RAMGANJ HAT,1725301741,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125071,DUHULI HIGH SCHOOL,DUHULI,DUHULI SHANTINAGAR,1822834389,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125072,BABRIJHAR B.L HIGH SCHOOL,ARAJI KUCHIAMOR,BABRIJHAR,1740951511,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125073,SONARAI SANGALSHI HIGH SCHOOL,ARAZI KUKHA PARA,SHANGALSHI,1721541175,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125074,PALASHBARI PARASH MANI HIGH SCHOOL,PALASHBARI,PALASHBARI,1309125074,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125075,CHAWRA BAROGHACHA HIGH SHCOOL,CHAWRA BAROGACHA,BHABANANDA HAT,1309125075,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125076,KIRTINIA PARA B.L HIGH SCHOOL,HAZIGONJ BAZAR,PORARHAT,1729804554,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125077,NIL PHAMARY NATUN BI LATERAL HIGH SCHOOL,NATUN BAGAR,NILPHAMARI,1309125077,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125078,KANCHAN PARA F.A BL HIGH SCHOOL,KANCHANJPARA,VANGA MOLLIHAT,1767404348,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125079,CHARCHARA BARI HIGH SCHOOL,CHARCHARA BARI,BAHALIPARA,1722648711,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125080,MUSHROT GOREGRAM DUKURI RAMKALA MDR HIGH SCHOOL,KIRTANIA PARA,BELTOLI,1726117816,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125082,RAMNAGAR HIGH SCHOOL,RAMNAGAR,CHAYAN NAGAR,1736138782,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125083,KUNDUPUKUR HIGH SCHOOL,KUNDA PUKUR,NILLPHAMARI,1309125083,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125084,KHOKSHA BARI M.U.HIGH SCHOOL,KHOKSHA BARI,PORARHA,1744604933,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125085,NIL PHAMARI ADARSHA HIGH SCHOOL,UTTAR HARUA,NILPHAMARI,1712230026,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125086,DARUL HUDA HIGH SCHOOL,DARUL HUDA,PANCHAPUKUR,1728316254,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125090,KAZI ABDUR RASHID HIGH SCHOOL,SOTO SANGALSHI,SANGALSHI,1716308577,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125091,KANIAL KHATA  HIGH SCHOOL,KANIALKHATA,KANIALKHATA,1715508523,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125092,BISHMURY CHANDER HAT HIGH SCHOOL,BISHMURI,CHANDARHAT,1717953701,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125093,UTTAR SHASHI JUNIOR HIGH SCHOOL,UTTAR SHASHI,PANCHAPUKUR,1716962130,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125094,SHATRASHAL HIGH SCHOOL,KANCHAN PARA,NATI BARI,1744454296,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125095,KUKRA DANGA HIGH SCHOOL,KUKRADANGA,KUKRADANGA ,1731437966,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125096,LUXMICHAP B.L  HIGH SCHOOL,LUXMICHAP,LUXMICHAP,1719208844,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125098,UTTAR KANCHAN PARA HIGH SCHOOL,UTTAR KANCHANPARA,KANCHANPARA,1715577258,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125099,FULTALA  HIGH SCHOOL,FULTALA,DAROWANI,1825328074,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125100,DAKSHIN PARA GIRLS HIGH SCHOOL,DAKSHIN PARA,RAMKALA,1712797167,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125101,JADUR HAT GIRL'S SCHOOL,BERADANGA,JADURHAT,1739427439,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125102,TEPUR  DANGA  HIGH SCHOOL,TEPUR  DANGA,RAMKALA,1725094148,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125103,ITAKHOLA KALITALA HIGH SCHOOL,ITAKHOLA,KANIALKHATA,1761078971,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125104,PANCHAPUKUR GIRLS HIGH SCHOOL,PANCHPUKUR,PANCHAPUKUR,1714605883,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125105,RAMKALA SHAIL BARI S.R.  HIGH SCHOOL,RAMKOLA,RAMKALA,1796860483,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125106,SHAHID ZIA GIRLS HIGH SCHOOL,GASBARI STATION ROAD,NILPHAMARI,1746219273,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125107,UTTAR PATKAMURI HIGH SCHOOL,PATKAMURI,RAMKALA,1718635248,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125108,NATI BARI HIGH SCHOOL,KANCHAN PARA,NATIBARI,1729116039,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125109,CHAPRA KACHHARI HIGH SCHOOL,CHAPRA SOROMJANI,JADURHAT,1739264235,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125110,PALASH BARI GIRLS HIGH SCHOOL,ARAZI ITAKHOLA,PALASHBARI,1718880044,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125111,DONDORY JUNIOR SCHOOL,DONDORY,DUHULI  SANTINAGAR,1737587884,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125112,DHABADANA HIGH  SCHOOL,DHABADANGA,GORGRAM,1724162122,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125113,CHANDERHAT GIRLS HIGH SCHOOL,BISHMURI,CHANDERHAT,1710945234,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125114,SHAPLA GIRLS HIGH SCHOOL  ,BERAKUTHI,BERAKUTHI,8801721215751,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125116,CHALK SONARAI JU GIRLS SCHOOL,SONSRAI,DAROANI,1786977334,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125117,TUPAMARI B.L. HGIH SHCOOL,TUPAMARI,RAMGANJ,1718143093,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125118,SARAR PAR HIGH SCHOOL,SINDAI,KANIAL KHATA,1710607365,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125119,GORE GARAM NIJPARA GIRLS HIGH SCHOOL,GORGARAM,KUKRADANGA,1710718742,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125120,RAMNAGAR ADORSHA BALIKA BIDDA NIKATON,RAMNAGAR,CHYAN NAGAR,1736818676,PRIVATE,No
Nilphamari,Nilphamari Sadar,125121,SHALHATI HIGH SCHOOL,SHALHATI,PULHAT,1737615667,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125122,KUKHAPARA JU HIGH SCHOOL,KUKHAPARA,NILPHAMARI,1916507147,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125123,GORE GRAM ADARSHA JUNIOR SCHOOL,GOREGRAM,GORGRAM,1750770450,PRIVATE,No
Nilphamari,Nilphamari Sadar,125124,UTTAR KANIAL KHATA JU SCHOOL,KANIAKHATA,KANIALKHATA,1717114602,PRIVATE,No
Nilphamari,Nilphamari Sadar,125125,KANIAL KHATA JUNIOR GIRLS SCHOOL,KANIALKATA,KANIALKHATA,1714947206,PRIVATE,No
Nilphamari,Nilphamari Sadar,125126,DAXIN HAROWA JU SCHOOL,"KHANSAMA ROAD, NILPHAMARI",NILPHAMARI,1737648496,PRIVATE,No
Nilphamari,Nilphamari Sadar,125127,GYANDASH KANAI KATA JUNIOR SCHOOL,GYANDASH,POLASHBARI,1734359045,PRIVATE,No
Nilphamari,Nilphamari Sadar,125128,KACHUKATA JU GIRLS SCHOOL,KOCHUKATA,MELA KACHUKATA,1713742942,PRIVATE,No
Nilphamari,Nilphamari Sadar,125129,KISMOTH DOGACHHI JUNIOR SCHOOL,KISMOTH DOGACHHI,RAMGANJ HAT,1759028333,PRIVATE,No
Nilphamari,Nilphamari Sadar,125130,VANGAMALI JUNIOR HIGH SCHOOL,DAKKHIN CHAWRA,VANGAMALI HAT,1731015126,PRIVATE,No
Nilphamari,Nilphamari Sadar,125131,SARKAR PARA JU  GIRLS SCHOOL,TUPAMARI,RAMGONJ,1724779944,PRIVATE,No
Nilphamari,Nilphamari Sadar,125132,DUBACHURI  GIRLS HIGH SCHOOL,DUBACURI,RAMGONJ,1739833819,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125133,MUSRUT GOR GRAM GIRLS SCHOOL,MUSRUT GORGRAM,KUKRADANGA,1761394230,PRIVATE,No
Nilphamari,Nilphamari Sadar,125134,BALAPARA JU HIGH SCHOOL,UTTOR BALAPARA,PULHAT,1917689986,PRIVATE,No
Nilphamari,Nilphamari Sadar,125135,DAKSHIN SUTIPARA JU GIRLS SCHOOL,DOKKIN SUTIPARA,DAROANI SUTAKOL,1719794956,PRIVATE,No
Nilphamari,Nilphamari Sadar,125136,UTTAR RAMKALA JUNIOR GIRLS SCHOOL,RAMKALA,RAMKALA,1717330499,PRIVATE,No
Nilphamari,Nilphamari Sadar,125137,DAROWANI JUNIOR GIRLS SCHOOL,SONAROY,DAROWANI,1812406769,PRIVATE,No
Nilphamari,Nilphamari Sadar,125138,TILAI JOYCHANDI JUNIOR HIGH SCHOOL,TILAI JOYCHANDI,DAROWANI SUTAKOL,1718626671,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,125140,RAMGANJ JR. GIRLS SCHOOL,SUKDON,RAMGANJ,1722135542,PRIVATE,No
Nilphamari,Nilphamari Sadar,125141,DOLUA ADARSHA JUNIOR HIGH SCHOOL,KISAMOT DOLUA,NATIBARI,1745045281,PRIVATE,No
Nilphamari,Nilphamari Sadar,131058,FOKIR GONG JUNIOR SCHOOL,SONAROY,DAROANI,1723669890,PRIVATE,No
Nilphamari,Nilphamari Sadar,131085,DAKKIN DONDORI JUNIOR GIRLS SCHOOL,D.DOUNDUREY,MELA KACHUKATA,1718380137,PRIVATE,No
Nilphamari,Nilphamari Sadar,133344,POLICE LINES ACADEMY NILPHAMARI,OLD POLICE LINES ROAD NILPHAMARI,NILPHAMARI,1309133344,PRIVATE,Yes
Nilphamari,Nilphamari Sadar,136490,UTTOR CHAWRA BARAGASA JUNIOR GIRLS SCHOOL,UTTAR CHAWRA,BHOBANDOHAT,1747323101,PRIVATE,No
Nilphamari,Nilphamari Sadar,137348,GURGURI GOVT. PRIMARY SCHOOL,GURGURI,NILPHAMARI,1716385701,GOVERNMENT PRIMARY,No
Nilphamari,Nilphamari Sadar,138429,QUALITY SCHOOL AND COLLEGE,DHANIPARA ROAD,NILPHAMARI,1743070494,PRIVATE,No
Nilphamari,Nilphamari Sadar,139073,BEPZA PUBLIC SCHOOL AND COLLEGE,SANGALSHI,SANGALSHI KAZIRHAT,1738345109,PRIVATE,No
Nilphamari,Syedpur,125198,SAIDPUR PILOT HIGH SCHOOL,NIYAMATPUR,SAIDPUR,1715572150,PRIVATE,Yes
Nilphamari,Syedpur,125200,TULSHIRAM GIRLS HIGH SCHOOL,SAHID AJIJER RAHMAN SARAK,SAIDPUR,1774433075,PUBLIC,No
Nilphamari,Syedpur,125202,SAIDPUR ISLAMIA HIGH SCHOOL,0048-00,SAIDPUR,1733827688,PRIVATE,Yes
Nilphamari,Syedpur,125203,SHER E BANGLA MULT HIGH SCHOOL,BANSHBARI,SAYEDPUR,1796755107,PRIVATE,Yes
Nilphamari,Syedpur,125205,AL FARQUE ACADEMY,BASHBARI,SAIDPUR,1716819293,PRIVATE,Yes
Nilphamari,Syedpur,125206,SAIDPUR CANTOMENT BORAD HIGH SCHOOL,BIR SERSTO MOTIOUR RAHIMAN,SAIDPUR CANTT,1769673172,PRIVATE,No
Nilphamari,Syedpur,125207,SAIDPUR MUSLIM HIGH SCHOOL,DR. SAHAN ROAD,SAIDPUR,1794974064,PRIVATE,Yes
Nilphamari,Syedpur,125208,KAYANIZPARA HIGH SCHOOL,"MOBARUK ALI LEN, KAYANIZPARA",SAIDPUR,1674483530,PRIVATE,Yes
Nilphamari,Syedpur,125209,BANGALIPUR HIGH SCHOOL,BANGALIPUR,SAIDPUR,1719666916,PRIVATE,Yes
Nilphamari,Syedpur,125210,BANGLADESH RAILWAY GOVT .SCHOOL,SAHEB PARA,SAIDPUR,1728754525,PRIVATE,No
Nilphamari,Syedpur,125214,BOTLAGARI HIGH SCHOOL,KHURDA BOTLAGARI,BERAKUTHI,1740637612,PRIVATE,Yes
Nilphamari,Syedpur,125215,KAMAR PUKUR HIGH SCHOOL,KAMAR PUKUR,KAMARPUKUR,1726897823,PRIVATE,Yes
Nilphamari,Syedpur,125216,SHAHEED ZIA SHISHO NIKETON JUNIAR SCHOOL,KAMAL ROAD S,SYEDPUR,1716504399,PRIVATE,No
Nilphamari,Syedpur,125217,SHIPAIGANJ HIGH SCHOOL,PACHIMBEL PUKUR,SONAKHULI,1728160082,PRIVATE,Yes
Nilphamari,Syedpur,125218,SAMIR UDDIN ADARSHA HIGH SCHOOL,UTTAR SONAKHULI,SONAKHULI,1727214951,PRIVATE,Yes
Nilphamari,Syedpur,125219,CHOWRA HIGH SCHOOL,CHOWRA,SONAKHULI,1788188123,PRIVATE,Yes
Nilphamari,Syedpur,125220,SHAHEED ZIA    ADARSHA GIRLS  JR. SCHOOL,KASHIRAM BELPUKUR,HAZARIHAT,1712582855,PRIVATE,No
Nilphamari,Syedpur,125221,BOTLAGARI ADARSHA GIRLS NIKETAN,BOTLAGARI,SHASKANDAR,1716610327,PRIVATE,Yes
Nilphamari,Syedpur,125222,MADHUPUR NAYA HAT JUNIOR SECONDARY SCHOOL,MADHUPUR,MOYDAN PUR,1710919740,PRIVATE,No
Nilphamari,Syedpur,125223,DHALA GASS JUNIOR SCHOOL,DHALA GASS JUNIOR SCHOOL,KAMARPUKUR,1780605592,PRIVATE,No
Nilphamari,Syedpur,125226,SASKANDAR BENGMARY JUNIR SCHOOL,SASKANDAR,SASHKANDAR,1723563016,PRIVATE,No
Nilphamari,Syedpur,131031,GOALAHAT  GIRLS JUNIOR SCHOOL,KAYA GOLAHAT,SAIDPUR,1309131031,PRIVATE,No
Nilphamari,Syedpur,133955,"BANGABANDHU  HIGH SCHOOL,SAIDPUR",NATUN BABU PARA,SAIDPUR,1727853574,PRIVATE,Yes
Nilphamari,Syedpur,134974,BIDDUT UNNAYAN BOARD JUNIOR SCHOOL,PDB RESIDENTIAL AREA,"PDB COLONY, SAIDPUR",1716602839,PRIVATE,No
Nilphamari,Syedpur,136504,SAINT GEROSA JUNIOR SCHOOL,26 POLICE LINE,SAIDPUR,1710871598,PRIVATE,No
Nilphamari,Syedpur,137082,MOTIAR RAHMAN BIDDAPITH,HAZIBARI WABDA MORE,SAIDPUR,1827166869,PRIVATE,No
Nilphamari,Syedpur,137351,KHORDO SONAKHULI GOVT. PRIMARY SCHOOL,SONAKHULI,SONAKHULI,1767453641,GOVERNMENT PRIMARY,No
Nilphamari,Syedpur,138835,INTERNATIONAL SCHOOL SAIDPUR,SHOMIR UDDIN ROAD,SAIDPUR,1715361570,PRIVATE,No
Nilphamari,Syedpur,139016,HOLY CHILD SCHOOL,"NIAMATPUR (BUS TERMINAL), BANGABANDHU ROAD",SAIDPUR,1789718993,PRIVATE,No
Nilphamari,Syedpur,139228,MOKBUL HOSSAIN TRUST ACADEMY,PATWARI PARA,SAIDPUR,1937487569,PRIVATE,No
