District,Upazila,Eiin,Name,Address,Post Office,Mobile,Management,Mpo
Pabna,Atghoria,125253,ATGHARIA PILOT MODEL GOVT. HIGH SCHOOL,369/473,CHANDVA,1309125253,PUBLIC,Yes
Pabna,Atghoria,125254,EKDANTA HIGH SCHOOL,à¦à¦•à¦¦à¦¨à§à¦¤,à¦à¦•à¦¦à¦¨à§à¦¤,1725766671,PRIVATE,Yes
Pabna,Atghoria,125255,PARKHIDI PUR SECONDARY SCHOOL,PARKHIDIR PUR,PARKHIDIRPUR,1309125255,PRIVATE,Yes
Pabna,Atghoria,125256,DEBOTTAR PILOT GIRLS HIGH SCHOOL,DEBOTTAR,DEBOTTAR,1717329748,PRIVATE,Yes
Pabna,Atghoria,125257,ASHRAF HIGH SCHOOL,SHIBPUR,SHIBPUR,1309125257,PRIVATE,Yes
Pabna,Atghoria,125259,SHAHEED ABDUL KHALEQE HIGH SCHOOL,KHIDIRPUR,KHIDIRPUR BAZAR,1716499898,PRIVATE,Yes
Pabna,Atghoria,125260,KAIRA BARI BAHU MUKHI HIGH SCHOOL,KAIRA BARI,MOTIJHEEL,1309125260,PRIVATE,Yes
Pabna,Atghoria,125261,MOTIJHEEL HIGH SCHOOL,MOTIJHEEL,MOTIJHEEL,1721667135,PRIVATE,Yes
Pabna,Atghoria,125262,ZOMAIKHEREE GOBINDA PUR HIGH SCHOOL,GOBINDA PUR,JUMAIKHIRI,1731198275,PRIVATE,Yes
Pabna,Atghoria,125263,DBUTTOR KABI BONDA ALI MIAH HIGH SCHOOL,DEBUTTOR,DEBUTTOR,1718540708,PRIVATE,Yes
Pabna,Atghoria,125264,CHANDAI HIGH SCHOOL,CHANDAI,EKDNTA,1712657440,PRIVATE,Yes
Pabna,Atghoria,125265,B L K HIGH SCHOOL,LAKSMONNPUR,CHANDVA,1719533001,PRIVATE,Yes
Pabna,Atghoria,125266,RAMESHWOR PUR HIGH SCHOOL,RAMESHORPUR H.357,RP.BAZAR,1717100123,PRIVATE,Yes
Pabna,Atghoria,125267,SARABARIA HIGH SCHOOL,SARABARIA,BERUAN,1721668825,PRIVATE,Yes
Pabna,Atghoria,125268,AZHAR ALI HIGH SCHOOL,ISLAMPUR,RP BAZAR,1309125268,PRIVATE,Yes
Pabna,Atghoria,125269,SARUTIA B. S. HIGH SCHOOL,SARUTIA,BERUAN,1712413228,PRIVATE,Yes
Pabna,Atghoria,125270,RAMCHANDRA PUR HIGH SCHOOL,RAMCHANDRAPUR,KHIDIRPUR,1714918672,PRIVATE,Yes
Pabna,Atghoria,125271,ISHARAT ALI  HIGH SCHOOL,ATGORIA,CHANDBA,1770358351,PRIVATE,Yes
Pabna,Atghoria,125272,DANGER GRAM HIGH SCHOOL,DENGAR GRAM,JUMAI KHIRI,1718825043,PRIVATE,Yes
Pabna,Atghoria,125273,KOCHUA RAMPUR HIGH SCHOOL,KOCHUARAMPUR,R P BAZER,1727448098,PRIVATE,Yes
Pabna,Atghoria,125274,HIDASKOL RONI ROHIM MADDHAMIC SCHOOL,HADASKOL,JUMAI KHIRI,1717253692,PRIVATE,No
Pabna,Atghoria,125275,GOPALPUR CHAWKIBARI HIGH SCHOOL,GOPALPUR,EKDANTA,1733118004,PRIVATE,Yes
Pabna,Atghoria,125276,K. H. A. JUNIOR GIRLS SCHOOL,KADAR PARA,JUMAIKHIRI,1822069118,PRIVATE,No
Pabna,Atghoria,125277,PARKHIDIR PUR ADORSHO GIRLS HIGH SCHOOL,PARKHIDIRPUR,PARKHIDIR PUR,1717136501,PRIVATE,No
Pabna,Atghoria,125278,BERUAN GIRLS HIGH SCHOOL,BERUAN,BERUAN,1309125278,PRIVATE,Yes
Pabna,Atghoria,133942,"SHAMSUZZAMAN JUNIOR HIGH SCHOOL,ATGHORIA",KAIJURI-SREEPUR,LAKSHMIPUR,1309133942,PRIVATE,No
Pabna,Atghoria,137862,NOGOR CHACHKIA GOVT. PRIMARY SCHOOL,NOGOR CHACHKIA,EKDANTA,1718776191,GOVERNMENT PRIMARY,No
Pabna,Ishurdi,125493,KAMALPUR T.M HIGH SCHOOL,KAMALPUR,LUXMIKUNDA,1309125493,PRIVATE,Yes
Pabna,Ishurdi,125494,BABUL CHARA HIGH SCHOOL,BABUL CHARA,DIGHA,1716746908,PRIVATE,Yes
Pabna,Ishurdi,125495,NORTH BENGAL PAPER MILLS HIGH SCHOOL,DIAR BAGHAIL,PAKSHI,1721222488,PRIVATE,Yes
Pabna,Ishurdi,125496,ABUL HOSSIN HIGH SCHOOL,UTTOR BAGHAIL,PAKSHI,1912806782,PRIVATE,Yes
Pabna,Ishurdi,125498,BANGLADESH RAILWAY GOVT. CHANDRAPROVA BIDDYAPITH,JUKTITALA,PAKSEY,1309125498,PRIVATE,No
Pabna,Ishurdi,125499,JOYNAGAR BIDYUT UNNAYON BOARD H SCHOOL,JOYNAGAR,JOYNAGAR,1755625925,PRIVATE,No
Pabna,Ishurdi,125500,BANGLADESH RAILWAY GOVT. NAZIMUDIN HIGH SCHOOL,PATILA KHALI,ISWARDI,1309125500,PRIVATE,No
Pabna,Ishurdi,125501,IKKSHU GABESWANA HIGH SCHOOL,DHAKA PABNA ROAD,ISHWARDI,1309125501,PRIVATE,No
Pabna,Ishurdi,125503,BANSHERBADA M.L HIGH SCHOOL,BANSHERBADA,BANSHERBADA,1721621001,PRIVATE,Yes
Pabna,Ishurdi,125504,BANGLADESH RAILWAY GOVT.GIRLS SCHOOL,DIAR BAGHAIL,PAKSHI,1731294411,PRIVATE,No
Pabna,Ishurdi,125505,RUPPUR GIRL'S HIGH SCHOOL,RUPPUR,PAKSHI,1726430694,PRIVATE,Yes
Pabna,Ishurdi,125507,DASURIA M.M HIGH SCHOOL,"à¦ˆà¦¶à§à¦¬à¦°à¦¦à§€,  à¦ªà¦¾à¦¬à¦¨à¦¾à¥¤",DASHURIA,1711410438,PRIVATE,Yes
Pabna,Ishurdi,125508,"RUPPUR HIGH SCHOOL,ISHWARDI",CHAR RUPPUR,PAKSHI,1309125508,PRIVATE,Yes
Pabna,Ishurdi,125509,AIR PORT ACADEMY . ISHWARDI,ISHWARDI,ISHWARDI,1728910176,PRIVATE,Yes
Pabna,Ishurdi,125510,ALHAJ TEXTILE MILLS HIGH SCHOOL,ALHAJ MILLS KOLONY,ISHWARDI,1717255100,PRIVATE,Yes
Pabna,Ishurdi,125511,CHAR KURULIA HIGH SCHOOL,CHAR KURULIA,BASHERBADA,1309125511,PRIVATE,Yes
Pabna,Ishurdi,125512,ARAMBARIA HIGH SCHOOL,ARAMBARIA,DHAPARI,1715051396,PRIVATE,No
Pabna,Ishurdi,125513,MIRKAMARY ADARSHA UCCHA VIDDALAYA,MIRKAMARY,JOYNAGAR,1765646222,PRIVATE,Yes
Pabna,Ishurdi,125514,ASNA GOPALPUR RAHILA KHATUN GIRLS HIGH SCHOOL,ARAMBARIA,DHAPARI,1712638052,PRIVATE,Yes
Pabna,Ishurdi,125516,SK MEHERULLAH SMRITY JUNIOR HIGH SCHOOL,CHAR SAHAPUR,DIARA SAHAPUR,1309125516,PRIVATE,Yes
Pabna,Ishurdi,125517,LAXMIKUNDA GIRLS HIGH SCHOOL,LAXMIKUNDA,LAXMIKUNDA,1714656891,PRIVATE,Yes
Pabna,Ishurdi,125518,REAZ UDDIN HIGH SCHOOL,BHARAIMARI,BASHERBADA,1712192431,PRIVATE,Yes
Pabna,Ishurdi,125519,SHAHAPUR SHAHEED ABUL KASHEM HIGH SCHOOL,SHAHAPUR,SHAHAPUR,1309125519,PRIVATE,Yes
Pabna,Ishurdi,125520,MANIK NAGAR GIRLS HIGH SCHOOL,MANIK NAGAR,JOYNAGAR,1718860202,PRIVATE,Yes
Pabna,Ishurdi,125521,MULADULI HIGH SCHOOL,MULADULI HOSPITAL,MULADULI,1716321985,PRIVATE,Yes
Pabna,Ishurdi,125522,KALIKAPUR ABDUL J.K.M HIGH SCHOOL,KALIKAPUR,GANTI,1731919000,PRIVATE,Yes
Pabna,Ishurdi,125523,NARICHA MOSHURIA HIGH SCHOOL,NARICHA,ISHWARDI,1714560179,PRIVATE,Yes
