District,Upazila,Eiin,Name,Address,Post Office,Mobile,Management,Mpo
Jamalpur,Bokshiganj,109689,BATTAJORE NAGAR MAMUD HIGH SCHOOL,BATTAJORE,JINNAH BAZAR,1715867157,PRIVATE,Yes
Jamalpur,Bokshiganj,109688,ALIR PARA M.U.MUL. HIGH SCHOOL,ALIR PARA,ALIRPARA,1735410644,PRIVATE,Yes
Jamalpur,Bokshiganj,109687,DHANUA KAMALPUR CO- OPERATIVE HIGH SCHOOL,KAMALPUR,DANUA KAMALPUR,1716919017,PRIVATE,Yes
Jamalpur,Bokshiganj,109686,BAKSIGONJ N M HIGH SCHOOL,BAKSIGONJ THANA ROAD,BAKSHIGANG,1309109686,PRIVATE,Yes
Jamalpur,Bokshiganj,109685,NILAKHIA R.J. PILOT HIGH SCHOOL,NILAKHIA,JOYGONJ BAZAR,1927800915,PRIVATE,Yes
Jamalpur,Bokshiganj,109684,SHARMARA NASIR UDDIN HIGH SCHOOL,SARMARA,RAMRAMPUR,1717301505,PRIVATE,Yes
Jamalpur,Bokshiganj,109683,BOKSHIGONG UL FATUNNESA GOVT GIRLS HIGH SCHOOL,BOKSHIGONG,BOKSHIGONJ,1309109683,PUBLIC,No
Jamalpur,Bokshiganj,109682,JAGIRPARA HIGH SCHOOL,JAGIR PARA,MARUR CHAR,1914492468,PRIVATE,Yes
Jamalpur,Bokshiganj,109681,GOPAL PUR CO-OPERATIVE GIRLS HIGH SCHOOL,GOPALPUR,RAMRAMPUR,1717241321,PRIVATE,Yes
Jamalpur,Bokshiganj,109680,JANOKIPUR ADARSHA  HIGH SCHOOL,JANOKIPUR,JOYGANJ BAZAR,1814285294,PRIVATE,Yes
Jamalpur,Bokshiganj,109679,MERUR CHAR HASEN ALI HIGH SCHOOL,MERUR CHAR,MERUR CHAR,1774890044,PRIVATE,Yes
Jamalpur,Dewangonj,137455,TAKIMARY GOVT. PRIMARY SCHOOL,KAZLAPARA,FARAZIPARA,1757831590,GOVERNMENT PRIMARY,No
Jamalpur,Dewangonj,137012,UTTAR BHATEKHAWA  ALHAJ MEZAZUR AMILE JUNIOR SCHOOL,UTTARBHATEKHAWA,TARATIA,1722655131,PRIVATE,No
Jamalpur,Dewangonj,137009,UTTAR VHATKHOWA JUNIOR SCHOOL,UTTAR VHATKHOWA,TARATIABAZAR,1724999968,PRIVATE,No
Jamalpur,Dewangonj,136782,SAGORPARA FULBIBI JUNIOR HIGH SCHOOL,SAGORPARA,SANNANDABARI,1768992960,PRIVATE,No
Jamalpur,Dewangonj,136025,AKANDAPARA GONI SAMAD JUNIOR SCHOOL,AKANDAPARA,AKANDAPARA,1732195720,PRIVATE,No
Jamalpur,Dewangonj,135480,ABDUL AZIZ CHOWDHURY JUNIOR SCHOOL,CHOWDHURYPARA,KATHARBIL,1715887006,PRIVATE,No
Jamalpur,Dewangonj,134834,SABADA CHAN JUNIOR GIRLS SCHOOL,KALAKANDA,SHAHJADPUR,1719641110,PRIVATE,Yes
Jamalpur,Dewangonj,133709,AKANDA PARA JAMIRON NESSA GIRL'S HIGH SCHOOL,AKANDAPARA,KATHAR BIL,1720449291,PRIVATE,Yes
Jamalpur,Dewangonj,109760,JHAWDANGA KALAKANDA MODEL HIGH SCHOOL,JHAWDANGA KALAKANDA,TARATIA BAZAR,1724404826,PRIVATE,Yes
Jamalpur,Dewangonj,109759,SHAKUA PARA HIGH SCHOOL,SHAKUA PARA,KATARBIL,1712471136,PRIVATE,Yes
Jamalpur,Dewangonj,109758,SHEIKH PARA JUNIRO SCHOOL,SHEIKH PARA,BAHADURABAD,1745002748,PRIVATE,No
Jamalpur,Dewangonj,109757,TILAKPUR JU SCHOOL,TILAKPUR,KHARMA,1735971177,PRIVATE,No
Jamalpur,Dewangonj,109756,CHAR HATI VANGA  MODEL HIGH SCHOOL,CHAR HATI VANGA,HATIVANGA,1714622581,PRIVATE,Yes
Jamalpur,Dewangonj,109755,ZHALUR CHAR JUNIOR GIRLS SCHOOL,JHALOR CHOR,BAHADURABAD,1712838342,PRIVATE,No
Jamalpur,Dewangonj,109754,UTMER CHAR HIGH SCHOOL,UTMERCHAR,KHARMA,1716932664,PRIVATE,Yes
Jamalpur,Dewangonj,109753,MOULVIRCHAR JU GIRLS SCHOOL,MOULOVIRCHAR,MOULVIR CHAR,1709906274,PRIVATE,Yes
Jamalpur,Dewangonj,109752,TARATIA ALHAJ LATIF FOZITUNNESA GIRLS HIGH SCHOOL,UTTAR TARATIA,TARATIA BAZAR,1739762786,PRIVATE,Yes
Jamalpur,Dewangonj,109750,DIP SHIKHA  HIGH SCHOOL,PATHARAR  CHAR,BAGHAR CHAR,1718883983,PRIVATE,Yes
Jamalpur,Dewangonj,109749,KAWNIAR CHAR GIRLS SCHOOL,KAWNIAR CHAR,KAWNIAR CHAR,1925001095,PRIVATE,Yes
Jamalpur,Dewangonj,109748,CHAKER CHAR NEW MODERN HIGH SCHOOL,CHAKERCHAR,KATARBIL,1822134872,PRIVATE,Yes
Jamalpur,Dewangonj,109747,MOULOVIR CHAR HIGH SCHOOL,MOULOVIR CHAR,MOULOVIR CHAR,1717816462,PRIVATE,Yes
Jamalpur,Dewangonj,109746,PULLAKANDI HIGH SCHOOL,PULLAKANDI,FARAJIPARA,1717881176,PRIVATE,Yes
Jamalpur,Dewangonj,109745,MITALI HIGH SCHOOL,PURBO KAMARER CHAR,LANKARCHAR,1728530007,PRIVATE,Yes
Jamalpur,Dewangonj,109744,SHAHJADPUR HIGH SCHOOL,SHAHJADPUR,SHAHJADPUR,1309109744,PRIVATE,Yes
Jamalpur,Dewangonj,109743,TARATIA AL-HAZ-LAI MAMUD HIGH SCHOOL,TARATIA,TARATIA BAZAR,1747557574,PRIVATE,Yes
Jamalpur,Dewangonj,109742,KHARMA CHANDRA KHALI SHARIOTULLAH HIGH SCHOOL,KHARMA,KHARMA,1712088054,PRIVATE,Yes
Jamalpur,Dewangonj,109741,DELWAR HOSSAIN HIGH SCHOOL,BORKHAL,DEWANGONJ,1719074377,PRIVATE,Yes
Jamalpur,Dewangonj,109740,DIGRIR CHAR HEFAZ  UDDIN HIGH SCHOOL,DIGRIRCHAR,TARATIYA BAZAR,1710974303,PRIVATE,Yes
Jamalpur,Dewangonj,109739,CHAR BHABSUR SHAHAB UDDIN HIGH SCHOOL,CHAR BHABSUR,D.M. MILLS,1748451564,PRIVATE,Yes
Jamalpur,Dewangonj,109738,HATI VANGA A.B. HIGH SCHOOL,HATIVANGA,KATHERBILL,1739603545,PRIVATE,Yes
Jamalpur,Dewangonj,109737,BASETPUR BL LATERAL HIGH  SCHOOL,BASETPUR,BASET PUR,1767407162,PRIVATE,Yes
Jamalpur,Dewangonj,109736,BANGLADESH RAILWAY HIGH SCHOOL,BADESHSHARIA BARI,DEWANGONJ,1722893768,PRIVATE,Yes
Jamalpur,Dewangonj,109735,ZEAL BANGLA SUGAR MILLS HIGH SCHOOL,SUGAR MILLS COLONY,D. S. MILLS,1715444988,PRIVATE,Yes
Jamalpur,Dewangonj,109734,KAWNIAR CHAR M.L. HIGH SCHOOL,KAWNIAR CHAR,KAWNIAR CHAR,1718078323,PRIVATE,Yes
Jamalpur,Dewangonj,109733,SANANDA BARI HIGH SCHOOL,SANANDABARI,SANANDA BARI,1717453091,PRIVATE,Yes
Jamalpur,Dewangonj,109732,KHOLABARIR CHAR HIGH SCHOOL,KHOLA BARI,KHOLABARI,1729977161,PRIVATE,Yes
Jamalpur,Dewangonj,109731,BAHADURABAD HIGH SCHOOL,BAHADURABAD,BAHADURABAD,1740642303,PRIVATE,Yes
Jamalpur,Dewangonj,109730,DEWANGANJ GOVT. HIGH SCHOOL,KALIKAPUR,DEWANGANJ,1716587470,PUBLIC,No
Jamalpur,Dewangonj,109729,DEWANGONJ GIRLS HIGH SCHOOL,KALIKAPUR,DEWANGANJ,8801717872352,PRIVATE,Yes
Jamalpur,Dewangonj,109728,SANANDA BARI GIRLS HIGH SCHOOL,SANANDA BARI,SANANDA BARI,1728222437,PRIVATE,Yes
Jamalpur,Dewangonj,109727,BIR HALKA HIGH SCHOOL,HALKARCHAR,DEWANGANJ,1709906294,PRIVATE,Yes
Jamalpur,Melandah,139277,KOBI KAZI NAZRUL ISLAM JUNIOR SCHOOL,KALABADHA,DURMUT,1979136300,PRIVATE,No
Jamalpur,Melandah,139227,RABEYA ISLAM ADARSHA JR SECONDARY SCHOOL,NATHPARA,MELANDAHA,1913770608,PRIVATE,No
Jamalpur,Melandah,138330,YATON JALAL UDDIN CHOWDUARY HIGH SCHOOL,RUHILI,SHEKHSADI SARKAR BAZAR,1745275751,PRIVATE,No
Jamalpur,Melandah,137454,SADIPATY GOVT. PRIMARY SCHOOL,SADIPATY,SADIPATY,1721572735,GOVERNMENT PRIMARY,No
Jamalpur,Melandah,135586,KARIMUZZAMAN TALUKDER JUNIOR HIGH SCHOOL,GHOSHERPARA,GHOSHERPARA,1727351781,PRIVATE,Yes
Jamalpur,Melandah,134774,P.T.R. JUNIOR SCHOOL,TOGARCHAR,JHAWGARA,1309134774,PRIVATE,Yes
Jamalpur,Melandah,134533,JAMILA JOYNAL JUNIOR HIGH SCHOOL,SHAHZADPUR,MELANDAHA,1715437645,PRIVATE,No
Jamalpur,Melandah,130735,B.K JUNIOR HIGH SCHOOL,BALUR CHAR,SHAYAMPUR,1911543216,PRIVATE,Yes
Jamalpur,Melandah,130716,JHAWGORA HIGH SCHOOL,JHAWGORA,JHAUGARA,1731084027,PRIVATE,Yes
Jamalpur,Melandah,110121,S.M. MUKHLESUR RAHMAN  SECONDARY SCHOOL,CHORSOGUNA,CHAR SOGUNA,1309110121,PRIVATE,Yes
Jamalpur,Melandah,110120,RAHIMA JALIL SECONDARY SCHOOL,Nalsia,MAHMUDPUR,1711993778,PRIVATE,Yes
Jamalpur,Melandah,110118,DR. NURUL ISLAM GIRLS SCHOOL,KAMDEBBARI,DEWLABARI,1767462212,PRIVATE,Yes
Jamalpur,Melandah,110117,SHEIKH RASEL HIGH SCHOOL,CHINITOLA,HARIPUR,1725155135,PUBLIC,Yes
Jamalpur,Melandah,110116,BALUUATA M.A. RASHID HIGH SCHOOL,BALUATA,MALONCHA,1721974284,PRIVATE,Yes
Jamalpur,Melandah,110115,SHAMSUN NAHAR JALAL HIGH SCHOOL,KAPASHATIA,SHEIKSHADI,1735380705,PRIVATE,Yes
Jamalpur,Melandah,110114,BANGABANDHU HIGH SCHOOL,CHAR GOBINDI,CHAR GOBINDI,1732357117,PRIVATE,Yes
Jamalpur,Melandah,110113,A.C.S. HIGH SCHOOL,CHAR SOGUNA,CHAR SOGUNA,1727310621,PRIVATE,Yes
Jamalpur,Melandah,110112,BAGHADUBA HIGH SCHOOL,ALAIRPER ----NO-07,BAGHADUBA,1309110112,PRIVATE,No
Jamalpur,Melandah,110111,BHABKI G. M. HIGH SCHOOL,BHABKI,BHABKI BAZAR,1712232456,PRIVATE,Yes
Jamalpur,Melandah,110110,K.G.S MOHAR SOBHAN MAFIZ UDDIN HIGH SCHOOL,GHOSHER PARA,KHAHET PARA,1718352681,PRIVATE,Yes
Jamalpur,Melandah,110109,BAGBARI HIGH SCHOOL,BAGBARI,BAHGBARI,1309110109,PRIVATE,Yes
Jamalpur,Melandah,110108,CHARPALISHA J.L. HIGH SCHOOL,CHARPALISHA,CHARPALISHA,1309110107,PRIVATE,Yes
Jamalpur,Melandah,110107,TEGHARIA HIGH SCHOOL,TEGHARIA,BANGUNIDANGA,1716529427,PRIVATE,Yes
Jamalpur,Melandah,110106,KHASHIMARA PUTIA PARA HIGH SCHOOL,PUTIA PARA,KHASHIMARA,1716560801,PRIVATE,Yes
Jamalpur,Melandah,110105,MAHMUDPUR GIRLS HIGH SCHOOL,MAHMUDPUR,MAHMUDPUR,1309110105,PRIVATE,Yes
Jamalpur,Melandah,110104,BANIABARI M.A. MOJID GIRLS H/S,BANIABARI,MAHMUDPUR,1714635980,PRIVATE,Yes
Jamalpur,Melandah,110103,RUKNAI HIGH SCHOOL,RUKNAI,AMBARIA,1712434147,PRIVATE,Yes
Jamalpur,Melandah,110102,ADRA ABDUL MANNAN HIGH SCHOOL,ADRA,ADRA BAZAR,1715661444,PRIVATE,Yes
Jamalpur,Melandah,110101,HORIPUR HOSSENIA HIGH SCHOOL,HORIPUR,HORIPUR,1718510793,PRIVATE,Yes
Jamalpur,Melandah,110099,MALONCHA M. A GOFUR HIGH SCHOOL,MALONCHA,MALONCHA,1718635528,PRIVATE,Yes
Jamalpur,Melandah,110098,MAHMUDPUR M.L HIGH SCHOOL,MAHMUDPUR,MAHMUDPUR,1768918264,PRIVATE,Yes
Jamalpur,Melandah,110096,FULKOCHA HIGH SCHOOL,FULKOCHA,FULKUCHA,1309110096,PRIVATE,Yes
Jamalpur,Melandah,110095,JHAWGORA  IDEAL HIGH SCHOOL,JHAWGORA,JHAWGARA,1715603472,PRIVATE,Yes
Jamalpur,Melandah,110094,HAZRA BARI GIRL S HIGH SCHOOL,HAZRA BARI,HAZRABARI,1712494613,PRIVATE,Yes
Jamalpur,Melandah,110093,KALABADHA JUNIOR GIRLS HIGH SCHOOL,DURMUT,DURMUT,1925414153,PRIVATE,Yes
Jamalpur,Melandah,110092,HAZRA BARI HIGH SCHOOL,HAZRA BARI,HAZRABARI,1761519268,PRIVATE,Yes
Jamalpur,Melandah,110091,MELAHANDA  UMIR  UDDIN  PILOT  HIGH SCHOOL,GOBINDAOUR,MELANDAHA,1717206775,PRIVATE,Yes
Jamalpur,Melandah,110090,MELANDAH  GOVT. GIRLS HIGH SCHOOL,ADIPOIT,MELANDAH,1738749803,PUBLIC,No
Jamalpur,Melandah,110089,SHADHUPUR  J.A.M HIGH SCHOOL,SHADHUPUR,SHADHUPUR,1710923069,PRIVATE,Yes
Jamalpur,Melandah,110088,K.P ANJUMONOARA FARUQUE HIGH SCHOOL,PACHURPARA,BOYRA DANGA,1718642405,PRIVATE,Yes
Jamalpur,Melandah,110087,TANKI JOBAIDA JABBAR HIGH SCHOOL,TANKI,TANKI BAZAR,1718817210,PRIVATE,Yes
Jamalpur,Melandah,110086,GHOSHEPARA FOZILA NASIM UDDIN HIGH SCHOOL,GHOSERPARA,GHOSHERPARA,1774740736,PRIVATE,Yes
Jamalpur,Melandah,110085,MIRZA AZAM HIGH SCHOOL,CHARAILDAR,CHARAILDAR,1716097077,PRIVATE,Yes
Jamalpur,Melandah,110084,BELTAIL HIGH SCHOOL,BONGSHI BELTAIL,BELTAIL BAZAR,1309110084,PRIVATE,Yes
Jamalpur,Melandah,110083,FAZAR UDDIN MIRZA KASHEM HIGH SCHOOL,JAMALPUR,JALALPUR,1936107777,PRIVATE,Yes
Jamalpur,Melandah,110082,FULKOCHA ALEYA AZAM  HIGH SCHOOL,WESTBAKAI,FULKOCHA,1712795467,PRIVATE,Yes
Jamalpur,Melandah,110081,KALABADHA ML HIGH SCHOOL,KALABADHA,DURMUT,1724105975,PRIVATE,Yes
