District,Upazila,Eiin,Name,Address,Post Office,Mobile,Management,Mpo
Rangpur,Badargonj,127183,DAMODARPUR DHUKDHUKIR HAT HIGH SCHOOL,TALUK DAMODARPUR,SHAKHERHAT,1713715196,PRIVATE,Yes
Rangpur,Badargonj,127184,AMRULBARI HIGH SCHOOL,AMRUL BARI,BADARGONJ,1734022360,PRIVATE,Yes
Rangpur,Badargonj,127185,UTTAR AMRUL BARI HIGH SCHOOL,AMRUL BARI,RADHANAGAR,1713993976,PRIVATE,Yes
Rangpur,Badargonj,127186,PER BISHNUEPUR HIGH SCHOOL,DKHIN BISHUEPUR,BISHNUPUR,1735561526,PRIVATE,Yes
Rangpur,Badargonj,127187,KALUPARA GUTIR DHANGA HIGH SCHOOL,KALUPARA,KALUPARA,1774248277,PRIVATE,Yes
Rangpur,Badargonj,127188,GOPINATH PUR SARDARPARA HIGH SCHOOL,KHEARPARA,RADHANAGAR,1725618779,PRIVATE,Yes
Rangpur,Badargonj,127189,CHAND KUTHIR DANGA GIRLS HIGH SCHOOL,CHAND KUTHIR PARA,BADARGONJ,1715636712,PRIVATE,Yes
Rangpur,Badargonj,127190,MODHUPUR ADARSHA HIGH SCHOOL,RAJARAMPUR,KAZIRHAT,1732030652,PRIVATE,Yes
Rangpur,Badargonj,127191,OSMANPUR HIGH SCHOOL,OSMANPUR,BISHNUPUR,1734898967,PRIVATE,Yes
Rangpur,Badargonj,127192,CHANGMARI HIGH SCHOOL,"RAJARAMPUR, CHANGMARI",KAZIRHAT,1725787779,PRIVATE,Yes
Rangpur,Badargonj,127193,KHAMARPARA JR. HIGH SCHOOL,KHAMARPARA,KALUPARA,1719464197,PRIVATE,Yes
Rangpur,Badargonj,127194,MUKSUD PUR HIGH SCHOOL,UTTARMUKSUDPUR,RAADHANAGAR,1728358711,PRIVATE,Yes
Rangpur,Badargonj,127195,KHANABARI HIGH SCHOOL,"KHANABARI , DONGAPARA",BURIRPUKURHAT,1734234139,PRIVATE,Yes
Rangpur,Badargonj,127196,MOYNA QURY HIGH SCHOOL,SHIBPUR,AULYAGONJ,1729612960,PRIVATE,Yes
Rangpur,Badargonj,127197,ROSTOMABAD HIGH SCHOOL,ROSTOMABAD,NATARAM,1725229610,PRIVATE,Yes
Rangpur,Badargonj,127198,KHIAR PARA HIGH SCHOOL,KISMAT GHATA BIL,RAHMATPUR MADRASHA,1724085855,PRIVATE,Yes
Rangpur,Badargonj,127199,KUTUBPUR NAGERHAT JR. GIRLS SCHOOL,KUTUBPUR NAGERHAT,KUTUBPUR,1309127199,PRIVATE,No
Rangpur,Badargonj,127200,AMIR MONDLER PARA MODEL JUNIOR HIGH SCOOL,AMIR MONDLER PARA,BADARGANJ,1309127200,PRIVATE,No
Rangpur,Badargonj,127201,MOWAGACH JUNIOR SECONDARY GIRLS SCHOOL,MOWAGACH,BURIRPUKURHAT,1719547307,PRIVATE,Yes
Rangpur,Badargonj,127202,BATASON JUNIOR HIGH SCHOOL,BATASON,MATARHAT,1820513641,PRIVATE,No
Rangpur,Badargonj,127203,JAMUBARI DANGAPARA JUNIOR HIGH SCHOOL,JAMUBARI DANGAPARA,BADARGANJ,1718057340,PRIVATE,No
Rangpur,Badargonj,127204,NAYAPARA ADARSHO JUNIOR HIGH SCHOOL,NAYAPARA,KALUPARA,1724086696,PRIVATE,No
Rangpur,Badargonj,127205,GOPAL PUR JURIOR HIGH SCHOOL,GOPALPUR,SHAMPUR,1309127205,PRIVATE,Yes
Rangpur,Badargonj,127239,BADARGONJ MODEL M.L. HIGH SCHOOL,"S. R. PARA, BADARGANJ, RANGPUR",BADARGANJ,1715139028,PRIVATE,Yes
Rangpur,Badargonj,127710,KALIGANJ HIGH SCHOOL,KHAGRABONDA,BISHNUPUR,1728616766,PRIVATE,Yes
Rangpur,Pirgacha,127164,KALIGONJ HIGH SCHOOL,KALIGONJ,ITAKUMARI,1309127164,PRIVATE,Yes
Rangpur,Pirgacha,127679,NAGORJITPUR HIGH SCHOOL,NAGORJITPUR,MADRASHA SYEDPUR,1309127679,PRIVATE,Yes
Rangpur,Pirgacha,127680,SARA MEMORIAL HIGH SCHOOL,PASCHIM DEBU,PIRGACHHA,1713993568,PRIVATE,Yes
Rangpur,Pirgacha,127681,GIAN GONJ HIGH SCHOOL,JIGABARI,GAINGONJ BAZAR,1718836958,PRIVATE,Yes
Rangpur,Pirgacha,127682,CHANDIPUR MODEL HIGH SCHOOL,CHANDIPUR,PIRGACHHA,1718971348,PRIVATE,Yes
Rangpur,Pirgacha,127683,SATDARGA BL HIGH SCHOOL,PROTAP JOYSEN,SATDARGA BAZAR,1728461637,PRIVATE,Yes
Rangpur,Pirgacha,127684,ITA KUMARI BILATAREL HIGH SCHOOL,SRIKANTO,ITA KUMARI,1309127684,PRIVATE,Yes
Rangpur,Pirgacha,127685,PIRGACHHA J.N MODEL GOVT. HIGH SCHOOL,GUA BARI,PIRGACHHA,1309127685,PUBLIC,Yes
Rangpur,Pirgacha,127686,ANNADANAGAR  ML HIGH SCHOOL,JADULOSKAR,ANNADANAGAR,1724222207,PRIVATE,Yes
Rangpur,Pirgacha,127687,KASHIA BARI  HIGH SCHOOL,ADAM,PAOTANA HAT,1719422048,PRIVATE,Yes
Rangpur,Pirgacha,127689,TAMBULPUR DEMUKHI HIGH SCHOOL,TAMBUL PUR,TAMBUL PUR,1726825900,PRIVATE,Yes
Rangpur,Pirgacha,127690,CHOWDHURANI HIGH SCHOOL,CHOUDHURANI,CHOWDHURANI,1718755904,PRIVATE,Yes
Rangpur,Pirgacha,127691,PIRGACHHA GIRLS HIGH SCHOOL,GUABARI,PIRGACHHA,1734515627,PRIVATE,Yes
Rangpur,Pirgacha,127692,SYEDPUR KERAMOTIA BL HIGH SCHOOL,SYEDPUR,MADRASHA SYEDPUR,1730911509,PRIVATE,Yes
Rangpur,Pirgacha,127693,BEHARI HIGH SCHOOL,BEHARI,MAHIGANJ,1745636083,PRIVATE,Yes
Rangpur,Pirgacha,127694,KALYANI HIGH SCHOOL,TALUK PASUA,MAHIGANJ,1713792560,PRIVATE,Yes
Rangpur,Pirgacha,127695,NEKMAMUD BL HIGH SCHOOL,PURBODEBU,TAMBUL PUR,1710488118,PRIVATE,Yes
Rangpur,Pirgacha,127696,SHARIF SUNDAR BL HIGH SCHOOL,SUNDAR,SUNDAR,1309127696,PRIVATE,Yes
Rangpur,Pirgacha,127697,SHIBDEB CHAR DEMUKHI SCHOOL,CHAWLA,PAOTANAHAT,1714524571,PRIVATE,Yes
Rangpur,Pirgacha,127698,KAIKURI HIGH SCHOOL,KAIKURI,MOTINPUR,1724085625,PRIVATE,Yes
Rangpur,Pirgacha,127699,KUTI PARA ALIMON NESSA HIGH SCHOOL,KUTI PARA,TALUK ISAD,1710489812,PRIVATE,Yes
Rangpur,Pirgacha,127700,ANNADANAGAR DEMUKHI GIRLS HIGH SCHOOL,ANNADA NAGAR,ANNADA NAGAR,1731241314,PRIVATE,Yes
Rangpur,Pirgacha,127701,GOBRAPARA HIGH SCHOOL,GOBRA PARA,SHAT DARGA BAZAR,1309127701,PRIVATE,Yes
Rangpur,Pirgacha,127703,BARADARGAH HIGH SCHOOL,FAKIRA,BARADARGAH HAT,1925608432,PRIVATE,Yes
Rangpur,Pirgacha,127704,MAMITAN NESSA GIRLS HIGH SCHOOL,HASNA,ITAKUMARI,1309127704,PRIVATE,Yes
Rangpur,Pirgacha,127705,PAOTANAHAT GIRLS HIGH SCHOOL,ADAM,PAOTANAHAT,1710919121,PRIVATE,Yes
Rangpur,Pirgacha,127706,PATHAK SHIKOR GIRLS HIGH SCHOOL,PATHAK SHIKOR,KANDIR HAT,1714605447,PRIVATE,Yes
Rangpur,Pirgacha,127707,RAFIQUL ISLAM GIRLS HIGH SCHOOL,DEUTI,DEUTI,1712912482,PRIVATE,Yes
Rangpur,Pirgacha,127708,BRAHMNI KUNDA HIGH SCHOOL,KKOANNABU,BRAHMNI KUNDA,1719462903,PRIVATE,Yes
Rangpur,Pirgacha,127709,SATDARGA GIRLS HIGH SCHOOL,PROTAP JOYSEN,SATDARGA BAZAR,1714763586,PRIVATE,Yes
Rangpur,Pirgacha,127711,DAMUR CHAKLA HIGH SCHOOL,HASNA,SUNDAR,1309127711,PRIVATE,Yes
Rangpur,Pirgacha,127712,NATABARI HIGH SCHOOL,NATABARI,KANDIRHAT,1711414189,PRIVATE,Yes
Rangpur,Pirgacha,127713,MONGOLAKUTI GIRLS HIGH SCHOOL,MONGOLAKUTI,MONGOLAKUTI,1737794576,PRIVATE,Yes
Rangpur,Pirgacha,127714,SUBID GIRLS HIGH SCHOOL,SUBID,CHOWDHURANI,1722612153,PRIVATE,Yes
Rangpur,Pirgacha,127715,TEANIMONIRAM HIGH SCHOOL,TEANIMONIRAM,KANDIRHAT,1710056387,PRIVATE,Yes
Rangpur,Pirgacha,127716,MAKARAM PUR HIGH SCHOOL,MAKRAMPUR,CHOWDHURANI,1765054272,PRIVATE,Yes
Rangpur,Pirgacha,127718,BRAHMONIKUNDA ADARSHA GIRLS HIGH SCHOOL,POSCHIM BRAHMONIKUNDA,BRAHMONIKUNDA BAZAR,1710611010,PRIVATE,Yes
Rangpur,Pirgacha,127719,ITAKUMARI GIRLS HIGH SCHOOL,ITAKUMARI,ITAKUMARI,1309127719,PRIVATE,Yes
Rangpur,Pirgacha,127720,NEKMAMUD GIRLS HIGH SCHOOL,PURBODEBU,TAMBULPUR,1719359039,PRIVATE,Yes
Rangpur,Pirgacha,127721,MOHISMURY HIGH SCHOOL,MOHIS MURY,SUNDAR,1309127721,PRIVATE,Yes
Rangpur,Pirgacha,127722,RAJBARI  HIGH SCHOOL,ANANTORAM,PIRGACHHA,1718565413,PRIVATE,Yes
Rangpur,Pirgacha,127723,POBITROJHER HIGH SCHOOL,POBITROJHER,PIRGACHHA,1720847651,PRIVATE,Yes
Rangpur,Pirgacha,127724,SOMNARAYAN HIGH SCHOOL,SOMNARYAN,SUNDAR,1309127724,PRIVATE,Yes
Rangpur,Pirgacha,127725,MOMIN BAZAR  HIGH SCHOOL,JAGJIBAN,SATDARGA BAZAR,1723438680,PRIVATE,No
Rangpur,Pirgacha,127726,JHEENIA DHONIR BAZAR HIGH SCHOOL,CHHOTA JHEENIA,SATDARGAH BAZAR,1734675112,PRIVATE,Yes
Rangpur,Pirgacha,127727,RATANPUR HIGH SCHOOL,RATANPUR,POWTANAHAT,1728616469,PRIVATE,No
Rangpur,Pirgacha,127728,ROWSHAN ALI KAHN JUNIOR GIRLS SCHOOL,NIG PARA,KANDIR HAT,1719330546,PRIVATE,No
Rangpur,Pirgacha,136265,KOHINOOR BEGUM JUNIOR SCHOOL,SECHAKANDI,SUNDAR,1715507230,PRIVATE,No
Rangpur,Pirgacha,137657,PURBASHA FOUNDATION SCHOOL (JUNIOR SCHOOL),ANANTARAM,PIRGACHHA,1913428400,PRIVATE,No
Rangpur,Pirgacha,139157,NOBEL RESIDENTIAL JUNIOR SCHOOL,GUABARI,PIRGACHHA,1743922314,PRIVATE,No
Rangpur,Pirgonj,127778,DASH MOUZA DIMUKHI HIGH SCHOOL,PANEA,JAHANGIRABAD,1724221529,PRIVATE,Yes
Rangpur,Pirgonj,127779,BARADARGAH SHAH ISMAIL GAGI (R) JR SCHOOL,ISMAIL PUR,GURGIPARA,1718293665,PRIVATE,No
Rangpur,Pirgonj,127780,SATUA JUNIOR SCHOOL,SATUA,TUKURIA,1718324959,PRIVATE,No
Rangpur,Pirgonj,127781,HORIN SHING BAZAR JUNIOR HIGH SCHOOL,BARA ALAMPUR,BARA ALAMPUR,1718543243,PRIVATE,No
Rangpur,Pirgonj,127782,PIRGONJ KASIMON NESA GIRLS HIGH SCHOOL,240264,PIRGANJ,1717943960,PRIVATE,Yes
Rangpur,Pirgonj,127783,BISHNUPUR BENIMADAB SEN MEMORIAL HIGH SCHOOL,BISHNUPUR,DHAPERHAT,1780790230,PRIVATE,Yes
Rangpur,Pirgonj,127784,KADIRABAD BL HIGH SCHOOL,KADIRABAD,KADIRABAD,1735894304,PRIVATE,Yes
Rangpur,Pirgonj,127785,RAIPUR M.L HIGH SCHOOL,KANANCHAGARI,RAIPUR,1716113712,PRIVATE,Yes
Rangpur,Pirgonj,127786,PIRGANG GOVERNMENT HIGH SCHOOL,PROAJA PARA,PIRGONJ,1796244106,PUBLIC,No
Rangpur,Pirgonj,127787,BHENDABARI M.L.HIGH SCHOOL,BHENDABARI,BHENDABARI,1722304560,PRIVATE,Yes
Rangpur,Pirgonj,127788,BAJITPUR AMINIA  HIGH SCHOOL,BAJITPUR,FATEPUR,1717975350,PRIVATE,Yes
Rangpur,Pirgonj,127789,PATNICHARA HIGH SCHOOL,PATNICHARA,KALASHPIR,1715378803,PRIVATE,Yes
Rangpur,Pirgonj,127790,PAN BAZAR D.M.HIGH SCHOOL,MITHI PUR,PANBAZAR,1719359815,PRIVATE,Yes
Rangpur,Pirgonj,127791,CHATRA HIGH SCHOOL,IKLAMPUR,CHATRA KATCHERY,1719008952,PRIVATE,Yes
Rangpur,Pirgonj,127792,VIMSHAHAR B L HIGH SCHOOL,VIMSHAHAR,BHENDABARI,1721012956,PRIVATE,Yes
Rangpur,Pirgonj,127793,CHANDIPUR BI -LATERAL HIGH SCHOOL,CHANDIPUR,BAGDUAR,1309127793,PRIVATE,Yes
Rangpur,Pirgonj,127794,KHEDMAT PUR HIGH SCHOOL,KHEDMAT PUR,KHEDMATPUR,1820513651,PRIVATE,Yes
Rangpur,Pirgonj,127795,CHANDER BAZAR HIGH SCHOOL,DHULGARI,BARA ALAMPUR,1731950776,PRIVATE,Yes
Rangpur,Pirgonj,127796,TARAF MOUZA HIGH SCHOOL,GOPINATHPUR,KHALASHPIR,1732030802,PRIVATE,Yes
Rangpur,Pirgonj,127797,GURZIPARA K.P BL HIGH SCHOOL,GURZIPARA,GURZIPARA,1761206731,PRIVATE,Yes
Rangpur,Pirgonj,127798,MADARGANJ B.L.HIGH SCHOOL,HASANPUR,GOPIGRAM,1713708860,PRIVATE,Yes
Rangpur,Pirgonj,127800,JAHANGIRABAD HIGH SCHOOL,JAHANGIRABAD,JAHANGIRABAD,1723111468,PRIVATE,Yes
Rangpur,Pirgonj,127801,TUKURIA HIGH SCHOOL,6 NO TUKURIA,TUKURIA,1717375151,PRIVATE,Yes
Rangpur,Pirgonj,127802,HATIBANDHA HIGH DCHOOL,BARA KARIMPUR,KEDMATPUR,1763115737,PRIVATE,Yes
Rangpur,Pirgonj,127803,KHETABER PARA POLLI MONGLE ADORSHA B/L HIGH SCHOOL,KHETABER PARA,KADIRABAD,1736020937,PRIVATE,Yes
Rangpur,Pirgonj,127804,SHANER HAT B.L. HIGH SCHOOL,,SHANERHAT,1721513622,PRIVATE,Yes
Rangpur,Pirgonj,127805,GHOLA M.R. GIRLS HIGH SCHOOL,GHOLA,KHEJMATPUR,1719544331,PRIVATE,Yes
Rangpur,Pirgonj,127806,BALUA BI-LE TARAL GIRLS HIGH SCHOOL,PASHURAMPUR,RANGPUR,1737570057,PRIVATE,Yes
Rangpur,Pirgonj,127807,CHAK KARIM ADARSHA HIGH SCHOOL,RAMPUR,FATEPUR LALDIGHI,1723913110,PRIVATE,Yes
Rangpur,Pirgonj,127808,"ADARSHAYA HIGH SCHOOL, CHAITRAKOLE",CHAITRAKOLE,TUKURIA,1740054397,PRIVATE,Yes
Rangpur,Pirgonj,127809,MADARGANJ GIRL'S HIGH SCHOOL,EKBARPUR PURBAPARA,GOPIGRAM,1710490776,PRIVATE,Yes
Rangpur,Pirgonj,127810,HARIPUR  HIGH SCHOOL,HARIPUR,BAGDUAR,1718324832,PRIVATE,Yes
Rangpur,Pirgonj,127811,CHATRA GIRLS HIGH SCHOOL,CHATRA,CHATRA KASARI,1309127811,PRIVATE,Yes
Rangpur,Pirgonj,127812,SHAHAPUR GIRLS HIGH SCHOOL,SHAHAPUR,JAHANGIRABAD,1725607071,PRIVATE,Yes
Rangpur,Pirgonj,127813,ABDULLAPUR JANMAHMUD HIGH SCHOOL,ABDULLAPUR,ABDULLAPUR,1717373648,PRIVATE,Yes
Rangpur,Pirgonj,127814,RAIPUR GIRLS HIGH SCHOOL,KANANCHAGARI,RAIPUR,1724086758,PRIVATE,Yes
Rangpur,Pirgonj,127815,GILABARI HIGH SCHOOL,SANDOLPUR,CHATRA KATCHERY,1738082114,PRIVATE,Yes
Rangpur,Pirgonj,127816,ANANTARAMPUR GIRLS HIGH SCHOOL,ANANTARAMPUR,ANANTARAMPUR,1721763309,PRIVATE,Yes
Rangpur,Pirgonj,127817,SHYAMPUR DIMUKHI HIGH SCHOOL,KAHYER BARI,ZAFARPARA,1737578580,PRIVATE,Yes
Rangpur,Pirgonj,127818,DWARIKAMARY JUNIOR HIGH SCHOOL,DWARIKAMARY,RAIPUR,1722947278,PRIVATE,Yes
Rangpur,Pirgonj,127819,HAZI BOYEN UDDIN PUBLIC HIGH SCHOOL,PIRGANJ,PIRGANG,1710604464,PRIVATE,Yes
Rangpur,Pirgonj,127820,HARINA GIRLS HIGH SCHOLL,HARINA,TUKURIA,1718910367,PRIVATE,Yes
Rangpur,Pirgonj,127821,CHAMPA GANJ AHASN UDDIN HIGH SCHOOL,CHAK SOLAGARI BISSA ROAD,PALASHBARI,1725545707,PRIVATE,Yes
Rangpur,Pirgonj,127822,GURZIPARA GIRLS HIGH SCHOOL,GURZIPARA,GURZIPARA,1744906139,PRIVATE,Yes
Rangpur,Pirgonj,127823,BHENDABARI GIRLS HIGH SCHOOL,BHENDABARI,BENDABARI,1719426346,PRIVATE,Yes
Rangpur,Pirgonj,127824,SUJARKUTI HIGH SCHOOL,SUJARKUTI,TUKURIA,1718743603,PRIVATE,Yes
Rangpur,Pirgonj,127825,SHALTI SHAMAS DIGHE ADARSHA HIGH SCHOOL,SHALTI,ANANTARAMPUR,1309127825,PRIVATE,Yes
Rangpur,Pirgonj,127826,LALDIGHE GIRLS ACADEMY,JAMALPUR,LALDIGHI MELA,1716970264,PRIVATE,Yes
Rangpur,Pirgonj,127827,KASHIMPUR GIRLS HIGH SCHOOL,KASIMPUR,PIRGANJ,1719944637,PRIVATE,Yes
Rangpur,Pirgonj,127828,LALDIGI HIGH SCHOOL,FATAFUR,FATEPUR LALDIGHI,1718960110,PRIVATE,Yes
Rangpur,Pirgonj,127829,CHETNAPARA HIGH SCHOOL,CHETNA PARA,BHENDABARI,1717314510,PRIVATE,Yes
Rangpur,Pirgonj,127830,SATGARA GIRLS HIGH SCHOOL,SATGARA,SATGARA,1717373628,PRIVATE,Yes
Rangpur,Pirgonj,127831,CHOTA OMAR PUR JR. GIRLS HIGH SCHOOL,CHOTA OMARPUR,ROYPUR,1723588199,PRIVATE,Yes
Rangpur,Pirgonj,127832,ANANTORUM PUR JUNIOR SCHOOL,ANANTARAMPUR,ANANTARAMPUR,1824000883,PRIVATE,Yes
Rangpur,Pirgonj,127833,KHALASHPUR HIGH SCHOOL,THAKURDAS LAKHIPUR,KHALASHPUR,1717413732,PRIVATE,Yes
Rangpur,Pirgonj,127834,BARA ALAMPUR HIGH SCHOOL,BARA ALAMPUR,BARA ALAMPUR,1764953359,PRIVATE,Yes
Rangpur,Pirgonj,127835,KUMARPUR  HIGH SCHOOL,SONATOLA,CHATRA KATCHERY,1728656634,PRIVATE,Yes
Rangpur,Pirgonj,127836,BARUDAH BL HIGH SCHOOL,BARUDAH,BAGDUAR,1724512526,PRIVATE,Yes
Rangpur,Pirgonj,127837,KANCHON BAZAR HIGH SCHOOL,JADOBPUR,CHATRA KATCHERY,1713763685,PRIVATE,Yes
Rangpur,Pirgonj,127838,ABDULLAPUR KALSHAR DARA BAZAR GIRL'S HIGH SCHOOL,ABDULLAHPUR,ABDULLAPUR,1745054442,PRIVATE,Yes
Rangpur,Pirgonj,127839,JHAR AMBARI BL HIGH SCHOOL,JHAR AMBARI,ANANTARAMPUR,1714230097,PRIVATE,Yes
Rangpur,Pirgonj,127840,GANG JOAR HIGH SCHOOL,GANG JOAR HIGH SCHOOL,HALDIBARI,1729183538,PRIVATE,Yes
Rangpur,Pirgonj,127841,DANISH NAGAR HIGH SCHOOL,DANISH NAGAR,BHENDABARI,1718198756,PRIVATE,Yes
Rangpur,Pirgonj,127842,RAJARAMPUR JUNIOR HIGH SCHOOL,RAJARAMPUR,ZAFARPARA,1762747236,PRIVATE,Yes
Rangpur,Pirgonj,127843,JOTIDANGA JUNIOR HIGH SCHOOL,JOTIDANGA,JAHANGIRABAD,1745384278,PRIVATE,No
Rangpur,Pirgonj,127844,LALDIGHI MELA ADARSHA HIGH SCHOOL,KARIMPUR,LALDIGHI MELA,1720536236,PRIVATE,Yes
Rangpur,Pirgonj,127845,SHEIKH HASINA ADARSHA GIRL'S HIGH SCHOOL,PIRGANJ,PIRGANJ,1717928372,PRIVATE,Yes
Rangpur,Pirgonj,127846,KUMEDPUR  HIGH SCHOOL,,BAGDUAR,1712315863,PRIVATE,Yes
Rangpur,Pirgonj,127847,LOSIMONPUR ADARSHA JUNIOR GIRLS SCHOOL,LOSIMONPUR,KADIRABAD,1737580386,PRIVATE,No
Rangpur,Pirgonj,127848,NAKHAR PARA ADARSHO JUNIOR GIRLS SCHOOL,NAKHAR PARA,PIRGANJ,1752033460,PRIVATE,No
Rangpur,Pirgonj,127849,IKLIMPUR ADARSHA HIGH SCHOOL,CHATRA,CHATRA KATCHERY,1714941178,PRIVATE,Yes
Rangpur,Pirgonj,127850,JAFOR PARA HIGH SCHOOL,JAFOR PARA,JAFORPARA,1726217881,PRIVATE,Yes
Rangpur,Pirgonj,127852,BALUA HIGH SCHOOL,ROJBAHAPUR,RAIPUR,1722940919,PRIVATE,Yes
Rangpur,Pirgonj,127853,MATHURAPUR HIGH SCHOOL,MATHURAPUR,GURZIPARA,1717973576,PRIVATE,Yes
Rangpur,Pirgonj,127854,BANGABUNDHU MEMORIAL HIGH SCHOOL,OSMANPUR,PIRGANJ,1728860409,PRIVATE,Yes
Rangpur,Pirgonj,127855,HARNATHPUR KANSHGARI JUNIOR GIRLS HIGH SCHOOL,HARNATHPUR,KADIRABAD,1783819865,PRIVATE,No
Rangpur,Pirgonj,127856,CHOTO UZIRPUR  HIGH SCHOOL,CHHOTO UZIRPUR,JAFAR PARA,1719165539,PRIVATE,Yes
Rangpur,Pirgonj,127857,KHALASHPUR JUNIOR GIRLS HIGH SCHOOL,,KHALASHPIR,1722176830,PRIVATE,No
Rangpur,Pirgonj,127858,"PARBATYPUR JR. HIGH SCHOOL,PIRGANJ",PARBATYPUR,SHANER HAT,1822945391,PRIVATE,Yes
Rangpur,Pirgonj,127859,NIL DORIA  HIGH SCHOOL,GAURI SHERPUR,CHATRA KACHARI,1713778923,PRIVATE,Yes
Rangpur,Pirgonj,127860,JAMDANI JUNIOR HIGH SCHOOL,JAMDANI,DHAPERHAT,1729121348,PRIVATE,Yes
Rangpur,Pirgonj,127861,HOLDI BARI MODEL HIGH SCHOOL,HOLDIBARI,HOLDIBARI,1719509219,PRIVATE,Yes
Rangpur,Pirgonj,127862,GOBADHANPUR JUNIOR HIGH SCHOOL,GOBADHANPUR,FATEPUR LALDIGHEE,1710604362,PRIVATE,No
Rangpur,Pirgonj,127863,CHOTO MIRZAPUR HIGH SCHOOL,CHOTO MIRZAPUR,GUARZIPARA,1725671382,PRIVATE,Yes
