District,Upazila,Eiin,Name,Address,Post Office,Mobile,Management,Mpo
Manikganj,Gior,110922,MOUHOLI HIGH SCHOOL,MOUHALI,BARATIA,1714736818,PRIVATE,Yes
Manikganj,Gior,110910,KALTA AVOYA CHARAN  HIGH SCHOOL,KALTA,RAMDIANALI,1718888666,PRIVATE,Yes
Manikganj,Gior,110912,GHIOR PILOT GIRLS HIGH SCHOOL,GHIOR,GHIOR,1716705503,PRIVATE,Yes
Manikganj,Gior,110913,SINGURI UNION  HIGH SCHOOL,SINGJURI,BANGALA,1726918981,PRIVATE,Yes
Manikganj,Gior,110914,BALIAKHORA UNION HIGH SCHOOL,PACHER CANDA,PENCHARKANDA,1716578791,PRIVATE,Yes
Manikganj,Gior,110915,SHAHEED SMARANIKA GIRLS HIGH SCHOOL,Jabra,Tara,1715679797,PRIVATE,Yes
Manikganj,Gior,110916,BAINYA RAHIZ MOLLA HIGH SCHOOL,BAINYA,PUKRIA,1718700708,PRIVATE,Yes
Manikganj,Gior,110917,ANCHALIK HIGH SCHOOL,FULHARA-10,BARATIA,1309110917,PRIVATE,Yes
Manikganj,Gior,110918,HELACHIA MAJEDA CHOWDHURY HIGH SCHOOL,HELACHIA,HALACHIA BAZAR,1716487846,PRIVATE,Yes
Manikganj,Gior,110919,MANSUR UDDIN ML. HIGH SCHOOL,KELLAI,KELLAI,1309110919,PRIVATE,Yes
Manikganj,Gior,110920,KARAJANA A B N HIGH SCHOOL,KARJONA,BARATIA,1718461777,PRIVATE,Yes
Manikganj,Gior,110921,KAFIL UDDIN DARJEE HIGH SCHOOL,KUSTA,GHIOR,1716188297,PRIVATE,Yes
Manikganj,Gior,110909,GHIOR D.N. PILOT HIGH SCHOOL,GHIOR,GHIOR,1932791087,PRIVATE,Yes
Manikganj,Gior,110923,UTTAR TARA JANATA HIGH SCHOOL,UTTAR TARA,TARA,1720122729,PRIVATE,Yes
Manikganj,Gior,110924,"RAMZAN ALI IDEAL HIGH SCHOOL, TARA",TARA,TARA,1717974810,PRIVATE,Yes
Manikganj,Gior,110925,K.B.M HIGH SCHOOL,BALIA BADHA,BANGALA,1309110925,PRIVATE,Yes
Manikganj,Gior,110926,HIJULIA V.R.N  HIGH SCHOOL,HIJULIA,BARATIA,1777808022,PRIVATE,Yes
Manikganj,Gior,133877,BANGALA DR. GANI SAHERA HIGH SCHOOL,BANGALA,BANGALA,1720052395,PRIVATE,Yes
Manikganj,Gior,134707,BEGUM RUPBAN JUNIOR HIGH SCHOOL,CHARMAIJKHARA,BAIKUNTHOPUR,1712468619,PRIVATE,No
Manikganj,Gior,137277,BALIAKHORA GOVT. PRIMARY SCHOOL,BALIAKHORA,PENCHARKANDA,1721806075,GOVERNMENT PRIMARY,No
Manikganj,Gior,138317,MUKTIJODDHA DR MD HAIDER ALI MIAH SCHOOL AND COLLEGE,MIRZAPUR,TARA,1309138317,PRIVATE,No
Manikganj,Gior,138670,TARA GOVT PRIMARY SCHOOL,TARA,TARA,1731092656,GOVERNMENT PRIMARY,No
Manikganj,Shibaloy,111029,OXFORD ACADEMY,KRISHNOPUR,TEOTA,1309111029,PRIVATE,Yes
Manikganj,Doulatpur,110894,CHARMASTUL M.B.A HIGH SCHOOL,CHARMASTUL,CHAR MASTUL,1710623160,PRIVATE,Yes
Manikganj,Doulatpur,110884,DAULATPUR PILOT GIRL HIGH SCHOOL,DAULATPUR,DAULATPUR,1715891824,PRIVATE,Yes
Manikganj,Doulatpur,110885,DAULATPUR GOVERNMENT PROMODA SUNDOREE HIGH SCHOOL,DAULATPUR,DAULATPUR,1718174823,PUBLIC,Yes
Manikganj,Doulatpur,110886,TALUK NAGAR HIGH SCHOOL,TALUKNAGAR,TALUKNAGAR,1743489866,PRIVATE,Yes
Manikganj,Doulatpur,110887,BACHAMARA HIGH SCHOOL,BACHAMARA,BACHAMARA,1719086406,PRIVATE,Yes
Manikganj,Doulatpur,110888,KALIA PUBLIC HIGH SCHOOL,KALIA,KALIA BAZAR,1620597036,PRIVATE,Yes
Manikganj,Doulatpur,110889,BAGHUTIA  K.S. HIGH SCHOOL,BASHAIL,JIONPUR,1718001982,PRIVATE,Yes
Manikganj,Doulatpur,110890,CHAR KATAR SABUJ SENA HIGH SCHOOL,CHARKATARY,CHAR KATARY,1714873847,PRIVATE,Yes
Manikganj,Doulatpur,110891,KAKNA HIGH SCHOOL,KAKNA,BARAHAT KORA,1732586468,PRIVATE,Yes
Manikganj,Doulatpur,110892,KHALSHI ADARSHA HIGH SCHOOL,KHALSHI,KHALSHI                I,1724937847,PRIVATE,Yes
Manikganj,Doulatpur,110893,MOULVI ABDUR RAHMAN HIGH SCHOOL,TEPRI,CHALKMIRPUR,1309110893,PRIVATE,Yes
Manikganj,Doulatpur,111031,SHIVALAYA GOVT. HIGH SCHOOL,SHIBALAYA,SHIBALAYA,1714589164,PUBLIC,No
Manikganj,Doulatpur,110895,CHAK MIRPUR HIGH SCHOOL,CHAKMIRPUR,CHAKMIRPUR,1309110895,PRIVATE,Yes
Manikganj,Doulatpur,110896,AMTALI F.S. HIGH SCHOOL,LAUTARA,AMTALI,1309110896,PRIVATE,Yes
Manikganj,Doulatpur,110897,BAGNUTIA OMOR ALI HIGH SCHOOL,BAGHUTIA,CHAR BAGHUTIA,1713518379,PRIVATE,Yes
Manikganj,Doulatpur,110898,KALLANPUR HIGH SCHOOL,KALLANPUR,BACHAMARA,1741072141,PRIVATE,Yes
Manikganj,Doulatpur,110899,ULAIL MODEL HIGH SCHOOL,ULAIL,TALUKNAGAR,1715387962,PRIVATE,Yes
Manikganj,Doulatpur,110900,BISHNUPUR G.M HIGH SCHOOL,BISHNONUPUR,KHALSHI,1869978900,PRIVATE,Yes
Manikganj,Doulatpur,110901,ABUDANGA BOJLUR RAHMAN HIGH SCHOOL,ABUDANGA,AMTOLI,1771579137,PRIVATE,Yes
Manikganj,Doulatpur,137180,9NO. UTTAR ARA GOVT. PRIMARY SCHOOL,UTTAR ARA,JIONPUR,1918897769,GOVERNMENT PRIMARY,No
Manikganj,Doulatpur,138968,HAMIDUR RAHMAN JUNIOR SCHOOL,NIRALI,BORO HAT KORA,1309138968,PRIVATE,No
Manikganj,Gior,110908,TEROSREE K N INSTITUTION,TEROSREE,TEROSREE,1309110908,PRIVATE,Yes
Manikganj,Singiar,111068,RAIDAKSHIN KOHINOOR MEMIRIAL HIGH SCHOOL,RAIDAKSHINÃ‘,JOYMONTOP,1713530879,PRIVATE,Yes
Manikganj,Singiar,111057,DAKSHIN JAMSHA HIGH SCHOOL,DAKSHIN JAMSHA,DAKSHIN JAMSHA,1748409631,PRIVATE,Yes
Manikganj,Singiar,111058,SINGAIR PILOT GIRLS HIGH SCHOOL,SINGAIR,SINGAIR,1309111058,PRIVATE,Yes
Manikganj,Singiar,111059,JAMIRTTA S.G. HIGH SCHOOL,JAMIRTA,JAMIRTA,1710759537,PRIVATE,Yes
Manikganj,Singiar,111060,JOYMONTOP HIGH SCHOOL,JOYMONTAP,JOYMANTAP,1712361871,PRIVATE,Yes
Manikganj,Singiar,111061,SINGAIR GOVT. HIGH SCHOOL,AZIMPUR,SINGAIR,1309111061,PUBLIC,Yes
Manikganj,Singiar,111062,BAIRA HIGH SCHOOL,BAIRA,BAIRA,1710855099,PRIVATE,Yes
Manikganj,Singiar,111063,NAVAGRAM HIGH SCHOOL,NAVAGRAM,BREE KALIAKAIR,1712486025,PRIVATE,Yes
Manikganj,Singiar,111064,CHARIGRAM S A KHAN HIGH SCHOOL,BARO CHARIGRAM,CHARIGRAM,1309111064,PRIVATE,Yes
Manikganj,Singiar,111065,SHAHORAIL HIGH SCHOOL,SHAHORAIL,SHAHORAIL,1716013002,PRIVATE,Yes
Manikganj,Singiar,111066,GOLAIDANGA HIGH SCHOOL,GOLAIDANGA,GOLAIDANGA,1717353232,PRIVATE,Yes
Manikganj,Singiar,111067,UNION COUNCIL HIGH SCHOOL,DHALLA,DHALLA BAZAR,1749292985,PRIVATE,Yes
Manikganj,Singiar,111056,MAJIR UDDIN HIGH SCHOOL,CHAPRAIL,JAMIRTA,1714644555,PRIVATE,Yes
Manikganj,Singiar,111069,KABI NAZRUL HIGH SCHOOL,BAIMAIL,BAIRA,1818815058,PRIVATE,Yes
Manikganj,Singiar,111070,SHANTIPUR AFARSHA HIGH SCHOOL,SHANTIPUR,CHANDHAR,1732406093,PRIVATE,Yes
Manikganj,Singiar,111071,"NOOR MAHOSIN BIDDAYATAN, PARIL",PARLI NOWADHA,PARIL NWADHA,1765243444,PRIVATE,Yes
Manikganj,Singiar,111072,PANISHAIL SHAMSUL ISLAM KHAN HIGH SCHOOL,PANISHAIL,JAMIRTTA,1723555778,PRIVATE,Yes
Manikganj,Singiar,111073,ISLAMPUR NABADIGANTA HIGH SCHOOL,ISLAMPUR,SIRAJPUR,1309111073,PRIVATE,Yes
Manikganj,Singiar,111074,BASHIR UDDIN FOUNDATION HIGH SCHOOL,UTTOR JAMASHA,GOLAIDANGA,1711510581,PRIVATE,Yes
Manikganj,Singiar,111075,BHUMDAKSHIN HIGH SCHOOL,BHUMDAKSHIN,JOYMANTAP,1826639331,PRIVATE,Yes
Manikganj,Singiar,111076,KALIAKAIR KHAN HIGH SCHOOL,KALIAKAIR,SOTO-KALIAKAIR,1716674777,PRIVATE,Yes
Manikganj,Singiar,111077,GOBINDHAL GHONAPARA MODEL JONIOUR SCHOOL,GHONAPARA,SINGAIR,1716812242,PRIVATE,Yes
Manikganj,Singiar,136637,CHAKPALPARA SESDP MODEL SCHOOL,CHAKPALPARA,CHANDAHAR,1731207288,PRIVATE,Yes
Manikganj,Shibaloy,111042,ARICHA BELAYET HOSSAIN HIGH SCHOOL,SHIBALAYA,SHIBALAYA,1716769795,PRIVATE,Yes
Manikganj,Shibaloy,111032,TEOTA ACADEMY,TEOTA,TEOTA,1309111032,PRIVATE,Yes
Manikganj,Shibaloy,111033,NALI BARARIA KRISHNA CHONDRA HIGH SCHOOL,NALI,NALI,1309111033,PRIVATE,Yes
Manikganj,Shibaloy,111034,BARANGAIL GOPAL CHANDAR HIGH SCHOOL,BARANGAIL,BARANGAIL,1724334962,PRIVATE,Yes
Manikganj,Shibaloy,111035,DHAKAIJORA HAZI KORBAN ALI MEMORIAL INS,DHAKAIJORA,INTAJGANJ,1309111035,PRIVATE,Yes
Manikganj,Shibaloy,111036,UPZILA KENDRIO ABUL GANI HIGH SCHOOL,NIHANDA,TEPRA,1309111036,PRIVATE,Yes
Manikganj,Shibaloy,111037,JAFARGANJ HIGH SCHOOL,JAFARGONJ,JAFARGONJ,1309111037,PRIVATE,Yes
Manikganj,Shibaloy,111038,SHAKRAIL HIGH SCHOOL,SHAKRAIL,SHAKRAIL,1720153875,PRIVATE,Yes
Manikganj,Shibaloy,111039,NAYABARI HIGH SCHOOL,NAYABARI,NAYABARI,1309111039,PRIVATE,Yes
Manikganj,Shibaloy,111040,UTALI PILOT GIRLS HIGH SCHOOL,UTHALI,UTHALI,1309111040,PRIVATE,Yes
Manikganj,Shibaloy,111041,RUPSHA WAHED ALI HIGH SCHOOL,RUPSHA,RUPSHA,1309111041,PRIVATE,Yes
Manikganj,Singiar,137153,BAHADIA IMAMNAGAR GOVT. PRIMARY SCHOOL,BAHADIA,SAHARAIL,1710958400,GOVERNMENT PRIMARY,No
Manikganj,Shibaloy,111043,MOHADEBPUR GIRLS HIGH SCHOOL,MOHADEBPUR,MAHADEBPUR,1309111043,PRIVATE,Yes
Manikganj,Shibaloy,111044,JAMUNABAD HIGH  SCHOOL,JAMUNABAD,SAKRAIL,1309111044,PRIVATE,Yes
Manikganj,Shibaloy,111045,SHAIT GHAR TEOTA HIGH SCHOOL,SHAIT GHAR,TEOTA,1309111045,PRIVATE,Yes
Manikganj,Shibaloy,111046,ABDUL JALIL ACADEMY,ANOWPUR,SHIBALAYA,1723274650,PRIVATE,Yes
Manikganj,Shibaloy,111047,BARADIA JUNIOR HIGH SCHOOL,BARADIA,UTHALI,1309111047,PRIVATE,Yes
Manikganj,Shibaloy,111048,BAJPARA HIGH SCHOOL,BAJPARA,BUTANI,1720337204,PRIVATE,Yes
Manikganj,Shibaloy,133952,MOKSED ALI ACADEMY,14,SAKRAIL,1309133952,PRIVATE,No
Manikganj,Shibaloy,136108,CHOR MADHONAGOR RUSTOM HOWLADER SESDP MODEL HIGH SCHOOL,CHAR MADHYANAGAR,TEOTA,1309136108,PRIVATE,Yes
Manikganj,Shibaloy,137152,FALSHATIA GOVT. PRIMARY SCHOOL,"FALSHATIA,  DHAKA- ARICHA ROAD",BARANGAIL,1713571672,GOVERNMENT PRIMARY,No
Manikganj,Singiar,111055,TALEBPUR ADARSHA HIGH SCHOOL,TALEBPUR,IRTA,1309111055,PRIVATE,Yes
