District,Upazila,Eiin,Name,Address,Post Office,Mobile,Management,Mpo
Dinajpur,Birol,120167,MIRJAPUR  SECONDARY  SCHOOL,10 NO RANIPUKUR,BOZRA PUR,1716650106,PRIVATE,Yes
Dinajpur,Birol,120156,RAJURIA HIGH SCHOOL,RAJURIA,SINGUL,1713722208,PRIVATE,Yes
Dinajpur,Birol,120157,JINOIR HIGH SCHOOL,JINOIR,MOLLA PARA,1740594827,PRIVATE,Yes
Dinajpur,Birol,120158,AZIMPUR ADARSHA HIGH SCHOOL,AZIMPUR,SINGUL,1728236009,PRIVATE,Yes
Dinajpur,Birol,120159,CHOWDHURY  DANGA  HIGH SCHOOL,08 NO  DHARMAPUR,KALIAGONJ,1724162849,PRIVATE,Yes
Dinajpur,Birol,120160,DHARAPATYA GIRLS HIGH SCHOOL,PIPOLLA,BAJNAHAR,1729519688,PRIVATE,Yes
Dinajpur,Birol,120161,CHAKER HAT HIGH SCHOOL,DAKSHIN BISHNUPUR,SARANGAI PALASH BARI,1725676439,PRIVATE,Yes
Dinajpur,Birol,120162,DAKSHIN MADHABPUR HIGH SCHOOL,DAKSHIN MADHABPUR,BOARD HAT,1726851787,PRIVATE,Yes
Dinajpur,Birol,120163,HALJAY HIGH SCHOOL,HALJAY,KAZIPARA,1309120163,PRIVATE,Yes
Dinajpur,Birol,120164,KAZI PARA HIGH SCHOOL,KAZI PARA,KAZIPARA,1718188036,PRIVATE,Yes
Dinajpur,Birol,120165,BALANDOR HIGH SCHOOL,BALANDOR,BALANDOR,1773747525,PRIVATE,Yes
Dinajpur,Birol,120166,KASHIDANGA HIGH SCHOOL,KASHIDANGA,BAJNAHAR,1737808648,PRIVATE,Yes
Dinajpur,Birol,120155,BAHABAL DIGHI HIGH SCHOOL,BAHABAL DIGHI,BOARD HAT,1743799318,PRIVATE,Yes
Dinajpur,Birol,120168,RAMPUR HAT HIGH SCHOOL,DANGAPARA,M. NAGARBARI,1715717866,PRIVATE,Yes
Dinajpur,Birol,120169,BISTAIR  HIGH SCHOOL,BISTAIR,KANCHON,1728863169,PRIVATE,Yes
Dinajpur,Birol,120170,UTTAR MADHABPUR HIGH SCHOOL,UTTAR MADHABPUR,RUDRA PUR,1799143497,PRIVATE,Yes
Dinajpur,Birol,120172,PULHAT BATE TALA JUNIOR GIRLS SCHOOL,GARURGRAM,MANGALPUR,1710868580,PRIVATE,Yes
Dinajpur,Birol,120173,NARABARI  GIRLS   HIGH  SCHOOL,AKARGRAM,AKARGRAM,1766609377,PRIVATE,Yes
Dinajpur,Birol,120174,S.R. HIGH SHCOOL,DOKIN RAMCONDOPUR,BIRAL,1724680233,PRIVATE,Yes
Dinajpur,Birol,120175,UTTAR DARAIL JU SCHOOL,DARAIL,FULBARIHAT,1715650730,PRIVATE,No
Dinajpur,Birol,120176,BETURA IDEAL JUNIOR GIRL'S SCHOOL,JUNIOR SCHOOL,BALADOR,1710177918,PRIVATE,No
Dinajpur,Birol,120177,TEGHRA  HIGH SCHOOL,TEGHRA,FARKKABAD,1714570311,PRIVATE,Yes
Dinajpur,Birol,120178,DAKSHIN MERA GAON JUNIOR SCHOOL,DAKSHIN MERAGAON,KALAIGANJ,1728377323,PRIVATE,No
Dinajpur,Birol,120144,DHARMOPUR   U.C  HIGH SCHOOL,10 NO  RANAIPUKUR,DHARAMPUR,1718648332,PRIVATE,Yes
Dinajpur,Birol,120132,BIROL PILOT MODEL GOVT. HIGH SCHOOL,BIROL,BIROL,1718038021,PUBLIC,Yes
Dinajpur,Birol,120133,BIRAL ADARSA HIGH SCHOOL,BIRAL,BIRAL,1714803764,PRIVATE,Yes
Dinajpur,Birol,120134,KANAI BARI HIGH SCHOOL,KANAIBARI,FARAKKABAD,1710242536,PRIVATE,Yes
Dinajpur,Birol,120135,UTTAR BISHNUPUR V M S C SCHOOL,UTTAR BISHNUPUR,RUDRA PUR,1719249828,PRIVATE,Yes
Dinajpur,Birol,120137,MOHANA MANGALPUR HIGH SCHOOL,DHANGRAM-DINAJPUR-BOCHAGONJ,MANGALPUR,1309120137,PRIVATE,Yes
Dinajpur,Birol,120138,MUNSHI PARA HIGH SCHOOL,RATNAUR,M. NAGAR BARI,1719540050,PRIVATE,Yes
Dinajpur,Birol,120139,DHUKURJHARI B L HIGH SCHOOL,PIPOLIA,BAZNAHAR,1711000782,PRIVATE,Yes
Dinajpur,Birol,120140,MOKHLESHPUR HIGH SCHOOL,DULAHARI,BAZNAHAR,1309120140,PRIVATE,Yes
Dinajpur,Birol,120141,ROGHUPUR HIGH SCHOOL,UTTAR BOHOLA,KANCHAN,1309120141,PRIVATE,Yes
Dinajpur,Birol,120143,BETURA BL. HIGH SCHOOL,BETURA,BALANDOR,1725301470,PRIVATE,Yes
Dinajpur,Birol,120179,PAKURA HIGH SCHOOL,PAKURA,M. NAGARBARI,1719131072,PRIVATE,Yes
Dinajpur,Birol,120145,SINGUL HIMID HAMIDA HIGH SCHOOL,SINGUL,SINGUL,1724225080,PRIVATE,Yes
Dinajpur,Birol,120146,KAMDEB PUR HIGH SCHOOL,KAMDEB PUR,KAMDEB PUR,1787971700,PRIVATE,Yes
Dinajpur,Birol,120147,KARALA MADHABBHATY HIGH SCHOOL,KARALA,MADHABBATI,1722709858,PRIVATE,No
Dinajpur,Birol,120148,PHULBARIHAT HIGH SCHOOL,FULBARI,PHUL BARIHAT,1713821945,PRIVATE,Yes
Dinajpur,Birol,120149,RUDRAPUR MESNA S.C.B.L. HIGH SCHOOL,RUDRAPUR,RUDRA PUR,1734882976,PRIVATE,Yes
Dinajpur,Birol,120150,SARANGAI POLASHBARI HIGH SCHOOL,SARANGAI,SARANGAI POLASHBARI,1727227196,PRIVATE,Yes
Dinajpur,Birol,120151,PASCHIM SANKAR PUR HIGH SCHOOL,PASCHIM SANKAR PUR,AKAR GRAM,1710605607,PRIVATE,Yes
Dinajpur,Birol,120152,BIRAL PILOT GIRLS HIGH SCHOOL,BIRAL,BIROL,1715577490,PRIVATE,Yes
Dinajpur,Birol,120153,KALIAGONJ S.C HIGH SCHOOL,GOPINATHPUR,KALIAGONJ,1733031998,PRIVATE,Yes
Dinajpur,Birol,120154,AL HAZ KOSIMUDDIN AHAMMED HIGH SCHOOL,JAGATPUR,BAZRA PUR,1725949626,PRIVATE,Yes
Dinajpur,Birol,137298,12NO. DAMAIL GOVT. PRIMARY SCHOOL,DAMAIL,FAROKKABAD,1715249117,GOVERNMENT PRIMARY,No
Dinajpur,Kaharol,120563,BULIYA BAZAR GIRLS HIGH SCHOOL,BULIYABAZAR,BULIABAZAR,1714678344,PRIVATE,Yes
Dinajpur,Kaharol,133678,BALEYA GIRLS HIGH SCHOOL,BALEYA,BALEYA HAT,1309133678,PRIVATE,Yes
Dinajpur,Kaharol,120564,UTTAR MAHESPUR ADARSHAHIGH SCHOOL,DINASPUR,BALIAHAT,1715887721,PRIVATE,Yes
Dinajpur,Kaharol,120565,TEGHRA HIGH SCHOOL,TEGHRA,JOYNANDA HAT,1733299790,PRIVATE,Yes
Dinajpur,Kaharol,120566,MOHAMMADPUR HIGH SCHOOL,MOHAMMADPUR,MOHARAJGONJ,1718836592,PRIVATE,Yes
Dinajpur,Kaharol,120567,NAYABAD MITRABATI HIGH SCHOOL,NAYABAD,KALIRHAT,1730849689,PRIVATE,Yes
Dinajpur,Kaharol,120569,TARAPUR HIGH SCHOOL,TARAPUR,BULIABAZAR,1712463604,PRIVATE,Yes
Dinajpur,Kaharol,120570,BHATGAON SHIKKHA NIKETON HIGH SCHOOL,BHATGAON,SUNDARPUR,1748929339,PRIVATE,Yes
Dinajpur,Kaharol,120571,BARGONE GIRLS HIGH SCHOOL,BARGONE,KAMORAHAT,1719418522,PRIVATE,Yes
Dinajpur,Kaharol,120572,UTRAIN BARA BAMAN DEORA HIGH SCHOOL,BARA BAMAN DEORA,MOJATI BAZAR,1724260997,PRIVATE,Yes
Dinajpur,Kaharol,120573,ISHANPUR GIRLS HIGH SCHOOL,ISHANPUR,MUTUNIHAT,1718114395,PRIVATE,Yes
Dinajpur,Kaharol,120574,SUNDARPUR JUNIOR HIGH SCHOOL,SUNDARPUR,SUNDARPUR,1713663950,PRIVATE,Yes
Dinajpur,Kaharol,120575,DAUDPUR JUNIOR HIGH SCHOOL,BARPATIA 1,SUNDARPUR,1720499167,PRIVATE,No
Dinajpur,Kaharol,120576,SUNDRY HOIGH SCHOOL,SUNDRY,BOLEYA,1309120576,PRIVATE,Yes
Dinajpur,Kaharol,120577,MIRZAPUR JUNIOR HIGH SCHOOL,MIRZAPUR,KAMOREHAT,1745249129,PRIVATE,No
Dinajpur,Kaharol,120578,PAIK PARA JUNIOR HIGH SCHOOL,PAIKPARA,MOHARAJGONJ,1719541947,PRIVATE,No
Dinajpur,Kaharol,120579,KAHAROLE   HIGH SCHOOL,SUNDAIL,MOHARAJGONJ,1743922232,PRIVATE,Yes
Dinajpur,Kaharol,120580,TARKANDA GIRLS HIGH SCHOOL,TARKANDA,TARKANDA,1757990494,PRIVATE,Yes
Dinajpur,Kaharol,120581,KHAMAR DIGHA JUNIOR HIGH SCHOOL,KHAMAR DIGHA,BALEYA HAT,1309120581,PRIVATE,No
Dinajpur,Kaharol,120584,DAKKHIN MOHESOUR JONIOR HIGH SCHOOL,DAKKHIN MOHESOUR,SADHUR BAZAR,1309120584,PRIVATE,No
Dinajpur,Kaharol,120605,PURBA MILLIK PUR M HIGH SCHOOL,PURBA MILLIKA PUR,SUNDARPUR,1794907308,PRIVATE,Yes
Dinajpur,Kaharol,137296,ICHHAIL GOVT. PRIMARY SCHOOL,ICHHAIL,BHOGDAIRHAT,1745121922,GOVERNMENT PRIMARY,No
Dinajpur,Kaharol,120550,"SAHAPUR HIGH SCHOOL , KAHAROL",SAHAPUR,BULIA BAZAR,1712372395,PRIVATE,Yes
Dinajpur,Kaharol,120301,JAGANNAT PUR HIGH SCHOOL,JAGONNATH PUR,RAMPUR,1724678391,PRIVATE,Yes
Dinajpur,Kaharol,120540,KAMORE HIGH SCHOOL,KAMORE,KAMORE HAT,1714624430,PRIVATE,Yes
Dinajpur,Kaharol,120541,TARALA GIRLS JUNIOR HIGH SCHOOL,TARALA,TARALA HAT,1717817667,PRIVATE,No
Dinajpur,Kaharol,120542,JOT MUKUNDA PUR HOGH SCHOOL,JOT MUKUNDA PUR,RANGACHATAHAT,1719667016,PRIVATE,Yes
Dinajpur,Kaharol,120543,RAMCHANDRAPUR MODEL GOVT. HIGH SCHOOL,"RAMCHANRA PUR, DINAJPUR ROAD, KAHAROL.",MOHARAJGONJ,1719512113,PUBLIC,Yes
Dinajpur,Kaharol,120544,JOYNANDA S.C. HIGH SCHOOL,SOYODPUR,JOYNANDA HAT,1734377157,PRIVATE,Yes
Dinajpur,Kaharol,120545,ISHANPUR S.C.HIGH SCHOOL,ISHANPUR,MUTUNIHAT,1722092473,PRIVATE,Yes
Dinajpur,Kaharol,120546,SADIPUR HIGH SCHOOL,TARKANDA,TARKANDA,1718700603,PRIVATE,Yes
Dinajpur,Kaharol,120547,BALEYA HIGH SCHOOL,BALEYA,BALEYA HAT,1859738013,PRIVATE,Yes
Dinajpur,Kaharol,120549,BANARA HIGH SCHOOL,BANARA,TARALA HAT,1718844135,PRIVATE,Yes
Dinajpur,Kaharol,120562,KANTANAGAR S.C. HIGH SCHOOL,NAYABAD,MUTUNIHAT,1724394434,PRIVATE,Yes
Dinajpur,Kaharol,120551,KAHAROL PILOT GIRLS HIGH SCHOOL,"SUNDOIL,HOSPITAL ROAD",MOHARAJGONJ,1738841329,PRIVATE,Yes
Dinajpur,Kaharol,120552,PURBA MOLLIKPUR M. GIRLS HIGH SCHOOL,PURBA MOLLIKPUR,SUNDARPUR,1724443739,PRIVATE,Yes
Dinajpur,Kaharol,120553,BOGDAIR HIGH SCHOOL,BOGDAIR,BOGDAIR HAT,17578220059,PRIVATE,Yes
Dinajpur,Kaharol,120554,VABOR DEGHE HIGH SCHOOL,PASCHIM SULTANPUR,BHABOR  DIGHI,1721096702,PRIVATE,Yes
Dinajpur,Kaharol,120556,PURBA SADIPUR HIGH SCHOOL,PURBA SADIPUR,DASHMILE,1713780588,PRIVATE,Yes
Dinajpur,Kaharol,120557,RUKUN PUR HIGH SCHOOL,RUKUN PUR,RANGACHATA HAT,1740516731,PRIVATE,Yes
Dinajpur,Kaharol,120558,SRI NIGAMANANDAPARAMAHANSADEV HIGH SCHOOL,PARMESPUR,MUTUNIHAT,1762611634,PRIVATE,Yes
Dinajpur,Kaharol,120559,POSCHIM  MALLIKPUR S.C.HIGH SCHOOL,POSCHIM MALLIKPUR,BAGDAIRHAT,1737387646,PRIVATE,Yes
Dinajpur,Kaharol,120560,JOYNANDA GIRLS HIGH SCHOOL,CHAMDUYARI,JOYNANDA HAT,1716807423,PRIVATE,Yes
Dinajpur,Kaharol,120561,TARGAON HIGH SCHOOL,TARGOAN,BULIABAZAR,1790988910,PRIVATE,Yes
